order	x	y	placement_time	restaurant	ready_time
o1	9511	8768	85	r1	132
o2	6214	8042	86	r2	93
o3	3874	6057	96	r3	119
o4	3115	8863	98	r2	141
o5	9028	9755	108	r4	164
o6	8527	9614	111	r5	154
o7	8580	10886	118	r6	155
o8	8709	11565	119	r4	194
o9	9803	9413	126	r6	163
o10	7349	4978	128	r2	143
o11	8241	9919	133	r7	154
o12	8936	10155	139	r5	166
o13	7663	11099	145	r8	163
o14	8877	10577	146	r3	174
o15	8927	9836	147	r8	163
o16	7536	10438	148	r9	173
o17	8221	7385	152	r5	203
o18	9228	9451	155	r10	171
o19	6587	8574	158	r11	186
o20	8340	9481	165	r12	202
o21	9236	11371	173	r12	210
o22	6772	9581	175	r13	187
o23	7929	5754	175	r8	183
o24	6027	6911	176	r5	214
o25	7419	10713	176	r2	208
o26	8282	8157	180	r5	236
o27	7967	7126	182	r8	194
o28	7610	9106	185	r14	207
o29	7349	9141	187	r8	194
o30	10637	9175	189	r15	201
o31	8482	9584	192	r3	207
o32	8274	10271	193	r16	216
o33	7968	6963	194	r15	206
o34	9192	5780	195	r17	201
o35	8516	9283	196	r7	207
o36	8977	11091	196	r18	211
o37	1535	8591	197	r19	204
o38	10023	7852	197	r20	222
o39	2783	4511	197	r21	228
o40	9626	10060	198	r5	241
o41	2818	10033	199	r22	236
o42	8404	10025	203	r5	250
o43	9915	9285	204	r23	227
o44	8142	7189	204	r10	229
o45	10144	7934	212	r13	234
o46	8062	5150	212	r24	224
o47	9525	9418	212	r25	238
o48	7102	7945	213	r14	228
o49	9581	3177	213	r26	225
o50	10053	8083	213	r27	230
o51	7100	10207	214	r7	217
o52	5521	9039	215	r26	227
o53	8266	9422	216	r28	229
o54	6141	5912	218	r15	230
o55	6421	11039	220	r26	232
o56	8337	8907	221	r26	234
o57	9799	9348	222	r20	240
o58	6121	6070	222	r14	230
o59	8823	9831	223	r29	236
o60	9881	9648	224	r14	230
o61	7894	9083	224	r15	236
