order	x	y	placement_time	restaurant	ready_time
o1	4956	5465	0	r1	41
o2	8855	7844	347	r2	364
o3	7480	9685	393	r3	415
o4	7170	9425	399	r3	414
o5	7890	4746	407	r2	428
o6	6095	9625	428	r3	446
o7	4897	5462	428	r3	446
o8	8794	3636	494	r2	507
o9	7994	7923	497	r3	514
o10	5875	9559	521	r4	546
o11	7001	8634	535	r3	551
o12	8538	7861	537	r5	574
o13	1467	4774	550	r6	590
o14	10506	7431	553	r2	574
o15	5140	6038	554	r5	617
o16	4614	6656	556	r5	589
o17	8146	3569	557	r5	590
o18	7461	9204	565	r7	580
o19	8435	7842	569	r4	587
o20	8702	9938	582	r4	594
o21	8439	6854	584	r8	621
o22	9513	7136	584	r9	594
o23	9186	9433	612	r10	617
o24	9042	7351	618	r11	636
o25	7885	7484	621	r12	633
o26	5755	3977	634	r13	665
o27	5404	7247	636	r13	649
o28	4550	5488	641	r3	657
o29	10400	8081	642	r14	677
o30	9028	4324	646	r15	651
o31	8344	7158	650	r16	675
o32	8831	7997	652	r17	659
o33	8960	6921	657	r18	694
o34	9263	6939	657	r14	693
o35	6751	3254	664	r11	672
o36	10892	372	665	r19	690
o37	7285	8205	666	r20	684
o38	6609	8539	666	r21	678
o39	8444	3980	668	r17	669
o40	9038	3292	669	r12	680
o41	7194	5480	670	r5	706
o42	10420	8450	670	r8	707
o43	9753	8940	671	r2	678
o44	9759	4534	674	r22	711
o45	8287	7665	675	r23	690
o46	9263	9813	676	r24	709
o47	10394	7751	678	r25	709
o48	6875	3091	678	r26	693
o49	7786	7445	686	r27	711
o50	9644	8307	688	r2	718
o51	9285	8862	688	r28	728
o52	2742	4944	692	r21	713
o53	8834	7310	693	r27	718
o54	8408	8128	693	r27	705
o55	9490	6914	695	r29	720
o56	8294	6326	700	r5	735
o57	9348	7172	705	r30	728
o58	8736	8123	709	r31	726
o59	8445	4407	714	r27	739
o60	8506	9796	717	r32	737
o61	7692	7435	718	r27	743
o62	10303	8410	721	r27	746
o63	5942	8075	722	r27	747
o64	9247	6907	725	r22	762
o65	184	4811	725	r33	732
o66	7890	8056	726	r34	743
o67	7495	4235	727	r27	775
o68	2124	6917	728	r5	755
o69	5257	7519	733	r35	770
o70	8703	7977	735	r34	757
o71	4587	6664	736	r30	782
o72	7637	6762	737	r27	773
o73	8032	6693	739	r22	776
o74	3826	4897	741	r20	753
o75	9702	8965	741	r29	766
o76	4065	6377	744	r34	755
o77	9297	7840	744	r25	782
o78	8083	8044	744	r2	752
o79	6843	7005	750	r27	762
o80	5195	3766	757	r31	779
o81	10435	6258	769	r27	794
o82	6671	7371	770	r27	791
o83	461	7239	772	r36	788
o84	5199	6257	778	r27	803
o85	5864	6399	780	r27	805
o86	6276	6680	783	r29	808
o87	9257	8555	790	r37	810
o88	8289	5900	790	r27	815
o89	9339	6912	793	r22	830
o90	6558	7600	796	r14	814
o91	5916	3734	796	r27	821
o92	4712	4497	797	r38	813
o93	9958	7948	802	r27	819
o94	9718	6465	806	r28	824
o95	8730	8223	812	r23	844
o96	10174	6629	819	r32	836
o97	9969	6382	821	r32	841
o98	8274	7881	825	r34	838
o99	6092	6188	828	r5	861
o100	4736	6520	839	r13	854
o101	9168	7952	842	r9	860
o102	3229	3837	844	r38	867
o103	4436	3494	845	r27	870
o104	6893	7530	862	r34	893
o105	6331	2734	863	r39	900
o106	10114	8550	867	r32	885
o107	7042	2522	868	r12	880
o108	7298	8769	869	r27	894
o109	8062	7715	869	r34	894
o110	8870	8272	876	r23	907
o111	10426	7312	878	r40	915
o112	8714	7579	879	r5	914
o113	9633	8493	882	r14	900
o114	7126	7278	883	r27	908
o115	10498	7512	910	r41	928
o116	7975	9861	913	r27	938
o117	8594	8529	915	r41	927
o118	1776	4969	916	r42	928
o119	7870	9980	921	r43	939
o120	8107	6684	923	r27	948
o121	6476	2924	925	r44	936
o122	10054	7141	925	r27	950
o123	8301	8543	927	r27	952
o124	8388	9642	936	r23	948
o125	7168	9416	939	r5	969
o126	9703	6459	945	r34	970
o127	10438	7810	946	r45	979
o128	8049	6745	956	r18	993
o129	7555	5511	965	r46	983
o130	9717	4039	967	r15	979
o131	9313	9742	967	r2	993
o132	6259	9381	968	r5	999
o133	7059	4486	969	r47	1006
o134	9057	9326	970	r14	1001
o135	6738	5040	971	r31	989
o136	5967	5246	973	r48	986
o137	4176	5276	976	r38	989
o138	3037	6767	976	r20	993
o139	8919	6980	977	r29	1008
o140	8843	8297	979	r41	994
o141	8007	7558	981	r39	1018
o142	8105	8113	982	r23	1002
o143	8347	8131	982	r49	1000
o144	6085	5001	986	r39	1023
o145	1205	4114	988	r38	1004
o146	8880	6878	993	r34	1021
o147	9183	0	995	r50	1007
o148	5690	3988	997	r38	1015
o149	7131	6666	1002	r27	1027
o150	7733	3859	1009	r27	1034
o151	9960	6179	1012	r29	1045
o152	2359	4468	1016	r42	1028
o153	7635	5939	1017	r34	1047
o154	7020	7953	1019	r41	1037
o155	8551	7710	1027	r8	1064
o156	9113	5163	1027	r27	1052
o157	10553	7972	1031	r51	1068
o158	4889	6190	1031	r30	1049
o159	8427	8027	1033	r27	1058
o160	7078	8699	1035	r5	1055
o161	6375	6846	1036	r37	1059
o162	1454	6562	1037	r5	1057
o163	7630	6682	1037	r27	1062
o164	8442	8810	1039	r41	1046
o165	5506	5110	1039	r27	1064
o166	8205	7744	1041	r41	1048
o167	5153	6344	1042	r27	1067
o168	8069	2960	1042	r50	1062
o169	10585	7925	1042	r52	1049
o170	10093	5805	1046	r3	1061
o171	2247	7297	1047	r53	1084
o172	8876	3862	1053	r31	1074
o173	7357	7673	1053	r27	1065
o174	7900	9143	1054	r54	1065
o175	7179	6820	1054	r55	1055
o176	9726	7168	1054	r46	1060
o177	10490	7154	1054	r27	1066
o178	7666	4903	1055	r47	1092
o179	10095	662	1058	r19	1084
o180	6891	8269	1060	r34	1077
o181	2943	2948	1064	r56	1077
o182	10511	7161	1065	r9	1067
o183	8446	7181	1066	r29	1079
o184	7982	5346	1066	r8	1103
o185	8236	8245	1068	r9	1069
o186	10067	7720	1069	r34	1107
o187	7914	8358	1070	r34	1088
o188	8103	8003	1070	r34	1102
o189	6902	3010	1071	r12	1083
o190	7849	7481	1074	r34	1106
o191	7263	7537	1076	r35	1113
o192	7698	9342	1077	r41	1084
o193	2294	6740	1078	r5	1090
o194	10330	6282	1079	r57	1116
o195	7316	9643	1079	r15	1084
o196	6437	6052	1079	r14	1106
o197	7389	7831	1079	r58	1081
o198	6522	5738	1085	r31	1101
o199	6653	7275	1088	r29	1113
o200	10201	5229	1088	r59	1108
o201	10502	6331	1088	r32	1111
o202	8836	6953	1088	r60	1106
o203	5960	6113	1093	r18	1130
o204	8222	4172	1094	r12	1106
o205	6551	6380	1094	r41	1099
o206	10680	6065	1099	r14	1130
o207	8127	5137	1100	r26	1112
o208	10038	7864	1103	r29	1128
o209	9423	4773	1103	r61	1128
o210	8897	7587	1107	r18	1144
o211	7014	6750	1109	r41	1116
o212	7483	6229	1111	r62	1126
o213	8480	8318	1113	r15	1125
o214	9993	4608	1114	r34	1171
o215	8982	8214	1115	r25	1146
o216	8317	2389	1116	r26	1128
o217	7480	4930	1117	r63	1123
o218	6042	7270	1118	r17	1130
o219	7006	8938	1118	r34	1165
o220	8820	8300	1119	r34	1170
o221	8563	8000	1119	r34	1170
o222	3236	5170	1122	r64	1140
o223	7846	3907	1122	r65	1139
o224	6790	5044	1122	r48	1137
o225	6213	6477	1127	r30	1164
o226	9217	8272	1127	r2	1142
o227	8589	8319	1130	r14	1150
o228	9295	4421	1131	r18	1168
o229	10454	6229	1131	r17	1132
o230	7998	5167	1131	r66	1134
o231	9765	8902	1132	r29	1157
o232	10744	4981	1132	r41	1144
o233	8955	9571	1133	r67	1158
o234	6508	6607	1134	r30	1162
o235	7289	6858	1135	r21	1138
o236	7421	7989	1137	r52	1142
o237	7327	6796	1137	r66	1138
o238	3127	7982	1145	r46	1147
o239	5089	6045	1146	r5	1179
o240	6749	8488	1147	r17	1148
o241	6766	6369	1148	r30	1173
o242	5585	5535	1148	r20	1160
o243	7916	5878	1150	r55	1152
o244	6235	6303	1151	r28	1176
o245	7883	6379	1153	r44	1171
o246	1133	6918	1153	r20	1171
o247	7215	9593	1155	r68	1173
o248	302	5021	1157	r69	1167
o249	7408	8584	1159	r49	1170
o250	5932	6459	1161	r29	1186
o251	8010	6473	1162	r31	1187
o252	6541	9758	1165	r54	1182
o253	4480	6767	1166	r48	1179
o254	9455	7211	1167	r67	1183
o255	8029	6695	1168	r25	1199
o256	5756	6812	1169	r13	1191
o257	2926	7362	1171	r5	1207
o258	10440	8157	1171	r68	1189
o259	6122	6435	1175	r21	1182
o260	876	6579	1177	r30	1207
o261	5560	5061	1178	r34	1203
o262	6318	9124	1178	r41	1196
o263	8447	9729	1179	r14	1210
o264	8882	9647	1179	r18	1216
o265	9192	9709	1180	r34	1246
o266	8077	9741	1182	r41	1200
o267	6609	3972	1182	r18	1219
o268	2926	2834	1184	r1	1209
o269	8374	5337	1186	r26	1198
o270	9015	7212	1187	r14	1218
o271	7737	7858	1188	r25	1223
o272	6522	5740	1188	r66	1188
