order	x	y	placement_time	restaurant	ready_time
o1	3625	4231	13	r1	31
o2	7682	3334	24	r2	30
o3	9272	6529	29	r3	50
o4	10174	6668	36	r3	61
o5	10163	5443	52	r3	100
o6	5561	4350	59	r4	82
o7	229	3479	73	r5	111
o8	10435	3556	92	r6	122
o9	5300	5364	98	r7	110
o10	10515	6057	100	r8	127
o11	7562	6327	102	r9	114
o12	1718	5019	105	r10	130
o13	2188	6205	108	r10	150
o14	9999	6295	108	r11	111
o15	9442	7149	112	r12	147
o16	8891	4493	117	r9	129
o17	7943	4955	117	r3	185
o18	8608	3848	118	r13	136
o19	1185	1648	124	r14	139
o20	9512	5985	124	r15	161
o21	10152	5823	131	r16	147
o22	9056	3297	138	r17	175
o23	1475	5552	152	r18	162
o24	7346	5324	152	r9	164
o25	9392	5209	166	r3	202
o26	6880	6994	170	r9	182
o27	9604	6623	171	r19	208
o28	359	3365	177	r10	202
o29	3840	6598	177	r20	190
o30	6742	6037	181	r21	204
o31	2265	5446	181	r22	218
o32	8983	7143	185	r1	208
o33	6885	5973	191	r10	216
o34	8056	6821	194	r1	215
o35	8152	6805	197	r23	214
o36	7871	7377	199	r3	211
o37	876	4074	199	r10	237
o38	8659	7155	202	r7	209
o39	7398	7064	210	r7	221
o40	10940	2589	220	r24	227
o41	8183	6784	222	r1	239
o42	2776	3219	225	r25	260
o43	9186	2636	225	r1	242
o44	5627	2729	228	r9	240
o45	6677	3799	228	r6	255
o46	5958	2507	235	r25	246
o47	4889	2650	235	r14	245
o48	8436	5218	236	r25	264
o49	11641	412	238	r26	249
o50	5140	5295	240	r9	252
o51	8066	6351	243	r9	255
o52	5768	5001	245	r17	282
o53	7140	2841	245	r27	288
o54	10335	6721	252	r9	264
o55	2847	6335	258	r7	273
o56	9167	7731	261	r28	263
o57	10168	5429	263	r29	276
o58	7880	5284	264	r3	289
o59	7791	2788	269	r23	287
o60	8655	7723	276	r9	288
o61	2108	5064	291	r30	307
o62	8873	6656	296	r9	308
o63	6575	3748	297	r29	307
o64	5031	8137	305	r31	342
o65	8170	6232	306	r32	334
o66	7951	6710	313	r10	344
o67	9349	6865	329	r33	347
o68	8334	5606	330	r9	342
o69	10119	6384	334	r34	361
o70	8889	3376	335	r27	360
o71	6485	3949	336	r9	348
o72	3086	5558	338	r10	363
o73	8205	6047	349	r35	351
o74	2618	5739	368	r10	399
o75	9765	5597	369	r2	377
o76	6126	5706	373	r18	391
o77	8096	5445	383	r27	386
o78	5840	6271	420	r24	436
o79	78	5299	421	r10	446
o80	8576	6596	428	r35	444
o81	725	2502	445	r14	456
o82	768	3821	455	r4	465
o83	6185	5784	462	r4	463
o84	7062	6875	465	r1	490
o85	990	5739	469	r4	486
o86	7707	7986	477	r8	490
o87	9169	7778	480	r28	483
o88	9196	7693	480	r28	483
o89	3512	3894	482	r14	497
o90	6751	7418	484	r6	531
o91	3513	3459	485	r17	522
o92	6203	7802	486	r7	507
o93	8457	6821	486	r9	511
o94	5758	2558	487	r24	505
o95	4868	4138	491	r9	524
o96	5392	5585	492	r9	517
o97	5025	4381	493	r9	524
o98	6742	4723	493	r9	505
o99	5766	5983	496	r4	511
o100	8482	6556	496	r36	512
o101	5694	8276	497	r7	508
o102	4657	6589	497	r6	528
o103	5546	5653	498	r30	530
o104	7273	0	499	r26	507
o105	4912	5295	500	r9	522
o106	7199	5697	503	r10	536
o107	7609	5529	504	r9	521
o108	7793	7033	511	r17	548
o109	5831	3857	511	r18	524
o110	7897	5066	514	r9	539
o111	8690	3880	514	r24	530
o112	5746	4335	515	r1	550
o113	86	3515	515	r10	542
o114	11419	1221	516	r37	534
o115	4978	3458	520	r4	540
o116	3211	5184	523	r30	539
o117	9345	8241	524	r38	561
o118	2721	4197	525	r4	550
o119	2296	5135	526	r33	544
o120	9747	6845	530	r9	542
o121	8574	2005	532	r39	555
o122	6956	5980	535	r40	556
o123	9593	7691	536	r6	547
o124	9698	7004	537	r28	577
o125	10076	2662	538	r29	553
o126	5869	2876	539	r18	557
o127	5975	5032	540	r9	565
o128	10717	4136	541	r9	566
o129	5542	5696	541	r4	552
o130	10372	5145	543	r25	569
o131	6479	2511	543	r41	565
o132	7890	7879	544	r9	569
o133	4785	3786	548	r14	568
o134	9712	6672	549	r42	579
o135	7507	7165	550	r35	575
o136	10735	3979	550	r29	576
o137	8413	6775	552	r6	614
o138	5830	5705	553	r11	554
o139	7678	3448	553	r11	555
o140	916	5352	555	r10	596
o141	5470	4449	555	r18	581
o142	5400	6335	557	r30	570
o143	5440	5802	560	r43	563
o144	9029	2818	561	r6	587
o145	3156	5224	563	r4	588
o146	8398	6010	564	r9	589
o147	9778	7716	564	r8	601
o148	7421	5123	565	r9	590
o149	10001	3502	567	r24	584
o150	6240	4390	567	r17	604
o151	1072	5013	568	r10	601
o152	3895	6634	568	r44	586
o153	2714	5093	568	r45	579
o154	7600	5584	571	r24	583
o155	7506	4952	571	r25	603
o156	7319	4211	573	r6	601
o157	8154	6440	573	r9	598
o158	8000	3765	573	r6	601
o159	2275	3412	576	r30	591
o160	5083	4588	577	r46	608
o161	3218	3606	578	r10	615
o162	3117	5670	579	r46	606
o163	5740	3590	581	r4	592
o164	5018	6619	581	r17	618
o165	10087	7143	582	r47	615
o166	3871	4140	588	r48	609
o167	8592	5727	589	r18	612
o168	5850	5165	590	r18	612
o169	10244	5466	594	r9	619
o170	8768	8058	600	r9	625
o171	7713	4890	601	r9	626
o172	9639	2638	604	r9	629
o173	5605	7938	605	r19	642
o174	8703	6659	606	r6	629
o175	8606	5682	607	r29	632
o176	8093	6989	609	r38	646
o177	7342	8214	610	r38	647
o178	8222	7287	610	r9	622
o179	7928	8165	611	r49	637
o180	7033	3339	611	r17	648
o181	7079	5608	612	r9	624
o182	2360	4092	613	r4	650
o183	6100	5603	614	r25	650
o184	10330	7169	618	r9	643
o185	8817	5875	619	r48	636
o186	9035	3014	619	r17	656
o187	8152	2665	620	r37	642
o188	1306	5873	621	r43	636
o189	6191	7754	621	r30	639
o190	5849	4870	622	r10	647
o191	6191	6024	623	r9	635
o192	9939	6191	623	r46	654
o193	10169	6215	625	r50	662
o194	6168	4501	627	r50	664
o195	5693	6351	628	r9	640
o196	6783	6039	630	r8	650
o197	4031	3564	631	r9	643
o198	7403	4879	634	r17	671
o199	7946	2629	635	r25	660
o200	10552	6505	635	r26	643
o201	8268	6713	641	r9	666
o202	7092	7552	641	r47	676
o203	7288	5729	643	r29	673
o204	4301	6534	643	r48	661
o205	1962	3641	644	r10	681
o206	5265	8212	644	r46	669
o207	8169	3903	646	r51	659
o208	8646	6609	646	r52	664
o209	8635	5672	647	r17	684
o210	4094	5969	651	r46	676
o211	7818	4050	652	r35	685
o212	3487	5563	653	r10	678
o213	4356	6402	657	r4	682
o214	9345	5928	660	r9	672
o215	6104	5311	663	r36	675
o216	8953	5987	670	r38	707
o217	3565	5753	675	r36	693
o218	9272	5920	680	r47	701
o219	9186	5237	680	r9	705
o220	7452	7123	687	r6	698
o221	8979	6985	690	r8	705
o222	9085	7934	690	r6	708
o223	10235	6647	698	r53	706
o224	9751	4526	703	r9	728
o225	8125	3988	703	r9	715
o226	285	5373	704	r4	725
o227	7781	2642	706	r25	723
o228	5309	5131	708	r4	726
o229	6489	2387	710	r9	722
o230	6489	6530	711	r9	736
o231	4835	6337	712	r4	725
o232	5099	5690	715	r6	731
o233	9308	5997	725	r24	736
o234	3635	3638	732	r24	742
o235	6958	4520	732	r9	757
o236	7613	7399	733	r9	745
o237	7358	6672	740	r9	752
o238	8732	7290	741	r54	778
o239	8349	6151	743	r9	755
o240	7497	2401	760	r9	785
o241	8257	6955	763	r53	794
o242	8320	6842	776	r9	788
