courier	x	y	on_time	off_time
c1	27032	19255	24	204
c2	27921	13099	24	204
c3	29973	12883	54	294
c4	29641	12954	54	294
c5	27122	8563	54	294
c6	27729	19724	54	294
c7	33127	4137	54	294
c8	30042	12813	54	294
c9	28117	18281	69	309
c10	25764	14860	69	309
c11	25777	7622	84	324
c12	29381	12661	84	324
c13	29401	12727	84	324
c14	28089	18252	84	324
c15	27852	17694	84	324
c16	27839	17713	84	324
c17	28850	12463	84	324
c18	28788	18379	99	279
c19	29340	12747	99	279
c20	28298	14345	99	279
c21	28845	18350	99	279
c22	25033	17411	99	279
c23	27059	14190	99	279
c24	28805	18391	99	279
c25	29403	12733	99	279
c26	29377	12740	99	279
c27	27117	14118	99	279
c28	16801	24935	99	279
c29	26917	10579	99	279
c30	28785	18314	99	279
c31	26916	10595	99	279
c32	23293	22124	114	204
c33	27137	8645	114	204
c34	25999	15667	114	204
c35	25992	15673	114	204
c36	25991	15684	114	234
c37	25264	11863	114	234
c38	23283	22156	114	234
c39	28288	14395	129	249
c40	24260	22875	129	249
c41	25838	14853	129	249
c42	29389	14620	129	249
c43	25815	18360	129	249
c44	27088	8634	129	249
c45	26029	16420	129	249
c46	25811	18368	129	249
c47	26079	16484	129	249
c48	25814	14864	129	249
c49	29725	14094	129	249
c50	25506	21353	129	249
c51	28556	19004	129	249
c52	29344	14586	129	249
c53	29756	14135	129	249
c54	25577	21296	129	249
c55	22000	18880	129	249
c56	28581	19002	129	249
c57	29386	13020	129	309
c58	29377	14613	129	309
c59	29386	12965	129	309
c60	28219	13813	129	309
c61	28260	13771	129	309
c62	27126	8563	129	309
c63	29402	12973	129	309
c64	28315	14332	129	309
c65	28185	13826	144	234
c66	27701	19696	144	234
c67	29394	14650	144	234
c68	29977	13299	144	234
c69	29984	13271	144	234
c70	28172	13788	144	234
c71	28497	18905	144	234
c72	28503	18958	144	234
c73	33100	4130	144	234
c74	28078	17330	144	264
c75	28500	18959	144	264
c76	23904	17288	144	264
c77	29423	14577	144	264
c78	27127	8577	144	264
c79	30031	13290	144	264
c80	28060	17336	144	264
c81	27751	19681	144	384
c82	27764	19667	144	384
c83	28095	17304	144	384
c84	28113	17326	144	384
c85	28520	18947	144	384
c86	27699	19728	144	384
c87	28863	12467	159	399
c88	27108	8569	159	399
c89	33087	4158	159	399
c90	28251	12818	159	399
c91	27077	8648	159	399
c92	28918	18079	159	399
c93	33100	4147	159	399
c94	29850	13418	159	399
c95	24987	22515	159	399
c96	26431	22152	159	399
c97	28830	12414	159	399
c98	29771	13330	159	399
c99	25296	11847	174	354
c100	27343	17261	174	354
c101	27296	17240	174	354
c102	27660	19718	174	414
c103	25908	16429	174	414
c104	24209	22968	174	414
c105	27587	19774	174	414
c106	26139	16436	174	414
c107	28116	17349	189	369
c108	29393	16138	189	369
c109	29370	16163	189	369
c110	28520	18895	189	429
c111	29342	16135	189	429
c112	28050	17363	189	429
c113	28284	16340	189	429
c114	28245	16338	189	429
c115	28547	18933	189	429
c116	28516	18906	189	429
c117	29683	12889	189	429
c118	29348	16172	189	429
c119	28290	12885	189	429
c120	26071	16232	204	294
c121	26078	16292	204	294
c122	29693	12914	204	294
c123	28190	13789	204	294
c124	29638	12951	204	294
c125	29636	12915	204	294
c126	25154	9442	234	414
c127	33127	4210	234	414
c128	25159	9473	234	414
c129	29675	12939	234	414
c130	25102	9418	234	474
c131	29391	13600	234	474
c132	29715	12901	234	474
c133	30034	14729	234	474
c134	13357	27716	234	474
c135	33075	4198	234	474
c136	29668	12937	234	474
c137	29440	13634	234	474
c138	29710	12969	234	474
c139	30058	14717	234	474
c140	25113	9443	234	474
c141	23386	17230	264	504
c142	23462	17225	264	504
c143	21870	14843	279	519
c144	29629	12924	309	549
c145	29658	12882	309	549
c146	29434	12723	309	549
c147	27677	19660	309	549
c148	28251	14383	324	504
c149	26921	10594	324	504
c150	29266	17511	324	504
c151	29231	17497	324	504
c152	28263	14357	324	504
c153	28819	18361	324	504
c154	28284	14351	324	504
c155	26091	16506	354	474
c156	30189	14766	354	474
c157	30214	14796	354	474
c158	28317	14387	369	549
c159	28939	18159	369	549
c160	28303	14341	369	549
c161	27267	17263	369	549
c162	29409	15762	369	549
c163	27295	17222	369	549
c164	27609	19715	414	504
