courier	x	y	on_time	off_time
c1	17168	14517	0	240
c2	17198	14483	0	240
c3	21853	14215	0	240
c4	17207	20771	0	240
c5	17108	14502	0	240
c6	16387	14778	0	240
c7	17167	20808	0	240
c8	16353	17069	15	105
c9	17165	14546	15	105
c10	18270	10298	15	105
c11	17211	14486	15	105
c12	18359	10316	15	255
c13	17213	14511	15	255
c14	18309	10227	15	255
c15	16425	17014	15	255
c16	17148	14508	15	255
c17	17134	14512	30	150
c18	17142	14542	30	210
c19	21925	14223	30	210
c20	21905	14254	30	210
c21	21924	14214	30	270
c22	19925	18624	30	270
c23	19895	18613	30	270
c24	17195	14519	30	270
c25	19186	17313	45	285
c26	17252	20798	45	285
c27	16496	22243	45	285
c28	17191	20728	45	285
c29	21886	14287	45	285
c30	19223	17302	45	285
c31	13899	18830	45	285
c32	18452	18862	60	150
c33	17772	21785	60	150
c34	17200	20746	60	150
c35	19473	17871	60	180
c36	19209	17313	60	180
c37	24415	3795	60	180
c38	20783	14267	60	180
c39	18448	8275	60	180
c40	19239	17342	60	180
c41	20744	14228	60	180
c42	17224	20757	60	180
c43	19483	17915	60	180
c44	20252	12958	60	180
c45	17103	14522	75	255
c46	18472	18866	75	255
c47	18441	18904	75	255
c48	24888	3680	75	315
c49	19122	17391	75	315
c50	18480	8275	75	315
c51	17245	20723	75	315
c52	19521	17843	75	315
c53	21070	12550	75	315
c54	20080	18591	75	315
c55	19439	17897	75	315
c56	20233	17884	75	315
c57	18779	14056	75	315
c58	24870	3701	75	315
c59	18504	8244	75	315
c60	18697	16904	75	315
c61	20186	18032	75	315
c62	21517	12659	75	315
c63	17713	15728	75	315
c64	17910	22638	75	315
c65	21499	12664	75	315
c66	20728	15417	75	315
c67	20223	17968	75	315
c68	24898	3633	75	315
c69	20145	18057	75	315
c70	16571	21939	75	315
c71	17240	20803	90	330
c72	16128	21785	90	330
c73	17211	20787	90	330
c74	20032	18529	90	330
c75	20121	18561	90	330
c76	18509	8216	90	330
c77	17238	20775	90	330
c78	17798	21831	90	330
c79	17356	15956	90	330
c80	19635	13984	90	330
c81	19510	17836	90	330
c82	16416	17015	90	330
c83	18965	19419	90	330
c84	17369	15980	90	330
c85	18956	19419	90	330
c86	17170	20733	105	345
c87	24166	3751	105	345
c88	17193	20760	105	345
c89	20997	12572	105	345
c90	17170	20728	105	345
c91	21062	12590	105	345
c92	16484	22130	105	345
c93	19946	18623	105	345
c94	21007	12551	105	345
c95	17251	20713	105	345
c96	17411	16109	120	360
c97	24419	3817	120	360
c98	24464	3837	120	360
c99	24420	3857	120	360
c100	17365	15893	120	360
c101	20789	14226	135	375
c102	20735	14303	135	375
c103	21051	13800	135	375
c104	19662	15996	135	375
c105	19600	16023	135	375
c106	19567	15982	135	375
c107	24453	3819	135	375
c108	19063	19340	135	375
c109	24462	3826	135	375
c110	19188	18105	150	390
c111	19063	19326	150	390
c112	21081	12620	150	390
c113	19201	18143	150	390
c114	19255	18138	150	390
c115	20737	14230	150	390
c116	19060	19400	150	390
c117	17203	20736	150	390
c118	21094	13758	165	405
c119	17198	20739	165	405
c120	17179	20752	165	405
c121	18936	19358	165	405
c122	19913	18630	165	405
c123	17979	18536	180	270
c124	17993	18494	180	270
c125	17973	18512	180	360
c126	17931	18548	180	420
c127	17922	20326	195	435
c128	18959	19370	210	300
c129	19523	17880	210	300
c130	18983	19378	210	300
c131	18503	8213	210	450
c132	20474	14317	210	450
c133	19455	17924	210	450
c134	19461	17839	210	450
c135	20998	12561	210	450
c136	18517	8250	210	450
c137	17732	15670	225	345
c138	19609	12453	240	480
c139	18456	8220	240	480
c140	19609	12504	240	480
c141	21089	13750	255	435
c142	19971	18642	270	510
c143	20759	14260	270	510
c144	19948	18580	270	510
c145	21073	12613	285	465
c146	21228	14176	300	480
c147	19903	18609	300	480
c148	17816	21812	300	480
c149	21271	14179	300	480
c150	17801	21726	300	480
c151	17792	21727	300	480
