courier	x	y	on_time	off_time
c1	7807	5075	0	240
c2	9419	2875	15	135
c3	6563	1232	15	135
c4	9470	2875	30	270
c5	7705	2746	75	315
c6	2001	4659	105	195
c7	2039	4701	105	225
c8	2079	4629	105	285
c9	8929	4168	105	285
c10	3450	2682	135	315
c11	3534	2620	135	375
c12	7732	2779	150	270
c13	2081	4688	165	255
c14	2079	4626	165	345
c15	7828	5112	180	270
c16	2020	4645	195	375
c17	2076	4625	195	375
c18	8033	5144	210	300
c19	8070	5150	210	300
c20	8700	7268	210	330
c21	7796	2806	240	330
c22	7771	2762	270	390
c23	4183	4164	285	375
c24	4198	4113	285	405
c25	2067	4616	300	420
c26	3914	4719	300	420
c27	8026	4825	330	420
c28	2090	4626	360	480
c29	8420	1438	375	495
c30	8689	5227	390	480
c31	8123	4577	420	510
c32	8453	2507	420	540
c33	8067	5111	435	525
c34	3784	23	435	615
c35	8173	3648	450	630
c36	9138	4896	450	630
c37	3764	2906	465	585
c38	3761	2822	465	585
c39	8366	5261	480	600
c40	8447	4917	480	600
c41	8459	4934	480	600
c42	4151	4168	495	735
c43	4214	4173	495	735
c44	4168	4106	495	735
c45	9209	4733	510	690
c46	7928	2552	510	690
c47	7733	5499	510	750
c48	5128	5197	525	705
c49	8090	5138	525	705
c50	8041	5109	525	705
c51	3774	2905	540	660
c52	8141	3613	540	660
c53	3705	2849	540	660
c54	8040	4880	540	720
c55	3723	0	540	720
c56	6542	2376	555	735
c57	3989	2675	555	735
c58	2032	4638	570	810
c59	2047	4625	570	810
c60	7782	474	585	705
c61	5591	3314	585	705
c62	4270	4569	585	705
c63	7914	3563	585	765
c64	7717	2788	600	780
c65	7705	2794	615	705
c66	7741	2748	615	795
c67	2033	4672	645	765
c68	9212	4691	660	750
c69	9235	4736	660	750
c70	7762	2800	705	825
c71	4808	4539	705	825
c72	7746	2778	750	840
