order	x	y	placement_time	restaurant	ready_time
o1	27898	14191	411	r1	429
o2	30664	12663	504	r2	529
o3	23802	16930	583	r3	604
o4	31159	9459	238	r4	240
o5	30240	13341	749	r5	771
o6	31354	10505	218	r6	266
o7	24170	17279	442	r7	449
o8	28982	21068	615	r8	642
o9	30763	10714	127	r9	129
o10	30553	11173	721	r10	746
o11	26303	12020	586	r11	598
o12	27175	21320	16	r12	24
o13	27841	14698	662	r13	693
o14	31576	13263	546	r14	577
o15	23169	17084	110	r15	123
o16	29333	19673	612	r16	614
o17	24021	16329	113	r17	115
o18	29956	17485	651	r18	669
o19	31001	9296	202	r19	220
o20	25360	15067	106	r20	143
o21	25547	24225	73	r21	90
o22	29921	13338	668	r22	679
o23	27214	9121	156	r23	162
o24	26953	23074	660	r24	735
o25	11978	32874	401	r25	403
o26	26145	10763	432	r2	470
o27	31389	12689	370	r19	382
o28	28703	21584	235	r26	255
o29	26005	22714	448	r6	454
o30	27024	16364	568	r27	589
o31	31793	12781	598	r28	635
o32	24592	16028	722	r17	740
o33	31009	14605	205	r29	207
o34	16659	29649	179	r30	204
o35	29878	15383	551	r31	569
o36	27579	14762	31	r32	48
o37	29055	18011	651	r26	682
o38	29414	12881	217	r29	229
o39	22480	15329	200	r33	218
o40	24088	17168	533	r34	535
o41	26813	19127	546	r35	578
o42	31110	9808	475	r36	490
o43	31277	4829	201	r37	211
o44	29649	17945	361	r38	374
o45	30927	13851	130	r22	133
o46	29510	19417	668	r39	685
o47	29445	12470	92	r40	94
o48	24415	16857	708	r41	720
o49	16322	22852	518	r42	553
o50	24628	15983	568	r43	583
o51	28215	19701	596	r44	608
o52	24531	17077	683	r32	704
o53	27167	20066	486	r45	529
o54	26112	19896	268	r46	271
o55	30405	15654	604	r47	617
o56	26472	19122	604	r48	622
o57	29385	15816	488	r14	509
o58	29496	9633	357	r27	375
o59	20812	30191	601	r49	621
o60	29691	11195	541	r29	547
o61	26668	22699	140	r21	156
o62	30937	9800	596	r50	622
o63	27391	11411	110	r11	128
o64	27344	6189	239	r51	254
o65	26900	13736	405	r52	416
o66	25796	20108	98	r53	104
o67	33868	3213	501	r37	518
o68	24398	15993	446	r54	478
o69	27040	14901	527	r55	545
o70	29739	6566	475	r9	478
o71	30265	14718	618	r56	625
o72	28032	14228	420	r57	445
o73	30894	15419	444	r58	459
o74	29381	17238	427	r59	455
o75	31845	12603	660	r22	663
o76	25495	4738	37	r60	59
o77	24976	16783	764	r26	792
o78	26223	19290	499	r61	514
o79	33058	5453	109	r9	120
o80	31750	13475	567	r62	597
o81	30307	15403	534	r28	565
o82	27660	20704	706	r63	742
o83	29410	12468	713	r63	740
o84	28417	16802	108	r16	138
o85	29398	5054	693	r9	711
o86	29349	18564	755	r28	792
o87	29502	14671	576	r64	602
o88	30593	11231	687	r58	705
o89	23963	17529	556	r65	579
o90	28989	19746	164	r66	172
o91	27477	12305	139	r29	145
o92	29261	19638	633	r67	664
o93	28545	13222	607	r68	633
o94	23756	21680	575	r69	610
o95	24331	22391	469	r35	490
o96	23978	16508	473	r1	485
o97	28449	25702	271	r70	308
o98	20701	20765	189	r71	190
o99	31431	12702	267	r72	283
o100	26561	14427	695	r73	717
o101	28851	18061	624	r44	636
o102	25990	16710	528	r74	548
o103	31911	12807	596	r28	646
o104	24248	15323	703	r75	721
o105	29803	16882	327	r22	328
o106	23578	17080	510	r45	553
o107	24137	18223	171	r76	176
o108	29703	11143	622	r4	624
o109	30973	15090	600	r2	626
o110	29105	21637	482	r77	485
o111	25184	14512	36	r32	59
o112	28734	8004	506	r27	512
o113	29149	20746	302	r78	339
o114	30285	12365	434	r27	459
o115	30425	14569	248	r64	260
o116	28484	19388	167	r79	185
o117	23226	17743	423	r54	454
o118	28114	10607	225	r51	235
o119	30629	13606	276	r80	286
o120	21025	30067	153	r81	160
o121	29144	12324	641	r82	667
o122	28800	15355	177	r83	194
o123	29033	19291	219	r84	242
o124	24953	20552	309	r46	311
o125	30007	16530	121	r83	141
o126	31902	13247	615	r85	637
o127	29059	20324	107	r46	108
o128	25774	11373	632	r32	652
o129	29146	17634	585	r86	603
o130	30224	15484	149	r87	181
o131	23678	16013	129	r88	147
o132	31113	9657	130	r14	155
o133	29556	11887	74	r23	92
o134	29248	17348	137	r89	168
o135	30818	13314	588	r58	608
o136	26564	14240	173	r68	210
o137	29629	13753	584	r73	607
o138	26247	17452	290	r90	322
o139	34356	2462	548	r37	565
o140	25448	17315	486	r91	507
o141	29373	20460	615	r89	671
o142	28735	21497	689	r92	707
o143	27546	22807	622	r93	653
o144	29014	19338	557	r94	570
o145	29066	13624	454	r80	460
o146	30412	14369	758	r95	771
o147	23137	16999	416	r45	459
o148	29219	20049	120	r96	121
o149	25179	14175	686	r97	696
o150	27466	15209	568	r74	595
o151	30592	11034	139	r11	157
o152	27392	23233	545	r6	567
o153	25716	15287	447	r45	490
o154	28920	20690	294	r98	315
o155	24125	17079	664	r99	666
o156	20191	28595	576	r30	597
o157	23115	15148	550	r45	593
o158	25328	15714	595	r45	638
o159	30843	12998	186	r100	189
o160	25871	14442	173	r101	186
o161	8131	32027	354	r102	356
o162	21068	19762	175	r45	261
o163	24092	21462	186	r45	247
o164	30072	13141	127	r28	152
o165	27810	18564	190	r77	196
o166	28823	17643	467	r16	485
o167	28543	21834	168	r16	179
o168	28985	20694	525	r103	537
o169	29280	11952	385	r104	411
o170	23393	22675	673	r105	679
o171	31388	9285	384	r2	401
o172	26443	12375	31	r106	37
o173	28885	18548	493	r86	511
o174	31140	12609	390	r16	405
o175	28862	15844	91	r105	97
o176	13496	31625	654	r102	666
o177	33114	2214	452	r9	458
o178	31472	9526	624	r107	655
o179	32546	2741	634	r51	652
o180	24587	20445	707	r108	719
o181	34343	2474	445	r9	456
o182	30136	12048	130	r57	167
o183	33066	1433	484	r82	491
o184	29937	17889	31	r109	76
o185	24345	17117	220	r17	222
o186	31370	13531	235	r110	266
o187	27313	19889	691	r26	722
o188	28232	18339	590	r44	623
o189	25487	9041	482	r104	500
o190	31934	13279	8	r111	21
o191	29272	10485	670	r14	702
o192	28706	18159	397	r89	428
o193	26017	21928	486	r61	512
o194	25095	17547	582	r45	625
o195	24841	17570	300	r90	321
o196	901	32031	418	r112	478
o197	25125	14029	452	r74	477
o198	31125	10710	555	r14	583
o199	24463	16950	401	r113	436
o200	23849	18495	451	r45	494
o201	30362	14496	446	r114	463
o202	29869	16937	274	r32	299
o203	28665	19986	571	r115	583
o204	29132	12206	494	r89	525
o205	30414	15716	161	r18	176
o206	32226	6492	640	r116	652
o207	26544	15324	563	r74	591
o208	26325	12364	188	r117	213
o209	28406	11880	371	r19	389
o210	30803	14140	516	r118	523
o211	31114	10712	487	r50	513
o212	26679	22018	325	r119	340
o213	30652	14480	528	r120	550
o214	29943	18443	507	r121	532
o215	30332	12731	484	r10	502
o216	27300	17322	648	r44	660
o217	30356	12498	384	r80	415
o218	28273	12438	705	r82	736
o219	29910	16426	318	r94	351
o220	32681	4867	261	r37	269
o221	30054	12861	582	r122	584
o222	31738	12808	424	r123	484
o223	26640	9092	681	r27	709
o224	29659	17641	303	r110	330
o225	26509	15462	469	r7	475
o226	27872	20431	193	r89	221
o227	27516	12265	563	r74	579
o228	30708	12951	481	r89	518
o229	22533	16884	432	r65	470
o230	27356	13171	107	r2	144
o231	30642	13124	82	r124	94
o232	29803	12791	162	r125	233
o233	31040	12310	675	r22	678
o234	26787	14430	552	r74	608
o235	25301	16127	654	r17	657
o236	31135	4014	586	r126	611
o237	30238	11598	298	r14	319
o238	13907	30080	610	r127	635
o239	32692	2709	732	r51	748
o240	30762	12359	127	r128	130
o241	29785	18626	482	r129	500
o242	34346	3550	161	r51	178
o243	26429	11607	277	r6	284
o244	23646	16421	500	r130	523
o245	29416	19834	286	r121	321
o246	29206	17600	251	r89	282
o247	23853	17787	643	r131	668
o248	30822	11057	118	r27	130
o249	27601	10959	143	r104	173
o250	31091	10562	460	r62	478
o251	30951	13710	374	r132	402
o252	30916	11078	32	r51	49
o253	28454	17135	589	r132	614
o254	25782	17720	396	r1	408
o255	29545	7964	127	r133	139
o256	31408	4766	509	r37	531
o257	24114	15603	705	r24	725
o258	30221	15772	447	r132	472
o259	23014	16403	490	r72	521
o260	30637	13667	258	r132	281
o261	31537	13067	733	r134	784
o262	29654	11972	43	r135	50
o263	26876	13835	678	r136	693
o264	27309	23354	48	r137	64
o265	27796	14986	191	r138	202
o266	31049	9334	432	r139	433
o267	31605	12546	320	r114	338
o268	26605	20038	92	r98	117
o269	29740	13462	7	r23	13
o270	26022	9461	629	r68	657
o271	27673	15255	542	r86	562
o272	32582	5993	291	r116	311
o273	31291	9310	522	r50	547
o274	30161	13207	301	r140	319
o275	30031	12923	641	r141	668
o276	30716	11704	230	r128	242
o277	23329	20259	77	r142	97
o278	27802	17026	461	r6	486
o279	13559	26987	735	r42	767
o280	28850	12073	110	r16	137
o281	25324	8721	560	r29	580
o282	25275	18726	416	r35	433
o283	24623	21869	739	r131	762
o284	23242	20114	607	r24	637
o285	1978	31160	609	r143	624
o286	23599	17442	441	r1	457
o287	31655	13504	410	r6	416
o288	28139	12157	635	r128	637
o289	30012	18560	120	r109	155
o290	27468	18824	634	r32	656
o291	29806	18692	614	r18	632
o292	25724	14973	749	r56	761
o293	28581	12492	652	r27	663
o294	24722	13837	598	r27	611
o295	29628	17968	656	r26	687
o296	30730	12981	590	r144	626
o297	29641	16242	348	r86	361
o298	31415	12815	722	r22	725
o299	26077	19478	79	r131	100
o300	29696	17589	459	r59	476
o301	28225	12154	511	r145	512
o302	27396	23566	493	r35	519
o303	26443	21222	727	r8	753
o304	29753	16054	184	r59	196
o305	27626	15149	332	r64	345
o306	29225	20243	571	r121	603
o307	28730	17740	490	r75	516
o308	27825	17257	507	r146	525
o309	25539	17554	219	r147	235
o310	27030	17828	363	r148	388
o311	10831	25124	327	r112	353
o312	25936	13400	576	r136	592
o313	23990	12669	550	r2	565
o314	23678	18151	106	r16	146
o315	28706	20445	618	r56	624
o316	25874	14398	506	r32	516
o317	30400	11445	478	r2	509
o318	32688	847	576	r82	611
o319	30190	15606	474	r28	511
o320	25908	15157	385	r1	393
o321	30124	13206	546	r100	554
o322	28637	12743	539	r122	551
o323	30962	13127	758	r5	780
o324	28784	19395	171	r26	197
o325	29419	17570	99	r98	116
o326	31025	9331	638	r149	669
o327	24332	20378	516	r99	533
o328	15141	26161	359	r150	381
o329	33632	1208	453	r37	456
o330	28010	19439	399	r98	417
o331	23841	20242	598	r45	641
o332	31135	10088	625	r107	643
o333	27766	17263	729	r16	732
o334	25809	19895	235	r45	286
o335	23811	23096	202	r151	203
o336	28505	24352	456	r35	492
o337	11123	34748	567	r25	568
o338	28924	19326	687	r152	702
o339	27206	17843	687	r44	688
o340	34282	3472	84	r9	87
o341	12107	43238	388	r153	399
o342	27412	20058	396	r21	404
o343	24681	20895	419	r131	434
o344	28424	16904	700	r154	717
o345	24817	16630	175	r136	187
o346	28401	11099	57	r2	82
o347	27583	16844	501	r59	534
o348	29755	13477	532	r10	550
o349	33329	1361	629	r37	654
o350	30095	17962	327	r155	338
o351	30418	14003	575	r63	593
o352	31395	12672	299	r22	300
o353	26080	11273	62	r156	87
o354	29142	19322	300	r8	317
o355	28247	9188	763	r2	779
o356	30629	9414	695	r107	726
o357	22984	20486	612	r69	645
o358	29521	13698	595	r28	645
o359	30701	14529	540	r47	555
o360	29643	19308	643	r58	656
o361	30894	11845	397	r27	420
o362	32662	5378	396	r9	398
o363	26152	15752	590	r157	621
o364	26615	18628	19	r32	62
o365	28534	13900	646	r27	663
o366	30586	13669	283	r90	313
o367	28742	21645	380	r89	392
o368	11886	26221	561	r42	584
o369	29864	18804	410	r158	441
o370	23921	16000	215	r101	233
o371	34055	3011	263	r37	276
o372	29055	11985	443	r159	480
o373	26758	19472	36	r12	63
o374	23539	22243	455	r98	466
o375	31318	12787	410	r58	428
o376	29841	11961	541	r160	553
o377	30109	17942	504	r161	524
o378	29818	13226	246	r28	277
o379	33560	4474	622	r82	653
o380	29584	15143	491	r162	522
o381	29239	18979	199	r46	202
o382	26526	16411	637	r16	640
o383	28657	10015	550	r163	556
o384	27750	15389	644	r10	662
o385	21295	27424	570	r164	596
o386	26937	13529	135	r1	152
o387	27276	10843	674	r11	692
o388	31732	13229	219	r114	237
o389	27564	19173	465	r165	473
o390	29757	17844	463	r86	481
o391	29228	17370	589	r44	624
o392	26382	18947	560	r16	572
o393	19533	25152	211	r49	221
o394	13400	37722	69	r153	94
o395	31298	10537	444	r166	467
o396	30543	14462	544	r57	575
o397	30049	15238	369	r89	400
o398	34271	2934	703	r9	721
o399	27882	23105	568	r16	570
o400	31200	9123	545	r14	568
o401	30499	12397	271	r167	283
o402	23592	17415	414	r72	460
o403	28784	19849	456	r44	468
o404	26461	13558	520	r168	551
o405	29915	15347	660	r169	673
o406	25959	17133	683	r2	690
o407	22658	18617	217	r41	219
o408	29833	18106	119	r89	150
o409	29020	15194	78	r136	89
o410	30215	13569	535	r62	547
o411	29536	18271	448	r86	466
o412	30014	14795	625	r58	636
o413	28728	17316	555	r6	580
o414	27533	15207	140	r41	142
o415	29983	13162	81	r170	82
o416	28386	17079	377	r6	388
o417	31484	13408	429	r154	449
o418	22629	19413	453	r69	470
o419	28651	19061	472	r17	490
o420	30156	16631	759	r95	777
o421	30398	13114	677	r58	683
o422	24583	15511	700	r55	711
o423	24735	17715	537	r54	570
o424	26082	14364	667	r2	679
o425	34316	3475	238	r37	245
o426	29079	20683	327	r16	329
o427	25930	10942	248	r72	260
o428	27461	22354	612	r171	633
o429	24284	17355	426	r72	458
o430	29289	20937	645	r172	665
o431	29737	16210	561	r132	597
o432	32910	2672	580	r126	612
o433	29742	15497	672	r28	722
o434	25356	15283	287	r72	300
o435	30823	13355	321	r27	346
o436	31036	10632	324	r173	331
o437	26867	14489	640	r27	653
o438	23944	15693	180	r104	203
o439	30943	15260	495	r173	513
o440	31742	13565	579	r22	582
o441	27754	12194	639	r174	660
o442	29200	20016	110	r89	180
o443	31164	10446	452	r58	462
o444	23567	17965	93	r16	110
o445	26908	19389	686	r90	702
o446	28022	18280	103	r86	125
o447	14828	18544	334	r175	336
o448	27876	20385	667	r176	692
o449	26103	19243	322	r15	327
o450	23248	10944	323	r33	335
o451	26689	16421	522	r177	553
o452	29270	15972	465	r146	490
o453	31835	13439	460	r27	487
o454	18851	26243	154	r178	172
o455	28009	13454	550	r51	568
o456	31224	13750	568	r179	594
o457	24443	10458	427	r19	439
o458	32634	2122	429	r37	452
o459	30225	12304	595	r107	626
o460	28323	19337	236	r21	252
o461	30554	12342	572	r180	584
o462	28659	19376	464	r115	476
o463	28651	19735	157	r152	168
o464	29241	9736	501	r159	539
o465	29379	20268	632	r77	633
o466	31092	11457	596	r19	608
o467	28740	20609	714	r89	724
o468	24870	20622	350	r121	372
o469	31602	13518	572	r154	592
o470	12158	31502	527	r25	530
o471	27574	17021	566	r64	578
o472	23562	17964	623	r24	660
o473	26920	21327	375	r26	393
o474	28416	14123	132	r28	163
o475	24471	22188	622	r181	633
o476	31057	9668	642	r27	657
o477	26026	16840	382	r138	399
o478	30827	13217	10	r139	22
o479	14898	27712	675	r42	700
o480	30620	13646	443	r182	469
o481	25601	15266	639	r65	695
o482	28815	16357	223	r98	235
o483	28573	24713	178	r105	183
o484	30029	15450	602	r27	645
o485	24108	17732	204	r12	224
o486	27446	14517	565	r74	596
o487	27955	18153	645	r162	657
o488	23917	14856	525	r54	550
o489	27613	20420	364	r17	382
o490	25217	11483	30	r183	47
o491	24510	16470	263	r184	271
o492	31108	10056	630	r107	648
o493	29179	20160	678	r121	703
o494	26202	17853	364	r94	382
o495	25514	20656	337	r162	362
o496	28933	6125	22	r29	30
o497	22625	20980	760	r185	788
o498	29903	12439	119	r186	121
o499	30272	12369	472	r187	505
o500	26189	8289	490	r62	508
o501	28258	19409	454	r181	469
o502	31754	13523	591	r187	612
o503	25526	14235	514	r3	537
o504	23768	9562	144	r34	156
o505	30316	11390	379	r27	411
o506	16533	46670	496	r153	517
o507	31814	13432	632	r40	654
o508	27691	14553	580	r74	621
o509	29725	17836	716	r94	741
o510	25112	16447	457	r10	475
o511	26781	16325	459	r45	502
o512	30349	11096	317	r174	335
o513	25059	18427	688	r16	695
o514	27891	14718	117	r184	129
o515	29113	20646	87	r16	109
o516	29676	12205	191	r125	203
o517	31059	10376	155	r188	178
o518	26017	18599	702	r26	733
o519	29394	11936	608	r14	639
o520	29280	17919	209	r189	217
o521	31023	9324	219	r190	250
o522	29442	14623	534	r179	560
o523	27240	21050	239	r45	271
o524	34268	2665	557	r82	582
o525	25511	20833	496	r147	512
o526	29084	13514	649	r122	651
o527	30732	11752	7	r29	17
o528	26869	11007	299	r27	317
o529	31048	11766	457	r107	488
o530	30425	14527	206	r100	222
o531	23732	16047	298	r41	308
o532	27751	17039	426	r65	468
o533	25154	4246	584	r60	599
o534	27857	20128	655	r89	692
o535	28397	9581	684	r191	690
o536	29166	20607	52	r151	54
o537	30257	13615	542	r67	567
o538	28411	9475	643	r9	655
o539	32204	5218	193	r9	194
o540	24984	16444	587	r17	605
o541	0	31566	302	r112	313
o542	28075	19822	653	r2	683
o543	28921	18787	736	r192	769
o544	24921	20994	560	r24	588
o545	29258	17493	477	r39	489
o546	6935	35343	133	r25	134
o547	16235	46605	85	r153	101
o548	31172	10468	252	r125	264
o549	31466	12396	402	r89	433
o550	28501	23167	548	r171	583
o551	24141	17253	757	r168	782
o552	26567	22786	345	r45	378
o553	30427	14688	588	r193	613
o554	30499	10689	180	r6	193
o555	24637	18652	622	r45	665
o556	22200	20552	580	r194	582
o557	28129	17912	136	r195	173
o558	29669	17282	88	r46	90
o559	30790	14343	432	r16	435
o560	31347	13256	637	r67	655
