order	x	y	placement_time	restaurant	ready_time
o1	27947	13888	411	r1	426
o2	30679	12323	504	r2	524
o3	23766	16656	583	r3	600
o4	31137	9169	238	r4	240
o5	30309	13053	749	r5	767
o6	31390	10255	218	r6	257
o7	24224	17054	442	r7	448
o8	28911	20779	615	r8	637
o9	30708	10421	127	r9	129
o10	30522	10915	721	r10	741
o11	26364	11650	586	r11	596
o12	27101	20991	16	r12	23
o13	27847	14455	662	r13	687
o14	31600	13009	546	r14	571
o15	23164	16807	110	r15	121
o16	29280	19358	612	r16	614
o17	23923	16065	113	r17	115
o18	29918	17200	651	r18	666
o19	30962	9045	202	r19	217
o20	25381	14763	106	r20	136
o21	25552	23992	73	r21	87
o22	29818	13066	668	r22	677
o23	27201	8821	156	r23	161
o24	26895	22807	660	r24	720
o25	11959	32606	401	r25	403
o26	26142	10496	432	r2	463
o27	31397	12362	370	r19	380
o28	28681	21225	235	r26	251
o29	26011	22406	448	r6	453
o30	27055	16054	568	r27	585
o31	31732	12426	598	r28	628
o32	24620	15662	722	r17	737
o33	30955	14340	205	r29	207
o34	16611	29363	179	r30	199
o35	29795	15137	551	r31	566
o36	27532	14477	31	r32	45
o37	28994	17795	651	r26	676
o38	29376	12581	217	r29	227
o39	22415	15060	200	r33	215
o40	24062	16846	533	r34	535
o41	26818	18834	546	r35	572
o42	31079	9503	475	r36	487
o43	31225	4552	201	r37	209
o44	29618	17665	361	r38	372
o45	30973	13518	130	r22	133
o46	29472	19163	668	r39	682
o47	29392	12208	92	r40	94
o48	24344	16567	708	r41	718
o49	16387	22615	518	r42	546
o50	24580	15722	568	r43	580
o51	28225	19420	596	r44	606
o52	24433	16854	683	r32	700
o53	27189	19794	486	r45	521
o54	26123	19630	268	r46	271
o55	30358	15377	604	r47	615
o56	26435	18758	604	r48	619
o57	29412	15616	488	r14	505
o58	29491	9301	357	r27	372
o59	20822	29871	601	r49	617
o60	29649	10834	541	r29	546
o61	26612	22440	140	r21	153
o62	30910	9517	596	r50	617
o63	27416	11108	110	r11	125
o64	27342	5975	239	r51	251
o65	26929	13433	405	r52	414
o66	25829	19847	98	r53	103
o67	33796	2890	501	r37	515
o68	24335	15760	446	r54	472
o69	27026	14672	527	r55	542
o70	29673	6357	475	r9	478
o71	30237	14420	618	r56	624
o72	27989	14034	420	r57	440
o73	30864	15170	444	r58	456
o74	29419	16966	427	r59	450
o75	31816	12358	660	r22	663
o76	25503	4408	37	r60	55
o77	24986	16504	764	r26	787
o78	26279	18949	499	r61	511
o79	33021	5148	109	r9	118
o80	31768	13133	567	r62	591
o81	30301	15108	534	r28	559
o82	27697	20442	706	r63	735
o83	29418	12152	713	r63	735
o84	28393	16565	108	r16	132
o85	29383	4716	693	r9	708
o86	29235	18315	755	r28	785
o87	29508	14376	576	r64	597
o88	30522	10952	687	r58	702
o89	23982	17262	556	r65	575
o90	28904	19418	164	r66	171
o91	27502	12044	139	r29	144
o92	29219	19328	633	r67	658
o93	28521	12937	607	r68	628
o94	23749	21390	575	r69	603
o95	24307	22051	469	r35	486
o96	23984	16176	473	r1	483
o97	28488	25464	271	r70	301
o98	20650	20450	189	r71	190
o99	31478	12497	267	r72	280
o100	26518	14181	695	r73	713
o101	28833	17841	624	r44	634
o102	26035	16450	528	r74	544
o103	31906	12554	596	r28	636
o104	24253	15041	703	r75	718
o105	29769	16580	327	r22	328
o106	23493	16771	510	r45	545
o107	24149	17953	171	r76	175
o108	29678	10888	622	r4	624
o109	30970	14798	600	r2	621
o110	29096	21341	482	r77	485
o111	25200	14227	36	r32	55
o112	28718	7747	506	r27	511
o113	29119	20401	302	r78	332
o114	30236	12121	434	r27	454
o115	30375	14229	248	r64	258
o116	28453	19087	167	r79	182
o117	23247	17450	423	r54	448
o118	28072	10325	225	r51	233
o119	30590	13376	276	r80	284
o120	21062	29788	153	r81	159
o121	29107	12111	641	r82	662
o122	28772	15139	177	r83	191
o123	29039	19010	219	r84	238
o124	24945	20280	309	r46	311
o125	30055	16215	121	r83	137
o126	31869	12953	615	r85	633
o127	29095	20029	107	r46	108
o128	25740	11100	632	r32	648
o129	29204	17332	585	r86	600
o130	30222	15196	149	r87	175
o131	23687	15717	129	r88	144
o132	31140	9370	130	r14	150
o133	29562	11653	74	r23	89
o134	29281	17032	137	r89	162
o135	30763	13085	588	r58	604
o136	26574	13974	173	r68	203
o137	29570	13539	584	r73	603
o138	26175	17135	290	r90	316
o139	34381	2133	548	r37	562
o140	25405	17033	486	r91	503
o141	29369	20178	615	r89	660
o142	28801	21180	689	r92	704
o143	27462	22482	622	r93	647
o144	28912	19007	557	r94	568
o145	29027	13344	454	r80	459
o146	30333	14076	758	r95	769
o147	23101	16742	416	r45	451
o148	29151	19793	120	r96	121
o149	25195	13888	686	r97	694
o150	27492	14949	568	r74	590
o151	30614	10748	139	r11	154
o152	27344	22879	545	r6	563
o153	25732	15045	447	r45	482
o154	28972	20432	294	r98	311
o155	24120	16803	664	r99	666
o156	20201	28307	576	r30	593
o157	23170	14823	550	r45	585
o158	25243	15460	595	r45	630
o159	30796	12741	186	r100	189
o160	25815	14116	173	r101	184
o161	8108	31757	354	r102	356
o162	21077	19445	175	r45	244
o163	24095	21170	186	r45	235
o164	30046	12817	127	r28	147
o165	27718	18269	190	r77	195
o166	28821	17417	467	r16	482
o167	28556	21642	168	r16	177
o168	28937	20470	525	r103	535
o169	29218	11650	385	r104	406
o170	23360	22360	673	r105	678
o171	31345	8931	384	r2	398
o172	26384	12110	31	r106	36
o173	28825	18275	493	r86	508
o174	31153	12321	390	r16	402
o175	28833	15634	91	r105	96
o176	13499	31298	654	r102	664
o177	33116	1993	452	r9	457
o178	31498	9230	624	r107	649
o179	32564	2499	634	r51	649
o180	24561	20162	707	r108	717
o181	34321	2193	445	r9	454
o182	30107	11763	130	r57	160
o183	32979	1149	484	r82	490
o184	29924	17610	31	r109	67
o185	24404	16803	220	r17	222
o186	31325	13238	235	r110	260
o187	27389	19637	691	r26	716
o188	28265	18113	590	r44	617
o189	25458	8729	482	r104	497
o190	31947	13024	8	r111	19
o191	29223	10137	670	r14	696
o192	28687	17851	397	r89	422
o193	25961	21711	486	r61	507
o194	25015	17199	582	r45	617
o195	24799	17329	300	r90	317
o196	909	31678	418	r112	466
o197	25042	13768	452	r74	472
o198	31041	10508	555	r14	578
o199	24453	16719	401	r113	429
o200	23851	18213	451	r45	486
o201	30402	14275	446	r114	460
o202	29856	16617	274	r32	294
o203	28652	19743	571	r115	581
o204	29127	11876	494	r89	519
o205	30319	15478	161	r18	173
o206	32259	6247	640	r116	650
o207	26440	14954	563	r74	586
o208	26265	12043	188	r117	208
