order	x	y	placement_time	restaurant	ready_time
o1	27919	13375	411	r1	426
o2	30732	11810	504	r2	524
o3	23785	16090	583	r3	600
o4	31202	8616	238	r4	240
o5	30305	12504	749	r5	767
o6	31401	9740	218	r6	257
o7	24254	16516	442	r7	448
o8	28941	20226	615	r8	637
o9	30768	9892	127	r9	129
o10	30532	10362	721	r10	741
o11	26375	11149	586	r11	596
o12	27106	20533	16	r12	23
o13	27854	13860	662	r13	687
o14	31635	12453	546	r14	571
o15	23233	16255	110	r15	121
o16	29374	18887	612	r16	614
o17	23970	15465	113	r17	115
o18	29918	16688	651	r18	666
o19	30976	8507	202	r19	217
o20	25362	14230	106	r20	136
o21	25576	23437	73	r21	87
o22	29895	12489	668	r22	677
o23	27255	8309	156	r23	161
o24	26966	22297	660	r24	720
o25	12060	32139	401	r25	403
o26	26145	9932	432	r2	463
o27	31424	11848	370	r19	380
o28	28720	20745	235	r26	251
o29	26030	21877	448	r6	453
o30	27051	15481	568	r27	585
o31	31715	11927	598	r28	628
o32	24631	15125	722	r17	737
o33	30991	13793	205	r29	207
o34	16622	28827	179	r30	199
o35	29892	14619	551	r31	566
o36	27589	13967	31	r32	45
o37	29066	17226	651	r26	676
o38	29456	12032	217	r29	227
o39	22457	14457	200	r33	215
o40	24103	16332	533	r34	535
o41	26846	18271	546	r35	572
o42	31080	8971	475	r36	487
o43	31253	4065	201	r37	209
o44	29651	17139	361	r38	372
o45	30916	12968	130	r22	133
o46	29435	18561	668	r39	682
o47	29417	11663	92	r40	94
o48	24431	16024	708	r41	718
o49	16334	22041	518	r42	546
o50	24617	15127	568	r43	580
o51	28220	18844	596	r44	606
o52	24544	16304	683	r32	700
o53	27180	19300	486	r45	521
o54	26156	19088	268	r46	271
o55	30404	14833	604	r47	615
o56	26474	18239	604	r48	619
o57	29396	15025	488	r14	505
o58	29544	8772	357	r27	372
o59	20780	29409	601	r49	617
o60	29705	10311	541	r29	546
o61	26690	21887	140	r21	153
o62	30932	9006	596	r50	617
o63	27464	10620	110	r11	125
o64	27378	5419	239	r51	251
o65	26881	12876	405	r52	414
o66	25830	19274	98	r53	103
o67	33869	2361	501	r37	515
o68	24380	15218	446	r54	472
o69	27079	14104	527	r55	542
o70	29740	5766	475	r9	478
o71	30276	13934	618	r56	624
o72	28070	13503	420	r57	440
o73	30882	14681	444	r58	456
o74	29419	16358	427	r59	450
o75	31895	11816	660	r22	663
o76	25532	3875	37	r60	55
o77	25045	15960	764	r26	787
o78	26292	18400	499	r61	511
o79	33104	4595	109	r9	118
o80	31830	12659	567	r62	591
o81	30335	14581	534	r28	559
o82	27671	19899	706	r63	735
o83	29367	11643	713	r63	735
o84	28415	15980	108	r16	132
o85	29460	4178	693	r9	708
o86	29267	17776	755	r28	785
o87	29514	13854	576	r64	597
o88	30569	10343	687	r58	702
o89	23959	16707	556	r65	575
o90	28952	18907	164	r66	171
o91	27554	11458	139	r29	144
o92	29256	18833	633	r67	658
o93	28583	12386	607	r68	628
o94	23797	20872	575	r69	603
o95	24297	21575	469	r35	486
o96	24035	15675	473	r1	483
o97	28532	24950	271	r70	301
o98	20690	19863	189	r71	190
o99	31468	11877	267	r72	280
o100	26551	13615	695	r73	713
o101	28860	17300	624	r44	634
o102	26050	15877	528	r74	544
o103	31899	11992	596	r28	636
o104	24263	14522	703	r75	718
o105	29780	16033	327	r22	328
o106	23504	16328	510	r45	545
o107	24103	17414	171	r76	175
o108	29719	10322	622	r4	624
o109	31014	14269	600	r2	621
o110	29117	20806	482	r77	485
o111	25174	13673	36	r32	55
o112	28737	7206	506	r27	511
o113	29179	19849	302	r78	332
o114	30307	11601	434	r27	454
o115	30434	13656	248	r64	258
o116	28538	18551	167	r79	182
o117	23222	16935	423	r54	448
o118	28098	9825	225	r51	233
o119	30582	12841	276	r80	284
o120	21100	29252	153	r81	159
o121	29120	11530	641	r82	662
o122	28792	14530	177	r83	191
o123	29057	18514	219	r84	238
o124	24892	19774	309	r46	311
o125	30023	15734	121	r83	137
o126	31956	12472	615	r85	633
o127	29123	19548	107	r46	108
o128	25748	10492	632	r32	648
o129	29218	16795	585	r86	600
o130	30198	14653	149	r87	175
o131	23711	15189	129	r88	144
o132	31150	8779	130	r14	150
o133	29541	11085	74	r23	89
o134	29329	16485	137	r89	162
o135	30794	12553	588	r58	604
o136	26538	13438	173	r68	203
o137	29575	12951	584	r73	603
o138	26196	16666	290	r90	316
o139	34407	1606	548	r37	562
o140	25438	16417	486	r91	503
o141	29391	19643	615	r89	660
o142	28778	20695	689	r92	704
o143	27540	21969	622	r93	647
o144	28981	18464	557	r94	568
o145	29086	12782	454	r80	459
o146	30406	13576	758	r95	769
o147	23181	16276	416	r45	451
o148	29216	19230	120	r96	121
o149	25217	13377	686	r97	694
o150	27500	14423	568	r74	590
o151	30626	10186	139	r11	154
o152	27425	22396	545	r6	563
o153	25708	14463	447	r45	482
o154	29004	19929	294	r98	311
o155	24154	16238	664	r99	666
o156	20240	27828	576	r30	593
o157	23158	14355	550	r45	585
o158	25342	14960	595	r45	630
o159	30880	12209	186	r100	189
o160	25915	13613	173	r101	184
