order	x	y	placement_time	restaurant	ready_time
o1	7758	3751	741	r1	771
o2	3801	4171	507	r2	522
o3	9640	3557	861	r3	876
o4	10381	1165	913	r4	921
o5	8010	7468	459	r5	485
o6	5772	3654	652	r6	667
o7	7489	8263	814	r7	823
o8	5022	9003	506	r8	511
o9	6477	6464	691	r9	710
o10	6584	9445	820	r10	834
o11	7145	5901	882	r3	902
o12	8830	7832	520	r11	538
o13	7002	6079	923	r12	956
o14	7247	6435	709	r13	710
o15	6024	4526	850	r8	852
o16	7983	4627	858	r8	868
o17	7121	2119	523	r14	533
o18	2131	6259	203	r15	219
o19	8522	7888	768	r16	778
o20	5204	6571	946	r8	966
o21	7083	6373	764	r17	770
o22	7012	2648	726	r14	736
o23	8849	3177	864	r18	878
o24	1222	6556	808	r19	823
o25	7499	6144	424	r20	440
o26	7762	8540	825	r21	862
o27	5272	3392	503	r22	516
o28	8397	7062	649	r23	679
o29	7778	5935	826	r24	852
o30	5898	8488	633	r8	642
o31	4831	6162	494	r25	506
o32	9059	6393	979	r23	997
o33	7423	6243	716	r26	732
o34	7785	5560	672	r3	696
o35	7982	6038	808	r27	823
o36	10432	7577	740	r28	750
o37	6008	7084	950	r29	957
o38	8837	8491	703	r30	724
o39	6931	7448	261	r31	267
o40	7229	8295	690	r32	706
o41	9860	5790	913	r33	943
o42	9130	3728	802	r30	822
o43	3589	6785	776	r34	791
o44	10508	7440	523	r35	535
o45	6814	5253	856	r36	878
o46	8405	8479	402	r37	432
o47	10439	3795	850	r38	871
o48	9954	7108	830	r39	850
o49	8243	9389	930	r9	945
o50	8557	9344	834	r12	859
o51	6126	3260	857	r25	868
o52	4529	6282	686	r8	704
o53	10457	7457	333	r40	358
o54	8749	7650	269	r37	275
o55	8391	7460	828	r24	860
o56	6293	6078	782	r41	812
o57	5352	6271	960	r42	970
o58	6167	4572	641	r43	671
o59	6150	7816	891	r1	921
o60	7963	5453	805	r13	807
o61	8281	3590	763	r26	785
o62	7000	7940	295	r44	309
o63	7182	7747	607	r45	621
o64	7548	8767	220	r46	232
o65	7063	7621	700	r47	717
o66	7659	5113	620	r48	635
o67	8490	8018	791	r8	794
o68	8417	4102	806	r49	816
o69	6935	6229	887	r12	903
o70	8974	7838	531	r50	556
o71	6226	5866	586	r45	602
o72	8425	1994	771	r51	781
o73	10597	7524	686	r52	716
o74	6513	5722	772	r23	787
o75	3994	6145	768	r53	779
o76	9796	6053	662	r49	675
o77	8169	7656	399	r54	406
o78	7546	7358	708	r55	718
o79	8217	6959	871	r27	884
o80	5441	6307	687	r36	716
o81	9121	9060	912	r56	944
o82	7850	5510	286	r5	295
o83	10496	5913	424	r55	444
o84	8462	9529	937	r8	950
o85	2741	7260	421	r57	428
o86	6675	8764	902	r58	937
o87	8568	9384	372	r18	388
o88	8316	5321	873	r59	895
o89	3985	4471	396	r19	406
o90	10502	5911	786	r60	787
o91	8410	7447	313	r30	324
o92	7698	5305	755	r61	785
o93	7206	7892	853	r62	899
o94	8660	6450	769	r15	789
o95	8113	7271	799	r63	819
o96	9438	6345	627	r1	657
o97	3891	4153	681	r64	702
o98	8108	6122	817	r65	837
o99	7494	7672	792	r66	796
o100	3302	3473	499	r6	518
o101	6698	6085	405	r67	435
o102	9851	8517	787	r68	807
o103	6238	4139	292	r69	299
o104	10365	5911	703	r28	716
o105	5125	2523	866	r6	882
o106	5752	9244	823	r34	843
o107	7053	8708	612	r70	617
o108	10679	7596	931	r55	941
o109	9107	1361	390	r71	401
o110	8346	3746	749	r14	759
o111	4705	6282	391	r41	428
o112	6158	6470	840	r72	852
o113	10193	6774	927	r73	957
o114	10574	7078	208	r54	225
o115	3403	4408	848	r25	868
o116	9341	6523	380	r74	410
o117	5523	6338	699	r8	714
o118	8397	7393	777	r23	807
o119	8303	5225	851	r55	861
o120	8887	7032	938	r75	958
o121	8103	7323	524	r3	544
o122	1471	4667	678	r76	708
o123	398	4735	812	r77	820
o124	9608	6826	822	r78	835
o125	3492	7231	802	r76	834
o126	4872	6503	755	r5	770
o127	6709	7986	856	r23	886
o128	6774	4841	947	r79	954
o129	8662	5893	964	r55	974
o130	8479	7740	348	r55	358
o131	3024	2647	719	r80	730
o132	8998	6493	312	r81	342
o133	218	3957	469	r76	494
o134	6034	4849	628	r59	639
o135	7173	8285	190	r82	203
o136	8917	9329	834	r81	864
o137	8851	7695	355	r39	376
o138	8427	7712	581	r8	596
o139	8581	8391	694	r17	700
o140	8145	4025	301	r31	306
o141	8206	9389	837	r17	852
o142	6191	9276	83	r82	98
o143	6370	9038	623	r32	648
o144	6236	6188	798	r83	828
o145	6895	8882	669	r1	699
o146	3324	4426	783	r53	791
o147	6363	5712	845	r63	854
o148	3241	4592	1010	r84	1060
o149	9111	7004	827	r8	849
o150	9402	6557	312	r12	341
o151	7582	8221	494	r85	518
o152	7934	8759	830	r23	857
o153	9340	7881	782	r54	794
o154	8767	8239	534	r8	540
o155	6829	8476	399	r86	415
o156	5774	5274	785	r15	810
o157	8077	7523	842	r87	887
o158	8744	9650	542	r88	557
o159	8286	4801	755	r51	765
o160	7462	6396	792	r89	793
o161	6672	6509	678	r23	694
o162	3541	7294	770	r64	800
o163	7846	4236	425	r35	433
o164	9535	6502	350	r68	370
o165	9830	6810	709	r48	714
o166	5798	8899	426	r70	455
o167	10445	6970	533	r90	563
o168	7260	8986	54	r82	66
o169	4671	6353	211	r32	238
o170	8126	7789	637	r50	653
o171	4372	7229	674	r15	686
o172	7408	3656	662	r91	677
o173	7784	8938	732	r17	738
o174	8408	7334	330	r50	342
o175	7595	7655	749	r11	779
o176	8971	6519	648	r3	671
o177	9444	6455	448	r74	478
o178	8638	8759	392	r28	407
o179	5089	6332	352	r92	366
o180	7107	5164	565	r30	576
o181	4892	5098	789	r83	824
o182	6663	4965	888	r21	908
o183	8448	5000	841	r51	851
o184	6830	8480	698	r15	716
o185	4818	4152	452	r6	465
o186	7915	7085	276	r14	286
o187	7625	6233	865	r62	899
o188	3321	5003	865	r84	910
o189	8903	7927	774	r3	815
o190	6137	6910	773	r60	783
o191	7895	3454	664	r55	684
o192	7686	5020	460	r93	478
o193	3053	6999	826	r32	855
o194	6097	6813	737	r94	762
o195	10500	8072	325	r95	355
o196	9424	9361	331	r96	358
o197	6155	6490	753	r33	783
o198	414	6292	845	r53	862
o199	414	3740	852	r53	862
o200	5494	5923	569	r15	580
o201	7511	7533	734	r97	736
o202	8393	7776	1006	r98	1024
o203	8791	4037	984	r99	985
o204	8555	3699	826	r4	838
o205	6575	5728	734	r12	756
o206	8098	7334	805	r72	835
o207	6910	8135	802	r60	803
o208	5384	7188	388	r100	418
o209	9776	5318	740	r86	760
o210	8474	7656	688	r55	708
o211	1162	6410	841	r64	890
o212	9025	7775	770	r40	795
o213	5335	5916	433	r55	453
o214	9690	8125	537	r12	552
o215	8518	6474	239	r95	269
o216	1867	4542	571	r101	581
o217	9547	8563	362	r44	417
o218	8623	9726	710	r8	721
o219	1022	4127	793	r76	818
o220	8041	6271	841	r61	871
o221	7340	7868	787	r8	792
o222	9447	6661	680	r88	688
o223	7768	8667	425	r30	446
o224	8822	7688	390	r3	408
o225	980	4637	969	r25	981
o226	10513	7782	297	r12	325
o227	10182	5501	701	r82	713
o228	10825	4668	787	r17	797
o229	6694	5460	843	r89	843
o230	7030	6274	426	r2	441
o231	9284	7638	497	r102	512
o232	9552	4317	970	r54	983
o233	8135	6990	847	r7	857
o234	8756	7243	534	r32	562
o235	4511	6753	857	r59	865
o236	10620	5098	403	r2	418
o237	5219	5597	410	r92	440
o238	6347	6402	534	r8	539
o239	7925	7505	843	r40	871
o240	6835	2877	319	r103	326
o241	8816	7880	467	r50	493
o242	4623	5092	296	r82	309
o243	7992	7961	725	r3	740
o244	1557	4439	205	r104	237
o245	8032	7729	381	r3	395
o246	9766	4149	267	r85	292
o247	6524	2564	580	r27	589
o248	6134	6610	855	r55	865
o249	6429	8693	833	r17	848
o250	1213	6001	584	r76	609
o251	6767	4258	727	r86	747
o252	8368	8287	273	r105	287
o253	8038	4948	721	r95	751
o254	10783	5757	754	r12	779
o255	7891	4200	316	r85	332
o256	10178	309	713	r106	734
o257	9984	7297	334	r107	348
o258	6003	9338	309	r108	334
o259	9795	4478	807	r15	827
o260	8527	6843	721	r68	732
o261	5083	5037	816	r72	851
o262	1806	5801	318	r64	341
o263	9769	3714	622	r16	632
o264	8205	3186	212	r32	239
o265	8279	5787	382	r85	412
o266	10544	7528	601	r98	628
o267	3302	4419	843	r83	870
o268	9469	7838	262	r26	269
o269	7137	7537	674	r17	689
o270	4288	6404	878	r98	899
o271	8907	3309	149	r54	160
o272	9100	6975	821	r86	846
o273	10572	6781	939	r88	949
o274	8058	3891	452	r2	462
o275	3184	6263	726	r53	744
o276	8055	7927	770	r8	776
o277	8835	6539	814	r56	838
o278	8053	7217	636	r43	666
o279	5294	5405	777	r109	789
o280	8426	7256	472	r8	485
o281	9405	7404	399	r40	430
o282	5235	5199	879	r83	900
o283	6010	6872	760	r34	771
o284	8263	4007	490	r39	505
o285	8019	6481	271	r8	300
o286	8902	7873	536	r88	553
o287	8398	6192	476	r8	481
o288	8797	9573	237	r110	247
o289	7551	9323	48	r82	66
o290	6380	6328	438	r68	458
o291	8868	7679	364	r65	378
o292	7723	6389	392	r55	421
o293	404	5781	407	r76	432
o294	8025	6885	890	r5	905
o295	6810	6662	690	r36	720
o296	8570	8573	307	r88	325
o297	4750	8236	677	r23	693
o298	8826	9657	690	r111	720
o299	7391	7841	321	r19	336
o300	8327	7459	480	r3	491
o301	8014	6205	730	r93	744
