order	x	y	placement_time	restaurant	ready_time
o1	20289	11634	10	r1	20
o2	19692	17285	18	r2	39
o3	19463	16684	20	r2	35
o4	15994	15936	24	r3	71
o5	19078	13280	24	r4	34
o6	12921	17610	24	r5	25
o7	19871	11968	30	r1	35
o8	20084	15003	32	r2	40
o9	19455	15703	33	r2	45
o10	14943	19096	34	r6	52
o11	16774	21655	41	r7	44
o12	19724	14323	45	r2	48
o13	19730	14528	45	r5	55
o14	18861	16979	46	r2	53
o15	17470	20461	46	r7	48
o16	19159	16234	52	r2	74
o17	17447	14700	52	r4	57
o18	19232	15270	56	r1	64
o19	16016	16841	60	r5	61
o20	18651	20812	62	r8	99
o21	18610	20539	63	r9	88
o22	15135	15904	63	r3	85
o23	17452	21622	63	r10	83
o24	18336	18436	63	r10	93
o25	17759	19016	64	r10	90
o26	20228	11742	65	r11	83
o27	19877	14757	65	r2	73
o28	13988	20734	65	r12	71
o29	17538	20361	66	r13	71
o30	3033	21378	66	r14	84
o31	17689	20882	67	r9	122
o32	12935	21250	67	r15	83
o33	17708	24108	68	r10	89
o34	16997	19718	68	r3	105
o35	18341	21058	69	r16	75
o36	17053	13294	69	r17	81
o37	17487	21614	69	r10	95
o38	15409	22711	71	r10	107
o39	18346	15849	71	r18	102
o40	15918	24154	71	r19	79
o41	10717	24129	71	r20	102
o42	14480	17866	72	r3	100
o43	16091	17397	73	r18	104
o44	18623	19315	73	r9	89
o45	16415	17358	73	r10	94
o46	20311	16279	74	r21	86
o47	19093	18016	74	r9	102
o48	18581	19268	75	r10	101
o49	20087	12004	75	r22	96
o50	13009	18151	75	r3	111
o51	16041	21851	75	r10	106
o52	18483	19290	76	r6	119
o53	20124	15089	76	r23	83
o54	17972	14133	77	r24	122
o55	15428	24848	77	r19	90
o56	18258	14067	77	r25	107
o57	16459	21171	78	r26	93
o58	18102	22488	78	r7	80
o59	17720	23265	78	r10	106
o60	16699	23766	78	r10	111
o61	20325	15309	78	r3	243
o62	19372	15542	79	r1	84
o63	16979	20129	80	r10	110
o64	18706	20344	81	r13	93
o65	14923	16637	81	r27	151
o66	17527	21992	81	r16	87
o67	18811	14685	82	r10	115
o68	19860	14823	82	r22	94
o69	18188	20067	82	r10	122
o70	18581	14763	83	r1	93
o71	18569	15445	83	r28	85
o72	13565	16263	84	r3	121
o73	14114	15977	84	r3	142
o74	19050	17065	84	r9	111
o75	19480	16950	84	r18	115
o76	15831	25468	84	r26	96
o77	18554	20895	85	r29	102
o78	15576	15014	86	r3	131
o79	16075	17500	86	r30	111
o80	16186	19826	86	r3	134
o81	16918	21911	87	r31	125
o82	19604	12118	87	r32	105
o83	16484	21264	87	r33	108
o84	18690	20452	88	r10	120
o85	16557	21412	88	r10	144
o86	17963	15282	88	r28	93
o87	18661	20385	88	r9	116
o88	20326	15612	89	r2	99
o89	20121	16367	89	r10	144
o90	18120	19269	90	r34	102
o91	16156	22416	90	r10	121
o92	18005	18467	90	r16	96
o93	15533	22358	90	r10	143
o94	15162	24227	91	r26	99
o95	15365	15927	93	r3	129
o96	15703	15806	93	r3	139
o97	17156	11669	93	r17	105
o98	18214	21911	93	r8	100
o99	17132	19626	94	r10	150
o100	12612	17523	94	r29	100
o101	15437	23722	94	r10	165
o102	19404	16824	94	r10	112
o103	15183	16817	95	r3	125
o104	14371	16289	95	r3	123
o105	14993	15537	95	r35	102
o106	14338	15997	95	r3	123
o107	17201	23351	95	r31	133
o108	19020	14655	96	r30	134
o109	15216	17778	96	r35	102
o110	16785	20878	97	r36	132
o111	14449	16510	97	r3	127
o112	16346	20569	97	r37	128
o113	18858	15642	97	r3	138
o114	19707	16291	97	r10	193
o115	18206	21115	98	r10	135
o116	20282	15622	99	r23	101
o117	19175	16266	99	r10	192
o118	14491	19092	99	r38	106
o119	19355	16985	100	r39	116
o120	12840	23305	100	r38	106
o121	14781	18662	100	r5	117
o122	16753	24624	100	r31	132
o123	15156	24206	101	r26	111
o124	14781	18170	102	r3	168
o125	17143	19326	103	r40	121
o126	16789	21273	103	r10	170
o127	15035	18782	103	r10	170
o128	19028	15578	103	r8	140
o129	13016	18291	103	r8	140
o130	16170	16930	104	r30	134
o131	14567	17799	104	r3	171
o132	15648	17303	104	r3	139
o133	14388	19207	104	r41	141
o134	16167	23145	104	r10	204
o135	20484	15676	104	r10	122
o136	17969	20734	105	r41	141
o137	15186	17772	105	r35	130
o138	17454	22692	105	r15	120
o139	18443	19961	105	r42	136
o140	18639	19814	106	r43	114
o141	14042	17048	106	r3	208
o142	15350	17417	106	r3	213
o143	16108	18009	106	r3	204
o144	14609	18253	107	r8	139
o145	19035	17998	107	r42	138
o146	5659	26151	107	r44	113
o147	13654	18219	108	r3	171
o148	18101	22304	108	r10	186
o149	18871	18197	108	r2	159
o150	19332	17201	109	r45	136
o151	18386	14357	109	r3	134
o152	13836	18237	109	r3	207
o153	11776	19367	110	r3	127
o154	18217	19580	110	r46	127
o155	19746	11009	110	r4	115
o156	19308	13458	111	r47	133
o157	13223	19609	111	r38	116
o158	18647	20405	111	r42	143
o159	18296	14842	111	r3	213
o160	16587	20823	111	r33	127
o161	8744	30160	111	r44	114
o162	19125	17870	111	r23	113
o163	18247	20805	112	r13	114
o164	17734	18155	112	r24	142
o165	18686	20767	113	r10	199
o166	13352	19592	113	r10	191
o167	13290	18310	113	r3	206
o168	18518	16858	114	r10	132
o169	19799	16277	115	r39	150
o170	19725	12226	115	r48	142
o171	16780	22155	115	r7	117
o172	18619	20458	116	r7	119
o173	16884	21367	117	r12	123
o174	19356	16683	117	r28	118
o175	19763	11621	117	r32	135
o176	18891	18418	118	r3	213
o177	16220	19812	118	r3	233
o178	17201	12253	118	r49	131
o179	19510	16773	119	r50	137
o180	16248	14299	119	r3	224
o181	18417	20088	119	r45	140
o182	17547	19048	119	r47	131
o183	16558	15503	119	r35	145
o184	15005	16049	120	r3	132
o185	20314	15749	120	r24	140
o186	15004	22710	120	r7	123
o187	11732	19418	121	r38	127
o188	18503	15435	121	r22	133
o189	18379	20954	121	r41	137
o190	20108	16323	121	r39	148
o191	11745	22598	122	r38	130
o192	19701	14892	122	r30	144
o193	19834	15569	123	r35	144
o194	16203	23590	123	r19	136
o195	15158	17819	124	r29	137
o196	13017	19293	125	r38	130
o197	14919	16756	125	r35	145
o198	17304	22294	126	r7	128
o199	14062	17554	126	r3	144
o200	17749	15925	126	r3	141
o201	12616	18632	126	r18	142
o202	17966	22195	126	r37	151
o203	14171	18253	127	r5	135
o204	19761	17109	127	r51	138
o205	12523	19647	127	r52	197
o206	17230	22169	128	r12	133
o207	19739	8999	128	r11	139
o208	3702	28258	129	r53	167
o209	15014	14629	129	r35	144
o210	14779	17901	130	r3	257
o211	16512	16140	130	r1	142
o212	13831	18475	130	r35	143
o213	18434	15758	131	r3	231
o214	18133	14082	131	r17	176
o215	18343	15252	132	r42	152
o216	19223	13431	132	r22	155
o217	14350	14603	133	r3	154
o218	17563	19013	133	r30	149
o219	19714	14820	133	r54	158
o220	17522	14305	134	r3	154
o221	13514	18108	134	r3	239
o222	17597	23278	134	r26	156
o223	12431	18689	134	r3	151
o224	16556	26501	134	r26	165
o225	16979	14058	135	r55	168
o226	12214	19304	137	r38	143
o227	15950	22170	137	r26	150
o228	20076	16272	138	r2	154
o229	14431	17525	138	r36	155
o230	19694	11551	138	r23	141
o231	13272	22103	139	r19	155
o232	19811	11841	140	r11	142
o233	19188	15024	141	r3	154
o234	19059	12928	141	r48	176
o235	19264	14560	142	r1	155
o236	15327	16853	142	r3	157
o237	11729	19740	143	r3	273
o238	12910	19573	143	r56	158
o239	16291	22479	144	r45	160
o240	18659	17980	145	r40	165
o241	16803	20044	145	r3	272
o242	18042	22535	146	r13	148
o243	17046	19328	146	r45	159
o244	15313	17421	146	r3	163
o245	18501	20409	146	r13	166
o246	16236	14226	146	r57	164
