order	x	y	placement_time	restaurant	ready_time
o1	21436	13762	536	r1	546
o2	23033	18850	625	r2	636
o3	23771	14103	190	r3	216
o4	18702	17804	257	r4	259
o5	24317	13008	547	r5	556
o6	22769	19027	111	r6	135
o7	18513	12694	327	r7	340
o8	22742	17004	119	r8	142
o9	24811	13519	310	r9	324
o10	22376	13421	692	r10	709
o11	21794	23612	85	r11	109
o12	18591	14029	76	r12	129
o13	22660	12235	499	r13	526
o14	22092	10387	415	r14	425
o15	24439	13287	467	r15	487
o16	25075	12991	516	r16	541
o17	17187	19030	443	r17	460
o18	22193	20159	500	r18	524
o19	23352	16562	495	r19	512
o20	26949	2438	729	r20	749
o21	22836	18383	44	r21	49
o22	21199	21814	668	r22	687
o23	19130	16327	368	r23	391
o24	20832	15565	315	r23	335
o25	23134	18696	459	r24	464
o26	16142	18244	308	r25	338
o27	16810	16147	403	r26	418
o28	24895	13178	69	r27	119
o29	17424	20335	311	r28	352
o30	24188	11416	148	r16	174
o31	23827	11397	627	r29	667
o32	23562	15818	179	r8	190
o33	21837	17378	313	r8	332
o34	21617	22104	176	r30	209
o35	19261	16033	538	r31	561
o36	21906	20411	618	r32	643
o37	26984	2595	391	r33	414
o38	21127	17059	384	r34	399
o39	22533	19001	550	r35	554
o40	22839	19183	64	r24	68
o41	24324	10795	556	r36	558
o42	24265	9329	550	r5	556
o43	19762	14097	92	r37	107
o44	16312	22876	136	r38	139
o45	17648	22422	206	r39	230
o46	20205	15601	402	r40	423
o47	24605	13855	315	r27	365
o48	21423	18298	111	r34	126
o49	24574	14528	480	r41	494
o50	24696	9794	399	r42	405
o51	18892	18243	453	r43	478
o52	23401	12829	453	r44	471
o53	20085	22384	69	r45	86
o54	24037	10717	182	r46	185
o55	18340	16729	518	r28	611
o56	18312	18024	135	r47	140
o57	23644	14814	502	r48	538
o58	17428	18160	636	r49	662
o59	22189	15714	72	r50	93
o60	19594	22459	220	r51	242
o61	22330	12764	308	r52	327
o62	23355	13720	564	r53	598
