courier	x	y	on_time	off_time
c1	25227	19315	0	180
c2	18797	19580	0	180
c3	26136	14505	0	180
c4	18666	5634	0	240
c5	17235	6253	0	240
c6	18709	5658	0	240
c7	16108	19202	60	155
c8	21366	19435	60	240
c9	22614	24442	60	240
c10	25388	22846	60	240
c11	17974	20350	60	240
c12	28036	14361	60	240
c13	22534	15614	60	240
c14	18938	22714	60	240
c15	27664	16256	60	240
c16	24727	11893	60	240
c17	19625	17251	60	240
c18	27663	16167	60	240
c19	19237	9582	60	240
c20	21954	16013	60	240
c21	21992	22577	60	240
c22	25157	18719	60	261
c23	19929	12977	135	300
c24	21274	18569	150	300
c25	21020	18627	180	285
c26	15875	23696	180	375
c27	17295	10013	180	420
c28	28258	11931	180	420
c29	19141	19982	180	420
c30	28277	11901	180	420
c31	22211	14206	180	420
c32	20585	10802	180	430
c33	21017	14712	210	330
c34	17989	22085	225	420
c35	24246	16448	240	315
c36	25384	23642	240	420
c37	18902	17778	240	420
c38	25475	17168	240	420
c39	24776	8969	240	420
c40	20573	25181	240	420
c41	21506	12432	240	420
c42	24812	8923	240	420
c43	23797	10854	240	420
c44	13459	33707	240	420
c45	19611	21192	240	420
c46	25571	5004	240	420
c47	13849	32422	240	420
c48	22531	18374	240	420
c49	20421	17841	240	432
c50	21397	16700	300	420
c51	18129	20595	360	420
c52	16068	17937	360	555
c53	16213	18618	360	600
c54	22872	25348	360	600
c55	24790	17750	360	600
c56	24780	17752	360	600
c57	25577	19759	360	600
c58	26221	19518	360	600
c59	21280	15088	360	600
c60	20783	23219	360	660
c61	26148	20406	420	480
c62	24000	24978	420	570
c63	17292	17293	420	585
c64	21290	25168	420	600
c65	21064	18474	420	660
c66	16374	18931	420	660
c67	28131	5172	420	660
c68	23128	10692	420	660
c69	16328	21090	420	660
c70	26084	19176	420	660
c71	17812	9355	420	660
c72	18031	9566	420	660
c73	23137	10741	420	660
c74	24289	17224	420	660
c75	24256	17146	420	660
c76	91	23407	420	660
c77	12257	26514	420	660
c78	18272	13619	420	660
c79	22903	17803	420	660
c80	24276	18597	420	660
c81	17786	9430	420	660
c82	23911	11582	420	660
c83	22361	17946	420	660
c84	23820	24132	420	660
c85	24265	17222	420	660
c86	16022	19446	420	660
c87	24277	17161	420	660
c88	26298	12369	420	660
c89	17364	14482	420	660
c90	0	23375	420	660
c91	22713	18242	420	675
c92	20279	19510	420	705
c93	22859	13724	420	720
c94	27009	14748	420	720
c95	18810	17572	420	720
c96	21025	13943	420	720
c97	19479	24050	420	720
c98	21037	13977	420	720
c99	19651	12781	420	727
c100	18759	22110	450	720
c101	23465	17579	480	540
c102	21651	12461	480	660
c103	24963	18361	480	720
c104	16191	24009	480	720
c105	17480	18294	480	720
c106	20520	18066	480	720
c107	16171	24060	480	720
c108	24910	18310	480	720
c109	20525	18036	480	720
c110	24925	15520	480	765
c111	17050	21962	480	780
c112	21242	5434	540	660
c113	23246	15790	585	660
c114	19080	23266	615	660
c115	22573	21087	630	720
c116	21046	13666	640	810
c117	26044	12814	660	720
c118	15899	22033	660	720
c119	19787	11961	660	750
c120	27459	4687	660	780
c121	17660	19411	660	810
c122	15963	18915	660	810
c123	17735	19394	660	810
c124	19560	23022	660	810
c125	18791	18446	660	810
c126	19352	12048	660	810
c127	18732	18443	660	810
c128	19413	11995	660	810
c129	29950	5595	660	810
c130	19365	12032	660	810
c131	26257	7191	660	810
c132	19433	23236	660	810
c133	18801	18429	660	810
c134	20261	20882	660	810
c135	19431	4699	660	830
