order	x	y	placement_time	restaurant	ready_time
o1	26904	16381	2	r1	9
o2	21947	15653	2	r2	22
o3	28200	16758	2	r2	22
o4	24086	17410	8	r3	16
o5	20495	20895	13	r4	19
o6	29407	13724	14	r5	42
o7	24700	11911	16	r6	28
o8	22252	15382	16	r6	28
o9	28366	12695	17	r7	73
o10	27427	20195	22	r8	57
o11	25949	18206	22	r9	38
o12	27298	16702	25	r10	46
o13	28205	12492	25	r11	31
o14	27765	12402	27	r12	33
o15	28836	11780	28	r13	44
o16	24491	14657	28	r1	36
o17	28056	18687	29	r14	37
o18	29788	13941	31	r1	36
o19	23641	14055	35	r8	65
o20	20711	24387	36	r15	54
o21	27939	14077	42	r11	63
o22	23567	22850	43	r16	49
o23	25600	14509	45	r17	48
o24	27318	20795	46	r18	71
o25	28333	12665	46	r19	77
o26	26052	14821	48	r2	85
o27	28700	12945	48	r1	59
o28	28965	13584	52	r20	72
o29	24563	12970	54	r21	56
o30	28040	14130	55	r19	91
o31	25959	15247	57	r22	59
o32	28441	12415	57	r7	64
o33	28417	12631	59	r7	65
o34	31446	2549	59	r7	64
o35	29373	13798	59	r7	71
o36	26827	14562	61	r6	76
o37	21246	21996	63	r23	75
o38	28070	19081	63	r24	101
o39	29086	14989	64	r25	101
o40	22706	10553	64	r6	70
o41	19527	18394	64	r11	72
o42	27266	16282	64	r26	100
o43	21237	16573	64	r23	82
o44	25421	11407	65	r1	92
o45	28974	14175	65	r7	77
o46	29252	13063	66	r27	78
o47	27025	20409	67	r28	85
o48	27869	12261	68	r29	93
o49	28050	18782	68	r26	104
o50	26071	14801	68	r2	114
o51	25398	11973	68	r1	98
o52	25408	20080	69	r30	71
o53	28519	15016	70	r31	83
o54	26131	12653	71	r32	123
o55	25651	11624	71	r31	86
o56	28605	12058	71	r33	73
o57	27445	19374	72	r22	80
o58	24983	18464	72	r34	80
o59	29778	13685	73	r35	91
o60	28611	12765	73	r29	104
o61	28679	12890	73	r36	110
o62	25813	20524	74	r30	76
o63	27099	12211	75	r37	93
o64	25566	23425	77	r38	90
o65	27685	12113	77	r39	107
o66	28581	13489	77	r40	79
o67	28584	12278	78	r41	83
o68	24959	10746	78	r6	95
o69	23705	15268	79	r40	82
o70	29130	13672	81	r42	98
o71	27234	20872	81	r22	93
o72	28533	13012	81	r40	88
o73	27404	18483	81	r41	83
o74	27287	19418	82	r43	87
o75	26674	13347	82	r37	113
o76	29778	3592	82	r32	100
o77	23842	17442	82	r20	102
o78	29419	6904	82	r32	100
o79	26286	17588	83	r2	110
o80	25845	14459	84	r31	86
o81	25469	11861	84	r32	120
o82	28559	13476	84	r29	104
o83	28233	12625	85	r44	87
o84	24743	21006	85	r28	103
o85	26522	12693	86	r6	102
o86	26321	18088	86	r9	104
o87	28739	13595	86	r12	118
o88	28017	19074	87	r45	107
o89	27142	19863	88	r45	105
o90	25232	23810	88	r46	111
o91	28685	12285	89	r13	129
o92	25363	14714	90	r2	127
o93	27539	19122	90	r47	112
o94	28247	12996	91	r44	94
o95	26842	6054	91	r32	109
o96	28794	12354	92	r13	117
o97	27002	21180	95	r48	106
o98	9274	26675	96	r49	102
o99	27822	13474	97	r33	98
o100	24531	7235	97	r32	115
o101	22776	11918	98	r6	116
o102	28259	12606	98	r7	104
o103	22030	22056	98	r18	123
o104	21469	20804	98	r23	116
o105	28221	16792	99	r50	124
o106	30315	9500	99	r51	130
o107	25093	20441	99	r52	115
o108	29000	13311	100	r12	110
o109	22459	18892	100	r53	132
o110	19131	19324	100	r54	125
o111	27020	19262	101	r55	103
o112	24337	15030	101	r56	103
o113	26836	20313	101	r57	107
o114	25651	10599	102	r32	120
o115	22872	14072	102	r58	127
o116	25853	15411	103	r58	134
o117	29143	15735	103	r35	121
o118	27930	14153	103	r59	135
o119	27439	9843	103	r60	113
o120	26298	18902	104	r38	114
o121	28443	16521	104	r19	135
o122	25765	8452	104	r61	122
o123	25079	17094	105	r2	131
o124	22292	15302	106	r62	137
o125	27710	13293	107	r63	114
o126	27953	18663	108	r64	133
o127	24659	17917	108	r55	111
o128	23340	18021	109	r65	127
o129	22826	16408	110	r66	116
o130	21640	19512	110	r65	127
o131	28269	10086	110	r67	137
o132	32157	2700	111	r32	129
o133	27993	18268	111	r68	117
o134	22188	23151	112	r30	132
o135	28248	10036	112	r32	130
o136	25962	20879	112	r48	122
o137	28527	12979	113	r58	131
o138	27744	12338	113	r5	149
o139	28756	10411	113	r67	136
o140	29564	13357	113	r67	150
o141	23949	13965	116	r3	127
o142	23992	17567	116	r69	128
o143	23703	15732	116	r20	128
o144	29166	15521	117	r67	149
o145	28358	14064	118	r47	150
o146	28218	13669	119	r37	124
o147	28740	13849	119	r12	121
o148	26675	16598	119	r47	161
o149	29539	14191	120	r47	162
o150	28161	12890	120	r63	122
o151	18524	25207	120	r70	126
o152	28005	19394	121	r30	141
o153	26508	12473	121	r60	133
o154	25206	18625	122	r22	134
o155	24938	13350	122	r71	164
o156	28743	13822	125	r19	163
o157	25318	17237	125	r72	155
o158	24350	15673	125	r2	153
o159	29255	13807	125	r73	143
o160	25365	17285	127	r74	138
o161	27283	16284	127	r30	130
o162	26855	17556	127	r47	160
o163	26408	18429	128	r48	134
o164	27933	18867	128	r63	150
o165	26739	23388	129	r75	132
o166	25847	17367	129	r22	141
o167	25168	12333	130	r76	136
o168	25290	16115	130	r23	142
o169	26215	25577	130	r30	138
o170	28317	13190	130	r67	146
o171	21302	14451	131	r77	181
o172	28125	13729	131	r2	153
o173	29805	11844	131	r60	154
o174	28535	15242	131	r78	133
o175	30059	13869	132	r79	157
o176	26919	20698	133	r22	145
o177	24401	19696	133	r16	138
o178	30086	13801	133	r80	148
o179	16741	29648	133	r49	136
o180	12716	38213	134	r81	147
o181	8179	32948	135	r82	205
o182	28742	12682	135	r29	153
o183	27822	12188	135	r60	153
o184	28029	15651	136	r67	148
o185	28629	13242	137	r83	162
o186	26224	24036	143	r84	164
o187	29199	12237	144	r7	154
o188	22998	13114	144	r6	150
o189	29105	14511	145	r33	147
o190	28236	13189	145	r58	175
o191	26076	20313	146	r85	164
o192	29782	14014	146	r86	158
o193	24859	13203	146	r87	177
o194	21990	17419	147	r10	159
o195	27875	14124	149	r12	154
o196	29454	14341	149	r42	175
o197	28288	7930	149	r88	161
o198	23617	18665	150	r89	173
o199	29052	14252	150	r42	167
o200	23959	14797	151	r58	189
o201	26920	17165	152	r90	170
o202	27204	15424	152	r91	213
o203	27690	12269	154	r67	181
o204	24142	15103	155	r35	173
o205	21636	18616	155	r57	157
o206	28997	14303	155	r35	173
o207	26993	13624	157	r92	170
o208	28794	14301	159	r29	177
o209	27928	17927	160	r2	186
o210	29108	14561	160	r12	166
o211	27943	16085	160	r22	181
o212	25570	15958	161	r35	173
o213	25838	23648	161	r30	177
o214	29782	13338	162	r92	175
o215	29530	14517	163	r26	181
o216	27485	16334	163	r42	173
o217	25811	16807	164	r2	185
o218	27930	13334	165	r93	172
o219	27908	11958	165	r60	177
o220	26775	23412	165	r16	166
o221	27784	14359	165	r42	172
o222	23640	18297	165	r23	177
o223	28792	13252	166	r67	178
o224	29295	10831	167	r94	174
o225	28217	9998	167	r36	183
o226	24674	15407	167	r76	198
o227	28634	13894	168	r12	173
o228	8235	26063	170	r49	173
o229	29401	13910	172	r95	184
o230	17994	18011	173	r96	211
o231	29374	9564	173	r37	189
o232	28022	17395	174	r25	177
o233	29266	12532	175	r12	182
o234	25687	12394	175	r2	196
o235	28183	14522	176	r93	182
o236	26291	11304	176	r93	182
o237	21997	16539	177	r65	257
o238	26953	11945	178	r67	194
o239	26650	19473	178	r57	185
o240	28250	16825	178	r56	185
o241	24287	18025	178	r97	201
o242	22352	21022	179	r57	202
o243	28963	13515	179	r98	191
o244	23405	11975	183	r99	195
o245	25973	25983	183	r57	189
o246	21347	17604	183	r65	241
o247	24414	15999	183	r58	193
o248	29088	10358	184	r69	192
o249	27814	13227	185	r31	190
o250	28973	13289	185	r12	196
o251	25584	20763	186	r47	193
o252	28209	14477	188	r36	211
o253	29284	14750	188	r7	191
o254	28541	14979	190	r100	217
