order	x	y	placement_time	restaurant	ready_time
o1	18764	14009	536	r1	548
o2	20398	19059	625	r2	638
o3	21018	14336	190	r3	222
o4	15958	18049	257	r4	259
o5	21628	13206	547	r5	558
o6	20143	19198	111	r6	141
o7	15844	12986	327	r7	343
o8	20110	17271	119	r8	147
o9	22093	13681	310	r9	327
o10	19772	13638	692	r10	713
o11	19087	23800	85	r11	115
o12	15902	14173	76	r12	142
o13	19917	12471	499	r13	532
o14	19425	10545	415	r14	427
o15	21688	13512	467	r15	492
o16	22324	13274	516	r16	547
o17	14534	19273	443	r17	464
o18	19468	20397	500	r18	530
o19	20613	16803	495	r19	516
o20	24199	2676	729	r20	754
o21	20212	18598	44	r21	50
o22	18471	22010	668	r22	691
o23	16394	16573	368	r23	396
o24	18177	15844	315	r23	340
o25	20416	18899	459	r24	465
o26	13491	18513	308	r25	345
o27	14071	16403	403	r26	421
o28	22187	13459	69	r27	131
o29	14756	20585	311	r28	362
o30	21560	11656	148	r16	180
o31	21110	11605	627	r29	677
o32	20784	16079	179	r8	192
o33	19221	17598	313	r8	336
o34	18860	22352	176	r30	217
o35	16554	16211	538	r31	566
o36	19120	20644	618	r32	649
o37	24277	2816	391	r33	419
o38	18438	17300	384	r34	402
o39	19878	19272	550	r35	555
o40	20151	19427	64	r24	69
o41	21644	11102	556	r36	558
o42	21634	9530	550	r5	557
o43	17070	14364	92	r37	110
o44	13650	23047	136	r38	139
o45	14913	22676	206	r39	236
o46	17479	15817	402	r40	428
o47	21939	14121	315	r27	377
o48	18689	18578	111	r34	129
o49	21803	14772	480	r41	497
o50	22076	10082	399	r42	406
o51	16195	18500	453	r43	484
o52	20724	13076	453	r44	475
o53	17321	22633	69	r45	90
o54	21344	10926	182	r46	185
o55	15677	16999	518	r28	634
o56	15692	18262	135	r47	141
o57	20969	15058	502	r48	547
o58	14749	18429	636	r49	668
o59	19464	15928	72	r50	98
o60	16900	22681	220	r51	247
o61	19573	13047	308	r52	331
o62	20659	13923	564	r53	606
o63	14720	16601	616	r54	638
o64	14453	16519	71	r55	89
o65	20275	19688	555	r35	562
o66	15959	22226	76	r11	116
o67	15861	18568	194	r56	210
o68	14325	17881	234	r57	287
o69	21173	15274	130	r21	138
o70	22288	14032	412	r58	427
o71	19693	12579	516	r14	531
o72	17821	26351	253	r26	270
o73	21926	14795	457	r59	480
o74	14483	18212	165	r28	215
o75	20995	11837	59	r60	64
o76	15372	18227	264	r61	301
o77	21032	14410	460	r34	481
o78	22607	1797	684	r20	709
o79	21603	12977	74	r62	106
o80	14163	19182	343	r63	378
o81	15954	17507	403	r64	433
o82	15236	13551	295	r58	323
o83	15273	16765	619	r55	642
o84	16631	25867	391	r65	393
o85	17614	14788	635	r31	661
o86	19050	23274	580	r30	615
o87	19677	20708	262	r66	298
o88	22729	1996	567	r67	573
o89	21316	14695	368	r68	386
o90	20208	13539	744	r23	760
o91	22298	13267	230	r69	241
o92	19734	12591	229	r46	231
o93	16723	16515	490	r54	510
o94	20891	15160	597	r70	617
o95	19472	19706	406	r71	431
o96	21891	13411	367	r71	383
o97	20353	18329	72	r72	75
o98	18205	19779	397	r73	405
o99	20932	10132	481	r5	494
o100	22767	4314	468	r33	471
o101	17239	17041	467	r74	470
o102	19177	24503	563	r75	569
o103	14487	18212	171	r76	173
o104	6137	29203	306	r77	343
o105	19360	19497	126	r50	168
o106	14297	17730	714	r61	767
o107	11974	21368	180	r76	182
o108	19503	15902	433	r57	445
o109	20327	18671	188	r78	204
o110	12719	21827	353	r79	383
o111	21346	15316	709	r80	734
o112	21851	14794	566	r81	581
o113	20777	15267	352	r59	363
o114	20153	16313	460	r24	466
o115	20281	14321	513	r82	578
o116	20931	14585	40	r4	43
o117	15871	16365	532	r83	533
o118	20471	17113	378	r78	385
o119	17115	21900	477	r84	493
o120	18216	19262	503	r85	531
o121	17188	16807	377	r86	395
o122	16591	17320	593	r1	609
o123	20239	14082	336	r87	352
o124	20860	16480	530	r34	555
o125	20838	16277	355	r86	373
o126	19948	12833	458	r68	478
o127	23992	3556	643	r20	668
o128	20814	16282	426	r56	446
o129	18083	22347	552	r88	565
o130	21130	15221	357	r44	365
o131	18985	19544	492	r89	543
o132	20436	13837	524	r90	535
o133	20405	13894	527	r91	539
o134	19039	17916	405	r85	421
o135	21486	14643	493	r92	505
o136	17773	14235	332	r93	354
o137	19747	20749	625	r94	656
o138	22059	10034	478	r16	509
o139	15803	17480	266	r48	283
o140	21191	11452	159	r46	169
o141	17330	11749	297	r52	308
o142	23489	1992	124	r67	129
o143	21501	15777	282	r80	307
o144	21385	14057	513	r62	544
o145	19345	20503	180	r51	208
o146	20975	13025	220	r95	223
o147	20663	14255	548	r60	556
o148	17590	19696	108	r43	139
o149	15756	17582	516	r96	534
o150	16715	16901	322	r28	420
o151	13192	21135	595	r79	618
o152	17181	14576	388	r69	394
o153	19048	19531	531	r50	559
o154	21009	11466	70	r97	100
o155	6080	31828	255	r98	273
o156	12295	20617	467	r63	484
o157	17637	16261	719	r99	725
o158	17413	16305	70	r96	95
o159	6080	33759	531	r77	562
o160	21146	12131	617	r82	640
o161	19513	17775	501	r100	513
o162	18602	11494	456	r101	496
o163	21208	14033	734	r102	759
o164	16699	21154	126	r103	128
o165	16712	16505	415	r46	441
o166	20420	13896	132	r68	145
o167	14553	22999	440	r104	472
o168	19536	18075	551	r78	558
o169	20983	15558	580	r105	597
o170	16640	12142	282	r52	307
o171	14780	16254	287	r61	325
o172	21446	13797	655	r106	681
o173	23656	5298	115	r107	133
o174	24825	3245	535	r20	560
o175	19308	17463	512	r84	520
o176	21914	13446	249	r91	262
o177	14561	17682	637	r61	680
o178	17805	14291	480	r108	490
o179	17460	14728	583	r76	588
o180	16439	14753	2	r109	17
o181	18594	22754	154	r110	179
o182	20238	18053	583	r85	591
o183	15017	16621	695	r40	720
o184	19468	15880	508	r46	528
o185	21655	10592	401	r16	426
o186	20162	19946	406	r94	412
o187	24761	4177	241	r33	246
o188	22225	13400	427	r111	447
o189	20838	16484	597	r53	622
o190	17450	14716	589	r112	599
o191	21345	12780	683	r64	713
o192	17873	19305	24	r43	25
o193	17707	15429	55	r12	97
o194	14392	19083	90	r37	111
o195	19739	13661	548	r14	560
o196	18607	10599	349	r46	356
o197	19682	20791	522	r102	584
o198	21973	6962	569	r107	582
o199	19137	18928	477	r11	508
o200	20512	16968	513	r66	530
o201	20914	14608	537	r7	545
o202	21137	14063	291	r29	327
o203	21040	11769	572	r113	594
o204	17739	20296	691	r114	706
o205	21231	14656	487	r115	490
o206	17813	21441	175	r50	212
o207	22256	14059	277	r116	285
o208	18282	22908	282	r117	295
o209	18361	15865	199	r118	259
o210	17836	23443	79	r119	94
o211	14494	17032	540	r47	558
o212	18451	22083	370	r120	371
o213	21470	15735	499	r85	511
o214	17795	22093	512	r120	517
o215	18826	19816	304	r30	360
o216	20077	18449	713	r121	754
o217	21872	13434	502	r105	533
o218	15521	17144	323	r83	336
o219	20234	16044	560	r112	568
o220	20087	18343	437	r34	449
o221	20299	7525	8	r69	14
o222	16176	17895	680	r91	686
o223	19263	12722	61	r111	87
o224	22253	14217	201	r122	219
o225	19127	12650	512	r74	517
o226	19425	12827	517	r31	540
o227	18266	15504	272	r95	274
o228	15561	17387	412	r83	414
o229	19230	20671	469	r103	472
o230	16190	18132	283	r1	290
o231	15744	15385	534	r76	536
o232	17167	14623	316	r64	366
o233	14118	23208	559	r123	577
o234	18250	22280	464	r119	480
o235	14920	17624	653	r12	670
o236	20445	13818	579	r82	604
o237	19044	22737	563	r124	596
o238	21185	12052	205	r115	215
o239	15452	21363	558	r89	583
o240	12831	21151	267	r28	364
o241	18896	11570	200	r92	212
o242	22208	13234	461	r82	486
o243	19174	20378	639	r125	657
o244	18524	19401	497	r126	515
o245	20779	15315	488	r82	504
o246	20245	13975	412	r82	437
o247	20813	11348	565	r127	595
o248	20226	18368	401	r128	444
o249	19148	14668	629	r86	637
o250	20227	17910	620	r129	626
o251	14013	17640	58	r12	95
o252	17327	19285	565	r130	587
o253	20748	12282	555	r102	561
o254	11032	28003	268	r77	305
o255	14546	18970	197	r28	262
o256	13865	15167	742	r91	754
o257	20628	17036	172	r85	197
o258	16582	16300	255	r96	283
o259	18923	17705	544	r24	550
o260	23571	4769	475	r107	485
o261	14681	26911	570	r131	576
o262	19285	21346	82	r50	114
o263	15784	15488	435	r58	443
o264	20224	14210	565	r86	580
o265	22101	13984	473	r132	476
o266	18199	22054	582	r133	607
o267	21952	14654	106	r23	122
o268	20324	13479	522	r134	528
o269	14320	16022	647	r37	663
o270	15450	22559	617	r22	642
o271	20938	15189	609	r135	627
o272	20116	12730	470	r82	495
o273	20227	17454	455	r85	481
o274	20613	13203	175	r136	178
o275	16367	17088	541	r137	554
o276	21307	15053	499	r12	524
o277	19663	19196	691	r84	699
o278	21462	15114	372	r59	402
o279	13793	18431	167	r138	170
o280	18561	19771	72	r50	97
o281	14529	22150	425	r139	445
o282	21284	14038	539	r80	566
o283	19942	18073	279	r50	295
o284	17813	14645	466	r86	484
o285	21837	14054	450	r108	463
o286	18516	12055	62	r140	75
o287	24796	4233	93	r7	124
o288	19446	12954	513	r141	525
o289	20372	18739	107	r87	117
o290	21792	9914	287	r16	313
o291	8561	37090	246	r142	248
o292	20219	17860	419	r94	451
o293	21425	12327	528	r66	544
o294	21345	10899	82	r42	113
o295	25084	3172	132	r33	133
o296	22049	13817	714	r122	757
o297	15599	17540	495	r54	511
o298	15138	16257	101	r55	129
o299	21811	13933	424	r132	440
o300	17287	20788	271	r143	294
o301	20215	19429	635	r135	648
o302	21659	9530	521	r36	536
o303	21127	15518	477	r144	505
o304	18314	11881	551	r145	579
o305	19238	23296	141	r79	161
o306	21315	10917	600	r146	608
o307	19023	14743	373	r10	391
o308	22360	13263	217	r42	229
o309	20093	16361	485	r34	510
o310	16365	12912	454	r145	460
o311	19748	13689	564	r96	595
o312	18541	19782	569	r121	612
o313	14924	17731	500	r57	516
o314	18928	13503	575	r74	587
o315	14725	20808	172	r6	180
o316	21808	14844	411	r78	423
o317	20201	16893	229	r23	246
o318	16931	14752	394	r31	410
o319	20726	12353	705	r102	761
o320	20304	13970	464	r59	501
o321	19447	12362	457	r141	460
o322	19353	20226	588	r88	598
o323	19867	18072	112	r66	143
o324	17164	18832	183	r147	215
o325	16589	16500	555	r31	570
o326	21251	15093	396	r69	403
o327	21874	13958	531	r46	549
o328	21269	15003	526	r66	543
o329	21114	15203	563	r34	611
o330	15961	15306	82	r1	90
o331	18060	11642	221	r52	253
o332	14437	17126	338	r148	344
o333	21282	15318	211	r34	227
o334	18018	16012	476	r23	488
o335	15598	14671	578	r108	591
o336	16389	11321	440	r101	465
o337	19788	19508	581	r94	624
o338	16177	16494	264	r84	267
o339	15193	17696	218	r149	233
o340	21127	15543	500	r136	503
o341	18947	17106	128	r46	135
o342	18382	20023	324	r150	341
o343	19701	13229	608	r108	621
o344	17658	20599	186	r151	222
o345	21020	13051	278	r145	280
o346	18375	23432	98	r89	120
o347	19082	19058	68	r128	86
o348	16126	15524	426	r54	437
o349	22292	13256	513	r82	538
o350	22253	14064	462	r82	487
o351	21026	14723	456	r136	457
o352	20415	18814	383	r111	403
o353	20303	19301	434	r37	452
o354	17477	19412	171	r50	199
o355	21027	11662	367	r127	395
o356	16540	20909	201	r151	231
o357	19668	20737	202	r117	223
o358	20462	16088	234	r62	267
o359	19331	21412	485	r71	525
o360	9293	18938	156	r98	174
o361	17133	23497	574	r17	591
o362	20442	15079	320	r115	336
o363	20160	8914	581	r20	606
o364	21530	11237	519	r82	576
o365	19009	24676	429	r84	440
