courier	x	y	on_time	off_time
c1	4881	6747	13	103
c2	4893	6726	13	193
c3	5690	5543	73	253
c4	6986	4531	103	343
c5	9294	7074	118	238
c6	9571	5002	193	373
c7	9587	4994	193	373
c8	9569	5007	193	373
c9	6229	8823	208	328
c10	9249	7087	223	463
c11	9311	7091	223	463
c12	9312	7048	223	463
c13	8291	7264	238	418
c14	6258	8800	238	418
c15	9600	5007	238	478
c16	6254	8782	253	433
c17	6304	8787	253	493
c18	8386	6206	268	388
c19	8405	6254	268	388
c20	7876	4919	283	523
c21	8276	7317	298	538
c22	8265	7296	298	538
c23	9168	8590	313	493
c24	9159	8644	313	493
c25	8802	7377	313	493
c26	8800	7404	313	493
c27	6766	4509	328	418
c28	3577	4791	328	418
c29	9282	8439	328	418
c30	9290	8450	328	418
c31	3550	4805	328	418
c32	9333	8400	328	418
c33	3611	4837	328	568
c34	2128	6792	328	568
c35	6735	4496	328	568
c36	3577	4801	328	568
c37	8425	6215	343	523
c38	7823	7636	343	523
c39	4472	6719	343	523
c40	8346	6185	343	523
c41	7869	4936	343	523
c42	7863	7667	343	523
c43	9032	8702	358	598
c44	4235	6316	358	598
c45	7122	8662	358	598
c46	8993	7041	358	598
c47	9051	8095	388	478
c48	8105	7263	433	613
c49	8188	7072	433	613
c50	8213	6786	448	628
c51	8196	7296	448	628
c52	9021	7023	448	628
c53	8122	7313	448	688
c54	9079	6963	448	688
c55	8109	6975	493	583
c56	8144	7010	493	613
c57	8101	7012	493	733
c58	8062	4119	508	748
c59	8671	5557	508	748
c60	7837	4961	508	748
c61	8600	5544	508	748
c62	8587	5548	508	748
c63	7900	4954	508	748
c64	6876	6929	508	748
c65	7866	4913	523	703
c66	8040	4113	538	718
c67	2159	6867	553	643
c68	7813	2597	553	643
c69	8179	5097	568	748
c70	3922	6967	568	748
c71	7888	3559	568	748
c72	2142	6828	583	763
c73	2136	6784	583	763
c74	9288	8450	583	763
c75	2146	6844	583	763
c76	9109	8204	583	763
c77	2125	6835	583	823
c78	7823	4968	598	778
c79	8245	7243	613	793
c80	8263	7275	613	793
c81	2175	6800	613	853
c82	2158	6861	613	853
c83	7180	4524	613	853
c84	7869	4993	628	808
c85	7867	4959	628	868
c86	6182	8815	628	868
c87	2160	6802	628	868
c88	1350	6087	643	823
c89	7935	7701	658	838
c90	7891	7702	658	838
c91	5591	5543	658	898
c92	5596	5472	658	898
c93	8246	5779	658	898
c94	5608	5478	658	898
c95	8997	8696	673	913
c96	8098	4093	673	913
c97	8857	7404	673	913
c98	6877	6834	688	928
c99	9332	8394	703	823
c100	7946	7398	703	883
c101	4076	6883	703	883
c102	7925	7441	703	883
c103	4090	6877	703	883
c104	4004	6933	703	883
c105	4062	6954	703	943
c106	4061	4872	703	943
c107	1415	6095	703	943
c108	4107	4905	703	943
c109	4065	4846	703	943
c110	7963	7413	703	943
c111	3810	2159	703	943
c112	7860	3979	718	898
c113	7836	4013	718	898
c114	8017	4107	718	958
c115	9061	8679	718	958
c116	8056	4142	718	958
c117	9023	8711	718	958
c118	3921	4664	718	958
c119	7896	7857	733	973
c120	3913	4681	733	973
c121	8763	7392	733	973
c122	3855	4639	733	973
c123	8047	4154	733	973
c124	3800	2156	733	973
c125	8101	5270	733	973
c126	8856	7432	733	973
c127	3904	4642	733	973
c128	8049	4104	733	973
c129	9000	8641	733	973
c130	3882	4635	733	973
c131	7860	7775	748	928
c132	8115	7007	748	928
c133	3849	4635	748	928
c134	8099	7028	748	928
c135	7856	7733	748	928
c136	3864	4633	748	928
c137	2126	6859	763	943
c138	6827	7006	778	1018
c139	6825	6926	778	1018
c140	9326	8472	793	1033
c141	2121	6854	808	988
c142	3849	4701	808	988
c143	2156	6787	808	988
c144	3845	4699	808	988
c145	7747	4829	823	1063
c146	7806	4763	823	1063
c147	8056	7432	853	1033
c148	8998	8673	853	1033
c149	8984	8681	853	1033
c150	6658	4306	898	988
c151	6693	4300	898	988
