order	x	y	placement_time	restaurant	ready_time
o1	26904	16381	2	r1	8
o2	21947	15653	2	r2	18
o3	28200	16758	2	r2	18
o4	24086	17410	8	r3	15
o5	20495	20895	13	r4	18
o6	29407	13724	14	r5	37
o7	24700	11911	16	r6	26
o8	22252	15382	16	r6	26
o9	28366	12695	17	r7	62
o10	27427	20195	22	r8	50
o11	25949	18206	22	r9	35
o12	27298	16702	25	r10	42
o13	28205	12492	25	r11	30
o14	27765	12402	27	r12	32
o15	28836	11780	28	r13	41
o16	24491	14657	28	r1	35
o17	28056	18687	29	r14	36
o18	29788	13941	31	r1	35
o19	23641	14055	35	r8	59
o20	20711	24387	36	r15	51
o21	27939	14077	42	r11	59
o22	23567	22850	43	r16	48
o23	25600	14509	45	r17	48
o24	27318	20795	46	r18	66
o25	28333	12665	46	r19	71
o26	26052	14821	48	r2	78
o27	28700	12945	48	r1	57
o28	28965	13584	52	r20	68
o29	24563	12970	54	r21	56
o30	28040	14130	55	r19	84
o31	25959	15247	57	r22	59
o32	28441	12415	57	r7	63
o33	28417	12631	59	r7	64
o34	31446	2549	59	r7	63
o35	29373	13798	59	r7	69
o36	26827	14562	61	r6	73
o37	21246	21996	63	r23	73
o38	28070	19081	63	r24	94
o39	29086	14989	64	r25	94
o40	22706	10553	64	r6	69
o41	19527	18394	64	r11	71
o42	27266	16282	64	r26	93
o43	21237	16573	64	r23	79
o44	25421	11407	65	r1	87
o45	28974	14175	65	r7	75
o46	29252	13063	66	r27	76
o47	27025	20409	67	r28	82
o48	27869	12261	68	r29	88
o49	28050	18782	68	r26	97
o50	26071	14801	68	r2	105
o51	25398	11973	68	r1	92
o52	25408	20080	69	r30	71
o53	28519	15016	70	r31	81
o54	26131	12653	71	r32	113
o55	25651	11624	71	r31	83
o56	28605	12058	71	r33	73
o57	27445	19374	72	r22	79
o58	24983	18464	72	r34	79
o59	29778	13685	73	r35	88
o60	28611	12765	73	r29	98
o61	28679	12890	73	r36	103
o62	25813	20524	74	r30	76
o63	27099	12211	75	r37	90
o64	25566	23425	77	r38	88
o65	27685	12113	77	r39	101
o66	28581	13489	77	r40	79
o67	28584	12278	78	r41	82
o68	24959	10746	78	r6	92
o69	23705	15268	79	r40	82
o70	29130	13672	81	r42	95
o71	27234	20872	81	r22	91
o72	28533	13012	81	r40	87
o73	27404	18483	81	r41	83
o74	27287	19418	82	r43	86
o75	26674	13347	82	r37	107
o76	29778	3592	82	r32	97
o77	23842	17442	82	r20	98
o78	29419	6904	82	r32	97
o79	26286	17588	83	r2	105
o80	25845	14459	84	r31	86
o81	25469	11861	84	r32	113
o82	28559	13476	84	r29	100
o83	28233	12625	85	r44	87
o84	24743	21006	85	r28	100
o85	26522	12693	86	r6	99
o86	26321	18088	86	r9	101
o87	28739	13595	86	r12	112
o88	28017	19074	87	r45	103
o89	27142	19863	88	r45	102
o90	25232	23810	88	r46	107
