order	x	y	placement_time	restaurant	ready_time
o1	30484	14379	477	r1	492
o2	30699	14089	588	r2	606
o3	28365	21013	756	r3	757
o4	23904	18838	626	r4	703
o5	25545	13741	314	r5	329
o6	30090	16262	172	r6	190
o7	27857	13471	695	r7	722
o8	24228	17191	545	r8	553
o9	28800	14659	634	r9	647
o10	29541	13261	670	r10	682
o11	0	54680	595	r11	621
o12	24581	14472	104	r12	134
o13	27456	17182	358	r13	364
o14	26574	13072	338	r14	356
o15	26046	14795	704	r15	747
o16	22814	17725	693	r16	725
o17	27885	18776	741	r3	751
o18	28920	14677	172	r17	204
o19	25504	14911	706	r18	731
o20	25494	15433	352	r5	363
o21	28984	13664	607	r19	638
o22	29282	17225	480	r20	492
o23	30962	14379	521	r10	526
o24	28622	13506	830	r21	863
o25	24534	15268	384	r22	396
o26	27512	13153	473	r23	485
o27	25277	14255	603	r24	631
o28	30114	13613	697	r9	708
o29	27408	10631	547	r25	559
o30	28967	18746	545	r26	576
o31	22508	19150	224	r27	226
o32	23838	18793	480	r13	503
o33	29904	14613	598	r28	640
o34	28524	13864	691	r29	732
o35	25557	17223	368	r23	393
o36	28223	7511	282	r30	289
o37	25697	21132	730	r31	775
o38	27719	19538	734	r31	746
o39	26960	20144	663	r32	675
o40	29260	12792	482	r33	489
o41	25240	15271	247	r34	265
o42	22406	10478	725	r35	762
o43	23107	14582	823	r36	843
o44	27314	18915	197	r37	203
o45	28703	18691	188	r38	213
o46	26701	23009	472	r39	489
o47	27496	25770	799	r40	824
o48	29993	13757	254	r41	265
o49	30788	4059	151	r42	169
o50	27302	20923	630	r31	657
o51	28624	19380	597	r37	628
o52	22818	21133	494	r43	519
o53	30712	14399	655	r44	668
o54	30743	13846	656	r45	676
o55	28591	17057	596	r46	623
o56	29155	13943	738	r9	751
o57	26666	19289	592	r47	604
o58	24823	15268	678	r48	684
o59	27523	18045	720	r49	742
o60	27794	12316	324	r15	345
o61	30718	13911	582	r50	618
o62	29204	18084	382	r51	393
o63	29085	19455	688	r52	713
o64	28797	18665	646	r53	656
o65	26701	16043	685	r48	692
o66	24357	15775	340	r36	348
o67	29948	10966	684	r54	699
o68	23864	18533	649	r55	665
o69	29871	16308	704	r56	711
o70	29082	7046	633	r57	661
o71	27906	13868	350	r5	363
o72	26989	15260	117	r16	154
o73	26405	14438	748	r58	815
o74	30355	14531	589	r6	607
o75	27263	19378	173	r59	183
o76	18948	18461	242	r60	280
o77	25829	9034	481	r61	498
o78	24882	18406	711	r5	722
o79	27840	20810	634	r62	662
o80	24281	18097	658	r63	664
o81	28657	13713	176	r64	183
o82	28806	12489	234	r65	246
o83	23480	17327	604	r4	697
o84	29204	13572	149	r66	161
o85	26848	15313	766	r67	776
o86	29937	13068	361	r68	404
o87	25555	16945	634	r69	654
o88	23558	15213	672	r23	684
o89	24214	16001	166	r5	172
o90	30885	14592	581	r3	587
o91	26906	20730	140	r70	150
o92	27420	17617	216	r51	236
o93	29606	15891	642	r71	643
o94	22976	17898	421	r4	457
o95	30083	8076	532	r72	569
o96	29232	14892	755	r15	783
o97	22221	22118	609	r73	650
o98	26350	22203	606	r74	607
o99	29418	12402	266	r18	304
o100	27503	20895	492	r75	510
o101	30115	15379	410	r6	418
o102	26833	26119	807	r40	828
o103	31969	4746	801	r76	807
o104	28552	12958	616	r5	636
o105	21791	14638	168	r77	201
o106	29146	18009	165	r70	177
o107	23526	21339	137	r78	154
o108	27752	15076	130	r79	145
o109	29171	13357	189	r64	191
o110	30921	13556	542	r5	553
o111	28164	20344	157	r80	174
o112	24529	16766	773	r21	791
o113	30317	10069	724	r57	747
o114	29910	15374	804	r81	830
o115	27753	21497	280	r29	295
o116	29663	11938	583	r82	584
o117	29503	12191	604	r83	616
o118	28543	15650	498	r16	519
o119	27793	12721	164	r84	182
o120	23157	15708	820	r8	842
o121	28707	13846	734	r82	752
o122	23664	22699	715	r85	731
o123	29765	12813	161	r86	186
o124	22290	18048	252	r4	310
o125	23148	17462	555	r4	660
o126	28948	14316	530	r25	550
o127	29755	14019	155	r41	187
o128	28158	17588	670	r29	701
o129	28853	14513	111	r87	132
o130	28360	21740	634	r29	656
o131	24480	9560	487	r88	502
o132	24546	15518	702	r58	732
o133	25785	19222	679	r89	700
o134	28826	19605	572	r15	580
o135	23279	22070	323	r43	339
o136	25926	23443	574	r90	584
o137	29623	13424	275	r91	277
o138	28241	19927	151	r92	156
o139	30412	2574	649	r76	659
o140	28642	13211	645	r28	668
