order	x	y	placement_time	restaurant	ready_time
o1	4477	8598	948	r1	958
o2	9191	10635	1116	r2	1128
o3	8130	10301	1131	r3	1141
o4	9037	10493	716	r4	725
o5	5374	7161	843	r5	858
o6	8438	9393	1305	r6	1336
o7	8234	8328	1281	r7	1299
o8	5483	8957	685	r8	695
o9	8305	9527	937	r9	962
o10	8067	9239	803	r10	818
o11	7690	4351	1060	r11	1067
o12	6664	9282	1054	r12	1075
o13	10603	6229	1131	r13	1152
o14	10459	9499	1098	r14	1103
o15	7862	7340	1044	r15	1059
o16	6478	10870	991	r16	1004
o17	7917	5857	1126	r17	1154
o18	3078	8246	1102	r5	1122
o19	7881	5737	645	r18	652
o20	5187	10057	1019	r19	1035
o21	7710	7887	951	r4	971
o22	10487	7999	1108	r20	1120
o23	8457	9450	662	r21	674
o24	4831	8250	1106	r15	1108
o25	5599	8034	1157	r22	1167
o26	7620	6556	681	r23	687
o27	3948	9416	663	r24	679
o28	6573	6601	980	r25	995
o29	7487	9166	1216	r15	1224
o30	8949	9720	1238	r4	1250
o31	5865	9014	1008	r26	1016
o32	10513	9646	737	r27	756
o33	1086	7664	1105	r28	1135
o34	8440	8693	1309	r22	1314
o35	8732	9350	996	r29	1005
o36	8249	5451	1028	r30	1035
o37	9559	8668	555	r31	593
o38	8327	8986	901	r32	926
o39	8399	9892	673	r33	711
o40	8355	9911	1027	r34	1064
o41	6977	8160	1216	r22	1226
o42	9586	6469	993	r20	1016
o43	7744	8819	1152	r35	1167
o44	6866	8516	869	r22	879
o45	7959	6651	884	r22	894
o46	10565	8903	1221	r36	1230
o47	6576	8639	1122	r28	1152
o48	5763	9074	748	r37	766
o49	6665	9675	1021	r15	1031
o50	8866	9884	598	r38	620
o51	4220	6850	832	r39	842
o52	5380	8754	1161	r40	1176
o53	8390	9913	747	r41	762
o54	9010	6437	1112	r25	1124
o55	8475	9304	1099	r42	1108
o56	4454	8011	806	r37	817
o57	9013	6163	714	r9	744
o58	9382	9416	826	r8	845
o59	8558	11626	1072	r43	1097
