order	x	y	placement_time	restaurant	ready_time
o1	18928	23157	572	r1	614
o2	22894	20654	145	r2	272
o3	22377	18762	487	r3	500
o4	24731	20247	201	r4	232
o5	20640	13539	626	r5	633
o6	24838	19268	218	r6	274
o7	25608	17858	598	r7	606
o8	23735	25360	678	r8	693
o9	23875	18046	546	r9	608
o10	20846	23841	611	r10	649
o11	24582	20822	206	r11	227
o12	21357	17457	95	r2	125
o13	17441	26853	197	r12	210
o14	23573	21973	685	r13	707
o15	19882	21078	476	r14	494
o16	14885	28287	515	r15	537
o17	25179	16117	445	r16	496
o18	22488	17875	113	r17	128
o19	21160	11933	688	r18	703
o20	27312	6907	125	r19	135
o21	25891	14528	502	r20	523
o22	21708	17312	554	r2	591
o23	24291	22403	26	r21	42
o24	22314	24884	656	r22	669
o25	18293	23217	449	r23	465
o26	23582	22215	63	r24	83
o27	24859	21337	113	r24	199
o28	19361	24543	133	r25	146
o29	24894	19311	577	r26	590
o30	25642	13828	186	r27	187
o31	26082	16490	278	r28	285
o32	20008	18854	351	r29	426
o33	23655	19255	602	r30	620
o34	22189	18067	415	r31	477
o35	22519	21450	522	r32	547
o36	20404	19514	682	r33	697
o37	22439	12530	618	r34	636
o38	24834	20940	519	r35	545
o39	19752	23733	552	r36	578
o40	21955	18134	705	r37	730
o41	25497	15991	527	r38	554
o42	23694	21767	635	r9	681
o43	24475	21888	623	r39	624
o44	24289	17006	341	r40	373
o45	23605	23340	659	r12	680
o46	20261	18886	22	r41	67
o47	26408	16212	178	r42	195
o48	25013	20785	197	r43	215
o49	26420	15920	119	r44	132
o50	23617	19249	212	r7	240
o51	17708	25458	504	r25	521
o52	21098	21478	610	r24	632
o53	25948	17153	407	r31	469
o54	21354	21460	535	r32	573
o55	25588	16984	287	r45	308
o56	22421	14853	146	r46	164
o57	21060	17030	263	r47	290
o58	24132	23072	340	r48	341
o59	25244	18272	185	r49	201
o60	26770	16060	578	r20	615
o61	18180	21429	604	r50	619
o62	21276	17458	435	r7	440
o63	23790	20378	508	r11	525
