order	x	y	placement_time	restaurant	ready_time
o1	20916	14712	2	r1	17
o2	20232	16360	10	r2	22
o3	23211	18455	11	r3	21
o4	25932	15260	11	r4	26
o5	19778	14591	12	r1	32
o6	24421	19720	14	r5	37
o7	21318	15202	16	r1	33
o8	24683	17758	16	r6	19
o9	22681	22144	18	r5	36
o10	21876	15192	22	r1	32
o11	24129	19804	23	r3	33
o12	19993	13059	24	r2	35
o13	22200	25131	25	r5	40
o14	24288	12450	25	r2	35
o15	23710	10625	26	r7	58
o16	22797	17919	27	r8	28
o17	26384	14744	28	r9	39
o18	22580	14982	31	r10	43
o19	25406	14013	34	r8	34
o20	23750	22387	34	r3	46
o21	24639	15634	37	r4	54
o22	20575	17488	37	r1	75
o23	18979	14977	38	r1	73
o24	26694	14265	39	r1	81
o25	25580	14768	42	r1	78
o26	22645	13886	43	r4	58
o27	21962	15879	43	r1	84
o28	24620	18596	44	r6	50
o29	24030	21759	44	r3	49
o30	18259	18907	44	r2	55
o31	23774	12881	46	r4	62
o32	21188	19287	49	r8	54
o33	22307	20602	52	r5	75
o34	18943	18098	56	r5	74
o35	20865	16622	56	r2	61
o36	25646	11810	57	r11	62
o37	23872	16178	59	r2	72
o38	23348	18151	59	r6	67
o39	25516	11777	59	r4	64
o40	16628	17530	59	r2	72
o41	24168	20156	59	r5	66
o42	25153	16680	60	r9	62
o43	23764	12614	61	r12	87
o44	23731	20176	61	r13	67
o45	22931	12014	62	r14	75
o46	23609	19998	63	r15	66
o47	25779	14599	63	r16	85
o48	24635	19433	64	r13	69
o49	21573	21981	64	r17	115
o50	23819	19798	64	r13	70
o51	22939	22341	64	r18	75
o52	23251	20347	64	r17	99
o53	24854	19040	66	r5	86
o54	28762	2703	67	r19	73
o55	18013	18425	68	r5	89
o56	25949	14641	68	r20	94
o57	26602	13399	69	r21	131
o58	21814	22576	69	r22	90
o59	25153	15640	69	r23	70
o60	25531	11479	70	r24	100
o61	24870	18805	70	r15	82
o62	21825	16269	70	r25	95
o63	21514	17417	70	r26	76
o64	18498	19020	70	r5	88
o65	24826	17725	70	r2	82
o66	23664	19495	70	r15	95
o67	21412	22300	70	r22	93
o68	25823	15657	71	r4	87
o69	25806	11650	71	r27	89
o70	18903	16475	71	r28	89
o71	22985	19682	72	r15	97
o72	23917	15888	72	r15	98
o73	22079	25297	73	r5	88
o74	20030	17129	73	r10	80
o75	24452	19215	73	r29	74
o76	22441	21179	73	r17	98
o77	22138	14309	73	r30	89
o78	20594	14652	73	r25	94
o79	23792	20494	74	r15	99
o80	26035	12853	74	r31	106
o81	22986	18555	74	r6	82
o82	24983	13878	75	r32	96
o83	26173	10464	75	r33	106
o84	22287	19214	76	r15	98
o85	24633	15699	77	r9	83
o86	22528	15859	77	r15	114
o87	23864	20618	77	r29	79
o88	27932	3676	77	r19	79
o89	23519	18233	77	r15	108
o90	21570	20751	78	r15	113
o91	19009	21057	78	r34	103
o92	25185	12295	79	r35	84
o93	22492	20623	79	r29	79
o94	25910	15627	79	r36	95
o95	25458	15036	79	r37	81
o96	22248	23437	79	r38	94
o97	17483	20466	80	r5	106
o98	26003	12410	80	r39	86
o99	20474	23816	80	r22	105
o100	22487	19427	80	r40	98
o101	23332	18075	81	r6	92
o102	23245	17272	81	r37	82
o103	22722	21028	81	r15	134
o104	23297	12846	82	r32	102
o105	20348	15266	82	r26	90
o106	24341	16967	82	r18	95
o107	23796	21295	82	r15	114
o108	23198	17431	82	r15	113
o109	18861	17493	83	r41	96
o110	25621	14409	83	r35	91
o111	21015	14983	85	r10	105
o112	23234	20133	85	r15	112
o113	25967	11388	85	r35	90
o114	23693	17901	85	r2	100
o115	23269	20160	85	r15	112
o116	22122	22426	86	r42	119
o117	21411	14063	86	r30	108
o118	20107	16905	86	r8	98
o119	25386	15636	86	r12	106
o120	24512	12528	87	r43	107
o121	29280	4262	87	r19	89
o122	21516	16240	88	r15	125
o123	23940	21096	89	r15	120
o124	18978	18352	91	r44	116
o125	25441	13034	91	r45	107
o126	22435	25632	91	r46	106
o127	21941	15582	92	r30	109
o128	23298	12604	95	r10	107
o129	24434	12838	95	r47	132
o130	23651	21821	95	r15	130
o131	25860	13674	95	r48	102
o132	21544	15198	95	r48	102
o133	21318	14656	95	r18	110
o134	23513	17805	96	r29	97
o135	25319	13660	97	r35	110
o136	21597	23133	97	r17	109
o137	26254	13465	97	r49	125
o138	19017	16901	97	r5	117
o139	25307	13228	97	r50	132
o140	20010	16975	98	r44	123
o141	21224	18897	98	r51	118
o142	22085	15430	98	r18	124
o143	19084	18862	99	r52	165
o144	20701	15404	99	r48	105
o145	24756	14170	99	r8	110
o146	23807	17820	101	r6	109
o147	19567	16299	101	r28	129
o148	22351	21403	102	r17	115
o149	24373	16270	102	r53	127
o150	20228	15458	102	r48	110
o151	22629	13588	102	r25	115
o152	23939	21053	103	r54	109
o153	20957	15179	103	r9	110
o154	25005	12970	103	r16	139
o155	26074	13194	103	r27	126
o156	24522	9652	103	r35	106
o157	23316	13281	104	r55	112
o158	20720	21465	104	r56	117
o159	25177	12280	105	r23	105
o160	22963	19626	105	r57	112
o161	25377	13680	105	r58	123
o162	21003	15771	106	r26	108
o163	26371	14596	106	r30	122
o164	21734	23177	106	r29	107
o165	21822	21748	107	r17	122
o166	22271	12962	107	r10	122
o167	25206	16444	108	r46	125
o168	24624	19786	108	r15	149
o169	21120	22992	109	r29	110
o170	18279	23898	109	r42	126
o171	26529	13941	110	r59	175
o172	21642	21972	110	r22	138
o173	22442	14593	110	r60	138
o174	23819	19658	110	r15	141
o175	25309	15158	110	r18	117
o176	25395	13054	111	r44	136
o177	23116	18587	111	r53	129
o178	25307	16386	112	r10	122
o179	24407	19495	112	r13	118
o180	23699	16823	112	r29	114
o181	19043	17155	113	r5	135
o182	18403	17241	114	r28	137
o183	23861	19063	115	r51	118
o184	25808	10632	115	r36	127
o185	20348	17627	115	r15	156
o186	22350	20818	116	r51	119
o187	25371	13743	117	r43	142
o188	22077	20245	118	r38	136
o189	18572	18556	118	r51	130
o190	24556	17242	119	r18	147
o191	21516	19719	119	r15	154
o192	21773	12143	119	r33	136
o193	24679	18963	119	r6	125
o194	21090	16537	119	r15	159
o195	21554	21194	120	r34	153
o196	24285	20372	120	r56	138
o197	19081	15224	120	r30	146
o198	22012	20513	120	r15	166
o199	29141	4177	121	r61	126
o200	24023	13056	121	r41	131
o201	21959	19042	121	r15	167
o202	18397	15397	122	r2	139
o203	24138	13044	122	r27	148
o204	24425	14294	122	r33	148
o205	22880	14796	122	r25	148
o206	24590	17002	123	r29	126
o207	24966	16833	123	r62	139
o208	19063	16131	124	r30	145
o209	24451	13535	124	r9	135
o210	27940	1914	124	r19	129
o211	25073	16046	126	r63	151
o212	24410	13503	126	r48	136
o213	21220	9749	126	r64	128
o214	21156	21132	126	r29	128
o215	23854	19480	126	r15	168
o216	21155	22977	127	r17	144
o217	15285	21202	127	r65	145
o218	22737	24068	127	r18	164
o219	24118	19904	128	r15	165
o220	20346	16317	128	r26	140
o221	20848	17173	128	r25	134
o222	22412	17794	128	r15	178
o223	24230	18485	129	r66	145
o224	24216	20607	130	r46	148
o225	24331	20089	130	r67	223
o226	25635	15195	130	r6	138
o227	26441	14742	131	r37	158
o228	22643	14884	131	r48	134
o229	19538	18070	132	r28	153
o230	24828	13850	132	r49	145
o231	19201	17395	132	r25	145
o232	25936	12282	133	r68	160
o233	25527	11857	133	r23	138
o234	23576	22403	133	r18	154
o235	29379	3005	133	r69	244
o236	24211	21329	133	r62	153
o237	23207	19610	134	r70	160
o238	21454	9695	134	r71	151
o239	21096	14920	135	r30	168
o240	20069	18255	135	r72	141
o241	23466	17321	135	r37	158
o242	18105	23031	136	r3	139
o243	19143	17427	136	r73	138
o244	22412	19178	136	r70	164
o245	23519	21558	139	r67	221
o246	23244	12907	140	r31	153
o247	24045	18470	141	r17	163
o248	21515	16173	141	r29	144
o249	22794	11958	142	r27	162
o250	24747	17676	142	r63	190
o251	22524	11637	142	r27	160
o252	21214	14567	143	r20	175
o253	24751	19434	144	r70	181
o254	24320	13548	144	r23	145
o255	19226	16297	146	r73	148
o256	24495	13644	146	r10	154
o257	17825	21933	147	r74	185
o258	21923	15958	148	r48	156
o259	29293	3671	149	r19	150
o260	21020	15046	149	r25	171
o261	25637	14097	149	r55	160
o262	24984	13894	150	r55	153
o263	22976	11852	150	r18	176
o264	24870	18584	150	r29	150
o265	20955	14621	150	r30	165
o266	20873	19075	152	r56	170
o267	18977	15762	152	r25	179
o268	25638	15265	152	r20	183
o269	21829	16125	153	r75	166
o270	22098	17853	153	r46	161
o271	23100	22776	154	r17	179
o272	26572	13943	155	r76	186
o273	21678	19268	155	r15	180
o274	24413	18493	155	r15	176
o275	25459	12994	155	r77	180
o276	23053	24894	155	r17	180
o277	25165	11691	156	r39	157
o278	21513	15546	157	r76	182
o279	25265	13695	158	r55	169
o280	22712	20816	158	r56	170
o281	25345	13735	158	r20	181
o282	23907	19925	158	r2	174
o283	20203	18259	158	r5	170
o284	17485	19868	159	r62	169
o285	25409	14534	160	r31	173
o286	23760	17448	161	r15	176
o287	26348	10629	161	r33	197
o288	23354	17915	162	r26	168
o289	22881	15449	163	r10	173
o290	20632	17068	163	r18	189
o291	21317	15440	163	r48	171
o292	21011	18329	163	r29	169
o293	22230	20515	163	r15	176
o294	25983	12418	164	r48	171
o295	26487	14170	164	r27	189
o296	24167	14057	164	r25	176
o297	26083	13194	164	r36	176
o298	26242	13278	164	r45	204
o299	22910	17988	164	r46	179
o300	23440	20418	165	r15	187
o301	26004	10861	165	r55	170
o302	24613	12813	166	r27	187
o303	25841	14617	166	r27	207
o304	18946	19039	166	r51	169
o305	24200	21571	166	r17	203
o306	24672	18328	169	r15	194
o307	22395	14227	169	r48	175
o308	21980	19317	170	r57	183
o309	20775	16188	170	r49	185
o310	25885	11754	170	r23	172
o311	14059	29278	171	r65	197
o312	21874	19308	171	r15	199
