order	x	y	placement_time	restaurant	ready_time
o1	9264	9245	17	r1	54
o2	9786	10518	58	r1	95
o3	1894	9205	98	r2	129
o4	10148	10909	108	r1	145
o5	10789	7668	136	r1	173
o6	8588	7954	171	r2	191
o7	6469	11842	182	r3	198
o8	8810	11435	191	r4	209
o9	8268	8062	217	r5	223
o10	3706	6454	217	r2	229
o11	6728	6708	222	r2	247
o12	3981	5097	224	r6	242
o13	10106	11929	226	r1	263
o14	5975	8213	242	r1	279
o15	7486	9151	254	r7	291
o16	8630	10260	255	r8	292
o17	8274	9827	260	r9	291
o18	10471	9131	264	r7	276
o19	7391	7801	268	r8	305
o20	1526	7562	273	r2	304
o21	6701	6242	277	r6	295
o22	7030	11562	282	r9	302
o23	1076	4518	285	r10	338
o24	8655	7683	286	r1	323
o25	8968	6063	289	r11	300
o26	8187	11808	294	r5	304
o27	11122	9377	295	r6	326
o28	9221	10111	308	r12	345
o29	6566	11919	309	r9	325
o30	10050	10672	309	r13	321
o31	9538	10562	309	r13	321
o32	9540	9091	312	r14	349
o33	10250	10164	312	r15	343
o34	7565	3540	319	r16	356
o35	8757	9853	319	r5	322
o36	5173	9978	320	r17	326
o37	8790	8521	327	r18	350
o38	9440	9044	328	r9	343
o39	6076	8810	328	r19	365
o40	2240	8896	329	r20	369
o41	5704	8762	330	r21	333
o42	1154	6344	330	r22	336
o43	6878	9568	332	r18	363
o44	7034	7187	333	r7	371
o45	11301	8579	335	r23	351
o46	977	7018	336	r20	379
o47	7436	8615	337	r8	374
o48	6475	9748	338	r20	381
o49	6943	8978	339	r1	376
o50	3431	3537	339	r10	370
o51	9174	5661	339	r24	345
o52	6753	11933	339	r25	352
o53	10635	10115	339	r26	354
o54	5813	8711	340	r27	377
o55	8322	11998	342	r28	360
o56	8549	10556	343	r1	380
o57	3508	7365	343	r20	386
o58	2924	9265	343	r20	386
o59	5871	6349	344	r29	381
o60	9358	11538	344	r30	369
o61	9840	10380	344	r31	381
o62	6269	8468	344	r11	356
o63	8543	9536	345	r18	370
o64	6402	7031	346	r32	381
o65	4431	6284	346	r29	383
o66	3899	9415	347	r33	363
o67	7512	9246	352	r34	367
o68	5345	9035	352	r35	367
o69	3944	9042	354	r20	414
o70	11180	10183	356	r7	379
o71	6594	8174	357	r35	369
o72	6934	6850	357	r29	380
o73	7997	11107	359	r36	382
o74	7905	7578	360	r8	397
o75	7529	4502	361	r16	378
o76	11140	10478	362	r4	393
o77	9874	12259	362	r19	399
o78	9558	11587	363	r13	381
o79	8567	9784	365	r37	378
o80	7221	11627	365	r13	377
o81	1158	6366	371	r22	372
o82	9150	10149	372	r23	389
o83	6983	4741	373	r5	374
o84	4827	9083	376	r35	392
o85	8163	6690	376	r24	381
o86	1131	6366	378	r22	409
o87	10598	11316	379	r38	399
o88	8507	11516	380	r16	393
o89	4597	9113	381	r39	396
o90	11252	10247	384	r17	397
o91	10004	9479	385	r31	425
o92	7955	8034	390	r23	408
o93	7864	8873	391	r40	412
o94	11193	9834	393	r13	405
o95	10818	7519	393	r18	425
o96	9261	10673	393	r13	405
o97	10264	6705	394	r5	395
o98	7341	7269	395	r35	413
o99	9633	10781	396	r4	427
o100	3969	5168	396	r41	409
o101	1777	9258	396	r34	406
o102	8752	9088	399	r17	405
o103	8046	7694	399	r35	415
o104	8893	9159	400	r13	412
o105	8317	7517	402	r42	420
o106	6165	10358	406	r43	427
o107	3368	6986	409	r44	415
o108	8985	5843	411	r45	448
o109	10419	8802	411	r1	448
o110	10382	10873	413	r18	438
o111	6648	10034	416	r15	427
o112	4203	10135	416	r32	431
o113	9293	9228	417	r25	435
o114	11256	10326	417	r31	460
o115	9118	11304	419	r13	431
o116	7506	8803	421	r9	442
o117	4537	7448	423	r45	460
o118	8246	4430	427	r46	447
o119	9036	9078	428	r13	453
o120	7939	11680	431	r11	451
o121	9237	11199	431	r7	447
o122	8770	6162	432	r13	444
o123	10241	10200	432	r23	447
o124	7515	7657	433	r8	470
o125	9200	5137	433	r18	466
o126	11194	8680	435	r46	452
o127	7922	3976	435	r6	451
o128	4345	9252	436	r47	443
o129	8416	6815	438	r13	450
o130	7021	8864	439	r7	465
o131	6678	5590	443	r46	468
o132	2125	8994	444	r48	481
o133	7456	9391	445	r13	457
o134	6813	5625	448	r46	474
o135	9026	6125	449	r7	477
o136	9516	11629	450	r16	471
o137	6931	6530	450	r13	462
o138	3672	8783	450	r46	471
o139	10257	10207	451	r18	482
o140	8353	8385	453	r27	478
o141	3932	7212	456	r39	484
o142	8322	6924	458	r32	479
o143	2498	7602	458	r49	474
o144	8253	7862	459	r21	461
o145	8794	7410	460	r5	463
o146	10215	6691	464	r13	476
o147	8860	9960	465	r13	477
o148	7940	10317	467	r19	504
o149	10252	6438	470	r7	487
o150	8189	6991	472	r21	474
o151	3321	9322	472	r16	488
o152	7447	9372	476	r13	488
o153	9183	10907	478	r28	496
o154	3858	5868	483	r48	498
o155	6858	10158	486	r16	502
o156	8535	6656	489	r11	515
o157	1537	9141	490	r20	515
o158	8262	7033	491	r23	499
o159	5248	10019	492	r20	538
o160	9384	10502	494	r42	537
o161	9199	12479	497	r18	532
o162	11124	10198	500	r9	531
o163	3129	9291	505	r20	542
o164	3665	9432	505	r47	508
o165	10437	8793	506	r50	518
o166	8047	3840	508	r35	520
o167	11112	10104	509	r17	514
o168	9254	11830	510	r31	547
o169	5305	8813	513	r2	535
o170	6946	6944	513	r46	531
o171	9683	10653	518	r9	529
o172	8281	11780	520	r51	545
o173	8548	12441	522	r19	559
o174	8230	8810	526	r13	538
o175	7200	6858	529	r19	566
o176	9023	10332	533	r42	551
o177	2999	6765	534	r33	552
o178	9325	10556	539	r18	575
o179	10736	9832	542	r13	554
o180	9090	6516	543	r11	561
o181	8678	7448	544	r13	556
o182	7591	8408	546	r52	577
o183	9405	10319	546	r13	558
o184	10392	9985	547	r21	548
o185	3951	5202	553	r10	581
o186	6313	11794	553	r42	578
o187	8584	10689	555	r13	567
o188	9271	9207	560	r47	561
o189	8171	10869	562	r20	599
o190	6381	7993	563	r33	586
o191	6933	4149	566	r6	622
o192	4567	6702	570	r20	607
o193	7718	7749	570	r4	597
o194	3243	8683	572	r20	603
o195	9929	8591	573	r46	591
o196	2273	7544	574	r20	611
o197	6730	11504	575	r20	621
o198	8026	8658	575	r24	577
o199	8921	9721	576	r6	619
o200	8554	7032	576	r23	599
o201	9243	9180	579	r53	591
o202	8362	9112	581	r13	593
o203	10515	4004	581	r54	602
o204	9778	9151	582	r13	594
o205	2202	9355	582	r20	620
o206	9069	4466	582	r6	618
o207	9108	10373	584	r28	602
o208	11173	4871	584	r6	587
o209	10446	8819	585	r23	597
o210	7520	6701	589	r50	614
o211	10923	10097	590	r24	593
o212	5719	9058	591	r18	602
o213	6125	9080	594	r18	619
o214	8842	8025	595	r13	607
o215	5934	9053	595	r32	632
o216	10212	9554	599	r1	636
o217	6042	9071	599	r44	600
o218	4553	7198	600	r35	616
o219	8883	10056	602	r8	639
o220	954	8860	603	r20	628
o221	7675	11176	605	r18	645
o222	9768	6397	607	r21	629
o223	10081	9475	607	r13	619
o224	2185	9187	608	r20	639
o225	8584	9832	612	r13	624
o226	9661	10700	613	r55	644
o227	8289	12126	613	r56	640
o228	10187	10283	614	r56	640
o229	8276	9893	616	r27	634
o230	7699	4928	617	r8	654
o231	11217	8741	619	r50	637
o232	9327	10309	621	r48	649
o233	7156	8206	621	r18	652
o234	7137	11163	622	r38	658
o235	6539	8746	624	r20	661
o236	9573	6948	624	r29	661
o237	8286	10644	626	r13	638
o238	11292	7174	626	r9	657
o239	9017	6498	626	r35	637
o240	8253	10007	628	r52	654
o241	10658	9948	628	r13	640
o242	8790	9753	632	r57	669
o243	7503	9600	635	r17	647
o244	2207	9123	636	r39	644
o245	7546	5684	638	r50	656
o246	7780	9807	638	r20	706
o247	6746	8953	639	r13	651
o248	5971	7585	642	r18	653
o249	4532	6413	642	r46	673
o250	6033	9109	644	r35	655
o251	10979	4386	644	r6	662
o252	5877	9221	644	r9	657
o253	9881	11601	645	r21	646
o254	8605	10461	648	r20	711
o255	10102	6203	649	r19	686
o256	2231	4752	653	r10	664
o257	8019	5863	653	r13	665
o258	3833	7443	653	r47	655
o259	7613	9715	654	r13	666
o260	1276	9308	654	r20	706
o261	6371	7054	655	r13	667
o262	2893	10152	660	r25	685
o263	6739	8886	660	r35	680
o264	9514	10559	663	r18	695
o265	4662	6629	663	r13	675
o266	7597	10279	665	r50	683
o267	6894	5791	665	r35	678
o268	9725	10669	666	r58	678
o269	3458	6694	668	r58	680
o270	9089	10624	669	r38	710
o271	10203	9498	674	r59	711
o272	9113	11235	675	r31	708
o273	9702	9618	676	r45	713
o274	7449	12091	677	r58	689
o275	6649	11783	678	r43	700
o276	10987	9001	679	r18	717
o277	11090	10207	680	r18	717
o278	7073	11392	680	r56	693
o279	11058	10763	681	r13	706
o280	3263	10469	681	r18	717
o281	9725	5492	684	r53	717
o282	3380	2766	685	r10	716
o283	9117	11793	685	r30	710
o284	8291	11630	689	r60	705
o285	7195	6212	689	r46	720
o286	8142	4906	689	r46	706
o287	6282	11868	690	r39	731
o288	7119	9296	690	r18	723
o289	6942	10744	692	r56	724
o290	9394	5636	694	r27	707
o291	10049	9507	695	r61	727
o292	11087	10266	695	r60	721
o293	5851	6551	695	r46	726
o294	9461	10054	696	r56	708
o295	8816	9890	698	r31	710
o296	6430	9168	698	r18	731
o297	6126	9054	699	r18	731
o298	7399	10741	700	r3	727
o299	3428	10886	701	r19	738
o300	10011	6790	701	r53	726
o301	4730	8783	704	r62	727
o302	11195	10276	705	r63	730
o303	4588	7591	706	r34	717
o304	5366	5472	706	r6	728
o305	6022	8916	707	r39	727
o306	7809	8242	707	r47	712
o307	9414	12295	708	r42	724
o308	3155	7672	708	r20	740
o309	7836	10456	708	r59	745
o310	10242	6503	709	r64	776
o311	10414	8866	710	r60	743
o312	8344	8771	711	r19	748
o313	10987	10233	712	r47	714
o314	7126	9179	714	r23	729
o315	3451	9158	714	r20	761
o316	10174	8320	714	r46	745
o317	9316	10850	716	r42	732
o318	9386	6808	716	r47	717
o319	9979	11823	716	r65	736
o320	8352	6555	718	r24	721
o321	10215	10207	719	r56	739
o322	6784	11769	720	r65	735
o323	7054	5930	720	r46	751
o324	7870	6604	721	r46	743
o325	7039	8062	722	r24	728
o326	8785	9133	722	r37	728
o327	8115	8903	723	r29	728
o328	11110	9291	723	r56	748
o329	9510	9295	724	r47	729
o330	3060	9858	724	r20	764
o331	7095	8213	724	r62	756
o332	5316	9326	725	r56	750
o333	6161	9020	725	r66	762
o334	3697	5183	727	r41	740
o335	3060	7523	728	r35	740
o336	8083	9117	728	r21	730
o337	3254	9507	731	r42	748
o338	6599	6764	731	r48	743
o339	4347	9506	731	r2	758
o340	8889	6775	733	r60	771
o341	6087	9659	735	r40	742
o342	7259	9392	736	r47	752
o343	7750	7891	736	r60	771
o344	8322	9095	736	r29	754
o345	6493	11775	737	r47	753
o346	7671	9556	737	r6	755
o347	6368	8863	739	r34	747
o348	6820	9192	739	r33	786
o349	5191	9135	740	r20	782
o350	6978	6419	741	r67	768
o351	9112	10231	741	r24	749
o352	9695	6459	742	r60	787
o353	855	8745	744	r22	777
o354	8810	10300	744	r11	765
o355	6535	9255	745	r29	771
o356	11190	10469	749	r51	772
o357	8847	9064	749	r60	801
o358	5359	8966	751	r62	788
o359	10731	10538	751	r25	776
o360	5251	9681	751	r47	763
o361	7172	6919	752	r46	770
o362	6514	8066	752	r64	797
o363	5030	9701	752	r35	764
o364	7074	9204	752	r39	772
o365	6242	8969	753	r34	764
o366	10664	10556	754	r4	765
o367	3875	5245	755	r35	782
o368	9032	10331	755	r61	786
o369	10373	11283	755	r4	765
o370	8409	8788	755	r11	786
o371	8431	11651	755	r18	780
o372	7559	3614	756	r6	783
o373	9312	10602	756	r18	781
o374	8469	9625	756	r56	773
o375	8673	6754	757	r13	782
o376	6354	7146	758	r65	776
o377	8758	10024	760	r47	765
o378	6745	9747	761	r45	798
o379	6631	12183	762	r47	770
o380	9242	5818	762	r18	789
o381	7138	7075	762	r23	780
o382	8329	6905	762	r11	788
o383	5172	10406	762	r40	765
o384	7664	6918	763	r21	774
o385	1027	6714	763	r68	800
o386	5219	9273	764	r20	795
o387	1154	6413	764	r22	796
o388	8745	9969	764	r29	772
o389	11138	10416	765	r63	831
o390	10225	7373	765	r18	790
o391	6328	7182	766	r65	778
o392	6565	12204	766	r18	788
o393	7650	7826	767	r13	792
o394	8512	6135	767	r31	810
o395	6554	8293	767	r39	799
o396	9690	6886	768	r23	779
o397	8380	8735	769	r13	834
o398	6640	7383	769	r21	772
o399	11246	6743	770	r54	841
o400	8145	11955	770	r56	791
o401	7077	11861	771	r19	808
o402	8499	8386	771	r60	836
o403	9530	9402	772	r45	809
o404	10550	7014	773	r24	775
o405	3621	6809	774	r40	795
o406	9927	9179	774	r69	792
o407	9097	9605	774	r48	819
o408	9475	10009	775	r13	832
o409	6460	11410	775	r42	790
o410	7464	6656	776	r60	834
o411	6530	11920	777	r43	804
o412	2705	9757	777	r42	795
o413	8450	10677	777	r13	832
o414	6157	10412	779	r34	797
o415	9215	10396	780	r28	798
o416	8173	10973	780	r20	811
o417	1841	7250	780	r35	816
o418	2347	6467	780	r20	811
o419	9420	9846	782	r7	820
o420	5644	7698	782	r33	799
o421	5869	8582	783	r33	804
o422	10494	8843	783	r13	830
o423	6428	8155	783	r60	833
o424	8926	7798	783	r11	801
o425	8342	12148	783	r11	801
o426	7054	11503	784	r18	809
