courier	x	y	on_time	off_time
c1	28975	15909	0	240
c2	27820	21144	0	240
c3	28939	15922	0	240
c4	25009	16653	30	150
c5	28546	15782	30	150
c6	26319	15937	30	210
c7	24609	19094	45	165
c8	25054	16637	45	165
c9	29012	15147	45	165
c10	29030	15143	45	165
c11	24291	19251	60	300
c12	29534	15334	60	300
c13	25017	18230	60	300
c14	27530	17592	60	300
c15	27458	17560	60	300
c16	28615	14651	60	300
c17	27459	17563	60	300
c18	27844	21119	90	180
c19	27858	21097	90	180
c20	28554	15452	90	210
c21	28499	15443	90	210
c22	27300	20031	90	210
c23	28052	14839	90	270
c24	28492	15405	90	270
c25	28993	15215	90	270
c26	27312	20007	90	270
c27	28611	17957	90	270
c28	32709	5842	90	270
c29	27354	20028	90	270
c30	25060	16698	90	270
c31	26911	21473	105	345
c32	26519	19088	105	345
c33	28689	14509	105	345
c34	26984	21510	105	345
c35	25035	18178	105	345
c36	26537	19115	105	345
c37	26927	21477	105	345
c38	25392	18223	105	345
c39	27478	18175	105	345
c40	25089	18169	120	210
c41	25259	18099	120	360
c42	23489	24719	120	360
c43	25291	18065	120	360
c44	25261	18059	120	360
c45	23464	24691	120	360
c46	29391	16602	135	225
c47	26257	22274	135	225
c48	28660	14804	135	225
c49	25054	18244	135	225
c50	32094	5862	135	225
c51	25309	18266	135	225
c52	26263	22259	135	225
c53	28666	14754	135	225
c54	27464	15574	150	270
c55	26578	19109	150	270
c56	25411	18276	150	270
c57	32054	5878	150	270
c58	32010	5852	150	270
c59	26581	19029	150	270
c60	27885	21065	150	390
c61	28085	20145	195	315
c62	28056	20151	195	315
c63	27442	18173	195	375
c64	27531	18141	195	375
c65	24498	13688	210	300
c66	24528	13674	210	300
c67	27356	20015	210	300
c68	24354	24306	210	300
c69	27320	20016	225	405
c70	29387	15602	225	405
c71	29398	15579	225	405
c72	23482	24714	240	420
c73	23451	24716	240	420
c74	28572	14665	240	420
c75	28627	14591	240	420
c76	29026	14823	240	420
c77	26586	19102	270	360
c78	26502	19073	270	360
c79	28965	15986	270	510
c80	27787	20726	300	480
c81	24585	20652	300	480
c82	29299	16313	315	405
c83	29268	16292	315	405
c84	30941	607	315	405
c85	28593	14649	315	555
c86	30997	609	315	555
c87	30939	606	315	555
c88	28497	15469	315	555
c89	27749	20739	315	555
c90	29286	16320	315	555
c91	29148	17446	315	555
c92	27539	18884	330	510
c93	25465	12429	330	510
c94	27539	18840	330	510
c95	27495	18847	330	510
c96	27939	20766	345	585
c97	23112	19038	345	585
c98	23127	19038	345	585
c99	27964	20783	345	585
c100	23115	19015	345	585
c101	26205	21480	345	585
c102	28071	20698	345	585
c103	25430	18257	360	480
c104	28622	16400	360	480
c105	25407	18232	360	480
c106	28574	16451	375	465
c107	23226	21472	375	465
c108	28660	16407	375	465
c109	28152	15101	375	465
c110	28651	16411	405	585
c111	28629	16404	405	585
c112	28154	19897	420	540
c113	27771	20824	420	540
c114	28172	19906	420	540
c115	27795	20759	420	540
c116	32090	5936	420	540
c117	27426	15638	420	540
c118	24586	11374	420	600
c119	27825	20782	420	600
c120	23137	21524	435	525
c121	29278	15424	435	615
c122	24264	19214	435	615
c123	28654	16445	435	615
c124	24244	19258	435	675
c125	28645	16474	435	675
c126	28575	16459	435	675
c127	28570	16435	435	675
c128	27474	19175	435	675
c129	29212	15416	435	675
c130	26862	21571	450	690
c131	25345	18298	450	690
c132	29420	16615	465	645
c133	29451	16523	465	645
c134	27433	15607	465	645
c135	25405	18298	465	645
c136	25354	18316	465	645
c137	29406	16534	465	645
c138	25889	26017	465	645
c139	28897	14740	465	645
c140	27450	15604	465	645
c141	25405	18246	465	645
c142	22110	24672	480	570
c143	25835	25950	480	600
c144	27146	18139	480	600
c145	27789	20780	480	600
c146	28631	16404	480	600
c147	25885	26015	480	600
c148	25858	25928	480	600
c149	28588	16458	480	660
c150	28582	16398	480	660
c151	27132	18174	480	660
c152	25912	25994	480	720
