courier	x	y	on_time	off_time
c1	4238	10275	0	180
c2	5945	12735	0	180
c3	9834	7633	60	180
c4	3215	4609	180	256
c5	8127	443	180	300
c6	0	5672	180	300
c7	1653	2363	180	300
c8	5992	11707	180	300
c9	11417	12065	195	300
c10	10922	8732	200	300
c11	2625	8782	240	300
c12	3633	10225	240	420
c13	4486	12322	262	480
c14	7290	12594	300	480
c15	4531	10138	300	480
c16	793	8000	300	480
c17	11742	0	300	480
c18	11553	1904	300	480
c19	13166	4054	300	480
c20	9357	11214	300	480
c21	7360	12639	300	480
c22	9612	6842	300	480
c23	750	8020	300	480
c24	11561	1921	300	480
c25	5092	12439	300	480
c26	513	11682	300	480
c27	9496	12848	300	480
c28	5107	12420	300	480
c29	12699	8015	300	480
c30	12492	1488	300	480
c31	7460	13093	300	480
c32	7698	2380	315	480
c33	8038	14202	330	450
c34	11561	6175	405	480
c35	13409	6232	480	551
c36	2137	5854	480	660
c37	6366	13381	480	660
c38	3377	9713	480	660
c39	6346	14183	480	660
c40	1560	6294	480	660
c41	13842	5847	480	660
c42	2745	11195	480	660
c43	5359	11703	480	660
c44	9510	4813	480	660
c45	893	8597	480	660
c46	9540	4746	480	660
c47	8293	8693	480	660
c48	13810	5871	480	660
c49	6418	14174	480	660
c50	10205	4573	480	660
c51	7683	1410	480	780
c52	7072	8505	660	675
c53	10296	6129	660	780
c54	4180	1061	660	824
c55	4867	4219	660	840
c56	1635	5425	660	840
c57	6795	8076	660	840
c58	6711	8057	660	840
c59	5464	12680	660	840
c60	6762	7997	660	840
c61	9622	8626	660	840
c62	1690	5481	660	840
c63	4720	1396	660	840
c64	11375	5679	660	840
c65	9479	4693	660	840
c66	1639	5462	660	840
c67	10049	3669	660	870
c68	4005	8203	660	888
c69	11389	1373	660	900
c70	7908	8671	660	900
c71	3925	1520	660	900
c72	11432	1400	660	900
c73	3966	1534	660	900
c74	2965	13138	660	900
c75	5049	1032	660	900
c76	6152	4151	720	810
c77	5636	5505	720	840
c78	8807	11528	720	900
c79	3863	3458	720	900
c80	11168	13615	720	900
c81	11210	13650	720	900
c82	8520	8726	720	900
c83	8848	11563	720	900
c84	8829	1210	720	900
c85	2029	8900	720	930
c86	10241	9697	840	960
c87	1197	5357	840	960
c88	2742	9401	840	960
c89	8525	8852	840	960
c90	9902	9373	840	960
c91	6782	4276	840	960
c92	9924	9403	840	960
c93	5750	4751	840	960
c94	9847	12687	840	960
c95	9970	9406	840	960
c96	1939	7507	840	1020
c97	6271	9871	900	975
c98	11133	661	900	979
c99	4881	4055	900	1020
c100	9745	5954	900	1020
c101	4869	4084	900	1020
c102	9828	6550	900	1050
c103	4095	3012	900	1050
c104	1	6441	900	1050
c105	9982	11914	960	1020
