order	x	y	placement_time	restaurant	ready_time
o1	29745	13132	7	r1	12
o2	31951	12912	8	r2	19
o3	27187	20938	16	r3	23
o4	29847	13223	30	r2	45
o5	28963	16872	34	r4	54
o6	26799	19162	36	r3	58
o7	30005	16242	41	r3	53
o8	25598	14855	47	r3	55
o9	27264	23004	48	r5	61
o10	29193	20354	52	r6	54
o11	28711	18962	56	r3	61
o12	28421	10784	57	r7	77
o13	26086	10979	62	r8	82
o14	29743	15950	63	r9	73
o15	27162	13667	64	r10	67
o16	29238	19734	65	r11	69
o17	30527	10727	65	r12	88
o18	30062	12622	66	r13	81
o19	25365	22310	66	r14	72
o20	25730	10981	68	r7	93
o21	30532	12006	68	r15	78
o22	13489	37380	69	r16	89
o23	26184	16096	69	r17	96
o24	34218	3061	69	r18	84
o25	28078	19828	70	r19	85
o26	29853	16656	70	r17	96
o27	27607	17805	71	r20	77
o28	34318	2616	71	r21	75
o29	25568	23893	73	r22	87
o30	29607	11568	74	r1	89
o31	28584	22511	75	r14	105
o32	30908	13398	76	r3	93
o33	29595	16494	76	r14	91
o34	29063	14879	78	r20	87
o35	34472	2581	80	r21	91
o36	25427	16101	80	r23	88
o37	27942	16211	82	r14	106
o38	34355	3124	84	r18	87
o39	27817	14230	84	r24	117
o40	16283	46249	85	r16	98
o41	29151	20334	87	r14	105
o42	31096	11450	88	r14	99
o43	30427	12725	89	r25	98
o44	29220	19862	90	r14	105
o45	29475	11363	91	r13	114
o46	28348	19411	91	r26	121
o47	28862	18836	92	r14	112
o48	29487	12100	92	r9	94
o49	23084	17970	93	r14	120
o50	23665	17624	93	r14	107
o51	27428	14919	93	r26	123
o52	26170	14020	94	r23	106
o53	28564	20551	96	r14	125
o54	31101	9834	97	r12	105
o55	25850	19846	98	r27	103
o56	29029	19016	100	r28	109
o57	16773	27522	102	r29	120
o58	23385	12943	103	r30	130
o59	29772	17203	104	r31	128
o60	23869	17941	105	r17	130
o61	25452	14774	106	r32	136
o62	23722	17814	106	r14	138
o63	27449	12876	107	r7	137
o64	31521	13811	108	r15	118
o65	29975	12843	108	r33	113
o66	28525	16499	108	r14	132
o67	33134	5093	109	r18	118
o68	18508	20223	109	r34	131
o69	24592	21853	109	r14	127
o70	28803	19393	109	r35	130
o71	28847	11751	110	r14	132
o72	26236	20636	111	r22	127
o73	30350	12703	112	r24	136
o74	30810	13645	112	r15	122
o75	34117	0	113	r21	122
o76	27148	15945	113	r36	133
o77	31411	12399	114	r37	132
o78	27981	14383	117	r23	127
o79	29469	6860	117	r21	134
o80	30932	10807	118	r38	128
o81	26531	13275	118	r23	124
o82	28095	10454	118	r8	144
o83	29980	12079	119	r39	121
o84	29264	19669	120	r11	121
o85	24017	17217	122	r14	140
o86	32152	5556	123	r21	135
o87	30053	12782	127	r40	147
o88	30723	10357	127	r18	129
o89	29525	7664	127	r41	137
o90	29687	15037	128	r33	151
o91	31680	12487	128	r14	148
o92	26099	15066	129	r7	152
o93	31000	13465	130	r42	133
o94	28474	13787	132	r40	157
o95	26404	14591	136	r20	151
