order	x	y	placement_time	restaurant	ready_time
o1	7577	7516	615	r1	660
o2	7416	10445	621	r2	636
o3	4854	8388	737	r3	745
o4	11777	2641	563	r4	584
o5	3172	7925	598	r5	628
o6	9645	6155	22	r6	37
o7	7448	7834	598	r7	608
o8	6303	8436	190	r8	199
o9	8484	9205	611	r9	628
o10	1706	5178	485	r10	495
o11	7899	5725	549	r11	579
o12	7993	7130	491	r12	495
o13	2019	7750	555	r5	572
o14	7400	8807	610	r13	636
o15	7819	9460	681	r1	684
o16	8465	9481	672	r14	700
o17	4621	8715	520	r15	535
o18	6537	10127	507	r2	512
o19	8397	7716	718	r16	727
o20	8127	8918	624	r17	654
o21	9179	10429	607	r18	614
o22	8108	8749	142	r19	157
o23	6484	7371	584	r20	614
o24	8611	4700	575	r21	593
o25	8152	10188	689	r22	700
o26	6767	8312	519	r23	533
o27	8585	10846	583	r24	591
o28	5800	8587	88	r25	100
o29	7486	10311	606	r1	636
o30	9207	6477	720	r14	730
o31	7719	8000	129	r3	149
o32	5177	8211	362	r17	382
o33	8329	8197	511	r26	541
o34	8678	6041	602	r27	627
o35	8636	10099	668	r16	672
o36	7380	9217	718	r28	728
o37	8827	10954	595	r29	601
o38	9624	5902	378	r10	388
o39	8543	8928	681	r27	690
o40	1878	5836	714	r23	738
o41	8663	9580	749	r16	755
o42	8564	9958	506	r23	524
o43	4485	8464	310	r14	330
o44	5960	4173	567	r30	578
o45	3044	8243	495	r31	510
o46	7102	6107	193	r26	213
o47	8798	7774	608	r9	623
o48	7923	6756	375	r32	385
o49	9518	10043	571	r33	583
o50	8790	8440	495	r34	508
o51	7356	10543	515	r35	530
o52	3146	5112	559	r25	589
o53	7451	7835	485	r36	514
o54	5361	5886	622	r37	658
o55	8387	8841	436	r1	449
o56	2565	7689	430	r25	455
o57	7514	7289	576	r38	604
o58	8196	9520	671	r38	682
o59	9989	8650	570	r39	595
o60	6321	7079	620	r21	649
o61	3837	8413	623	r40	652
o62	9477	9904	609	r11	639
o63	9934	8887	238	r11	268
o64	8440	8888	610	r29	635
o65	10044	7861	676	r14	706
o66	7684	5457	756	r38	784
o67	7754	6899	113	r19	124
o68	8817	9006	583	r41	611
o69	7469	7652	310	r42	315
o70	7224	2592	347	r43	361
o71	5941	10040	719	r22	731
o72	10678	8799	185	r15	190
o73	7708	7108	544	r44	564
o74	8595	7803	528	r1	545
o75	7252	10331	241	r12	247
o76	8667	8824	328	r11	358
o77	8326	6400	166	r45	187
o78	10095	7902	588	r33	598
o79	9236	7266	382	r46	412
o80	8313	7652	612	r45	625
o81	8727	11006	565	r47	580
o82	7187	9985	514	r45	537
o83	7364	3469	281	r48	293
o84	9152	7847	328	r49	343
o85	7823	9113	365	r1	377
o86	8860	9275	591	r36	596
o87	8203	10238	475	r1	502
o88	7965	5372	663	r50	673
o89	9601	9582	610	r44	626
o90	8680	7143	331	r51	346
o91	754	6309	474	r5	500
o92	8882	9631	590	r52	620
o93	8842	9292	91	r53	102
o94	6645	7954	646	r54	707
o95	5191	7951	287	r55	296
o96	6295	7800	642	r37	663
o97	10588	6883	573	r53	582
o98	9862	9861	294	r56	309
o99	8483	8453	711	r57	721
o100	5858	8203	33	r58	34
o101	3559	8165	558	r17	579
o102	951	6079	249	r23	260
o103	2255	7832	614	r31	629
o104	5999	7641	625	r14	635
o105	10245	8718	667	r55	697
o106	7061	8988	137	r59	142
o107	5671	6716	639	r60	640
o108	5684	5481	589	r57	598
o109	5337	7612	651	r61	674
o110	9568	5019	391	r58	395
o111	4486	7820	611	r62	615
o112	8668	7293	757	r14	767
o113	8563	9275	496	r29	516
o114	1874	8149	500	r23	506
o115	9839	5593	640	r30	650
o116	8555	4370	93	r63	98
o117	8637	8759	604	r11	634
o118	7027	6626	266	r61	271
o119	6507	6609	118	r5	138
o120	5692	6800	483	r21	503
o121	9554	5623	634	r64	640
o122	5212	6797	558	r21	564
o123	8156	7630	478	r46	508
o124	10499	9050	740	r38	755
o125	8372	8830	730	r38	750
o126	5055	9604	644	r55	670
o127	7137	10154	111	r19	124
o128	7688	6378	63	r12	83
o129	8947	9454	637	r65	640
o130	9714	5421	180	r14	190
o131	6515	10160	143	r66	173
o132	5411	7373	640	r14	650
o133	10559	8626	174	r67	194
o134	3999	5513	610	r68	633
o135	6947	6725	697	r38	717
o136	2438	8247	442	r69	455
o137	9692	5056	538	r21	568
o138	6974	9559	118	r70	122
o139	6876	9966	605	r5	635
o140	5759	8407	426	r38	442
o141	1505	7627	510	r5	525
o142	9369	8061	315	r29	330
o143	8906	8601	681	r36	695
o144	8317	9015	585	r28	593
o145	8703	5552	386	r42	394
o146	8062	6792	587	r15	599
o147	9959	7682	599	r71	619
o148	7966	5913	664	r38	674
o149	5741	6564	537	r5	572
o150	7651	8884	652	r38	666
o151	3273	7631	212	r1	225
o152	8735	8131	246	r63	261
o153	5430	7683	730	r12	734
o154	7644	5276	685	r72	697
o155	8102	5459	706	r73	719
o156	6537	9895	144	r19	168
o157	9517	9656	610	r1	657
o158	9866	7790	280	r12	288
o159	6927	6652	587	r74	607
o160	8738	7116	605	r38	625
o161	8852	5098	544	r75	559
o162	7435	8809	631	r15	641
o163	8961	9224	637	r72	653
o164	7783	4450	515	r43	529
o165	5760	10397	426	r76	446
o166	7358	6396	337	r72	350
o167	8594	9962	543	r16	553
o168	7292	10720	587	r1	595
o169	6966	7597	546	r72	558
o170	5889	8186	655	r1	678
o171	4560	7684	668	r44	678
o172	9643	9532	546	r1	564
o173	8194	8915	518	r28	538
o174	8261	9809	579	r72	592
o175	10966	2834	126	r43	132
o176	7020	4861	509	r21	539
o177	473	8129	236	r25	243
o178	10289	7614	746	r73	762
o179	7691	4770	266	r14	292
o180	5837	6228	225	r32	244
o181	6365	8020	587	r72	608
o182	8370	8933	602	r57	612
o183	7735	7386	747	r28	761
o184	3058	6273	579	r67	591
o185	7722	9773	779	r3	794
o186	8799	8747	663	r3	688
o187	6362	8925	212	r77	242
o188	7346	7483	248	r38	274
o189	8354	7	587	r43	595
o190	149	7447	460	r61	475
o191	8731	8631	591	r71	626
o192	8083	7697	164	r38	194
o193	7647	9385	103	r49	122
o194	8562	9273	582	r27	607
o195	5981	7052	565	r78	580
o196	1940	5130	106	r23	131
o197	8810	9051	459	r79	462
o198	8278	10892	581	r80	583
o199	9477	8925	349	r73	366
o200	6485	9491	755	r38	784
o201	7134	8741	170	r1	187
o202	10573	8904	661	r55	686
o203	6038	7516	711	r16	719
o204	7929	8417	477	r1	492
o205	9606	9211	683	r21	712
o206	7263	6025	691	r81	711
o207	2679	5146	583	r82	591
o208	8366	4795	593	r83	613
o209	8082	7178	501	r1	516
o210	4978	8362	772	r38	797
o211	5670	5097	685	r37	694
o212	5365	10154	471	r1	486
o213	2879	7709	546	r5	566
o214	5699	4853	151	r23	169
o215	5436	7543	638	r57	648
o216	7633	9418	573	r15	578
