courier	x	y	on_time	off_time
c1	6486	12691	0	180
c2	6504	12721	0	180
c3	6515	12708	0	180
c4	10417	7544	60	180
c5	3808	4680	180	256
c6	2250	2449	180	300
c7	6567	11737	180	300
c8	659	5693	180	300
c9	2218	2365	180	300
c10	2227	2391	180	300
c11	593	5711	180	300
c12	5658	9607	180	300
c13	5715	9622	180	300
c14	12075	12031	195	300
c15	11587	8728	200	300
c16	3230	8720	240	300
c17	4785	2160	240	420
c18	4792	2175	240	420
c19	5059	12375	262	480
c20	9965	11218	300	480
c21	7883	12601	300	480
c22	10143	6807	300	480
c23	1365	8021	300	480
c24	12134	1857	300	480
c25	5685	12374	300	480
c26	1115	11719	300	480
c27	10131	12853	300	480
c28	5707	12382	300	480
c29	13300	8028	300	480
c30	13131	1533	300	480
c31	8014	13086	300	480
c32	7898	12594	300	480
c33	2430	9063	300	480
c34	5689	12447	300	480
c35	10657	1669	300	480
c36	3450	7199	300	480
c37	13778	4069	300	480
c38	4656	3627	300	480
c39	3480	7209	300	480
c40	12319	66	300	480
c41	12337	0	300	480
c42	4649	3546	300	480
c43	10142	12827	300	480
c44	8037	13121	300	480
c45	7992	5644	300	480
c46	1372	8048	300	480
c47	8619	11337	300	480
c48	208	4317	300	480
c49	7976	5683	300	480
c50	12332	14	300	480
c51	3433	7194	300	480
c52	12269	88	300	480
c53	5187	10062	300	480
c54	1080	11699	300	480
c55	8330	2376	315	480
c56	8633	14148	330	450
c57	8635	14180	330	450
c58	12142	6198	405	480
c59	504	5224	480	551
c60	13999	6241	480	551
c61	10255	6255	480	660
c62	10550	2714	480	660
c63	5432	1473	480	660
c64	5432	1464	480	660
c65	5900	11721	480	660
c66	10251	6298	480	660
c67	8331	2847	480	660
c68	5930	11717	480	660
c69	5432	1501	480	660
c70	12542	11106	480	660
c71	12005	9955	480	660
c72	2155	6273	480	660
c73	10044	4752	480	660
c74	8901	8719	480	660
c75	8272	2849	480	660
c76	14466	5811	480	660
c77	2152	6216	480	660
c78	10884	4517	480	660
c79	7052	13391	480	660
c80	10856	4521	480	660
c81	10295	6258	480	660
c82	5419	1526	480	660
c83	11989	9927	480	660
c84	6954	14181	480	660
c85	10801	4554	480	660
c86	8303	2906	480	660
c87	11133	4278	480	660
c88	2157	6236	480	660
c89	11556	12847	480	660
c90	12879	4377	480	660
c91	8286	1431	480	780
c92	7656	8486	660	675
c93	10884	6122	660	780
c94	4758	1021	660	824
c95	9153	9389	660	840
c96	5696	8354	660	840
c97	11256	13014	660	840
c98	5616	8341	660	840
c99	5330	1466	660	840
c100	9673	6186	660	840
c101	11928	5669	660	840
c102	1186	4734	660	840
c103	5671	8338	660	840
c104	9687	6258	660	840
c105	11255	13038	660	840
c106	1286	4702	660	840
c107	10157	8711	660	840
c108	10536	11546	660	840
c109	2221	5502	660	840
c110	9714	6202	660	840
c111	4633	12017	660	840
c112	5633	8374	660	840
c113	4632	12012	660	840
c114	3792	4037	660	840
c115	5432	4250	660	840
c116	10182	8654	660	840
c117	2232	5468	660	840
c118	10600	3658	660	870
c119	4536	8272	660	888
c120	11976	1335	660	900
c121	6111	8126	660	900
c122	9262	11241	660	900
c123	11958	1384	660	900
c124	2663	6699	660	900
c125	9238	11257	660	900
c126	6109	8060	660	900
c127	8491	8670	660	900
c128	11967	1353	660	900
c129	3514	13052	660	900
c130	9286	5247	660	900
c131	8540	8681	660	900
c132	4508	1456	660	900
c133	6703	4120	720	810
c134	6272	5557	720	840
c135	0	9487	720	900
c136	9413	11520	720	900
c137	14037	5533	720	900
c138	9451	11502	720	900
c139	4401	3486	720	900
c140	9463	11536	720	900
c141	9410	1226	720	900
c142	6480	13552	720	900
c143	1841	4735	720	900
c144	9351	13552	720	900
c145	9371	1204	720	900
c146	9410	11569	720	900
c147	14116	5581	720	900
c148	6272	9697	720	900
c149	2650	8933	720	930
c150	10867	9661	840	960
c151	7376	4193	840	960
c152	10134	482	840	960
c153	6876	9218	840	960
c154	3322	9428	840	960
c155	6428	4748	840	960
c156	14310	3384	840	960
c157	14288	3325	840	960
c158	7327	4225	840	960
c159	12603	11381	840	960
c160	5678	6982	840	960
c161	6877	9234	840	960
c162	1385	7060	840	960
c163	10425	12685	840	960
c164	6877	9188	840	960
c165	10081	554	840	960
c166	9067	8894	840	960
c167	14279	3376	840	960
c168	3238	9110	840	960
c169	2475	7488	840	1020
c170	6858	9883	900	975
c171	11661	635	900	979
c172	9655	4321	900	1020
c173	6190	7784	900	1020
c174	10385	5913	900	1020
c175	6190	7747	900	1020
c176	10338	5972	900	1020
c177	617	6468	900	1050
c178	2116	6111	900	1050
c179	570	6489	900	1050
c180	558	6436	900	1050
c181	4730	2954	900	1050
c182	10635	11824	960	1020
