order	x	y	placement_time	restaurant	ready_time
o1	4601	7034	13	r1	31
o2	8627	6116	24	r2	30
o3	10211	9220	29	r3	50
o4	11129	9412	36	r3	61
o5	11099	8169	52	r3	100
o6	6563	7110	59	r4	82
o7	1149	6324	73	r5	111
o8	11463	6309	92	r6	122
o9	6297	8169	98	r7	110
o10	11527	8827	100	r8	127
o11	8552	9096	102	r9	114
o12	2710	7804	105	r10	130
o13	3162	8958	108	r10	150
o14	11032	9064	108	r11	111
o15	10438	9868	112	r12	147
o16	9843	7208	117	r9	129
o17	8934	7717	117	r3	185
o18	9622	6646	118	r13	136
o19	2128	4485	124	r14	139
o20	10426	8778	124	r15	161
o21	11123	8521	131	r16	147
o22	10047	6065	138	r17	175
o23	2455	8254	152	r18	162
o24	8316	8061	152	r9	164
o25	10388	7941	166	r3	202
o26	7851	9746	170	r9	182
o27	10525	9460	171	r19	208
o28	1309	6097	177	r10	202
o29	4728	9438	177	r20	190
o30	7778	8871	181	r21	204
o31	3168	8230	181	r22	218
o32	9975	9922	185	r1	208
o33	7850	8728	191	r10	216
o34	9097	9600	194	r1	215
o35	9125	9635	197	r23	214
o36	8795	10186	199	r3	211
o37	1808	6878	199	r10	237
o38	9564	9880	202	r7	209
o39	8333	9815	210	r7	221
o40	11899	5350	220	r24	227
o41	9125	9563	222	r1	239
o42	3760	6037	225	r25	260
o43	10152	5426	225	r1	242
o44	6563	5470	228	r9	240
o45	7667	6561	228	r6	255
o46	6912	5278	235	r25	246
o47	5892	5386	235	r14	245
o48	9407	7960	236	r25	264
o49	12678	3103	238	r26	249
o50	6149	8027	240	r9	252
o51	9033	9098	243	r9	255
o52	6717	7779	245	r17	282
o53	8169	5611	245	r27	288
o54	11356	9536	252	r9	264
o55	3813	9088	258	r7	273
o56	10102	10505	261	r28	263
o57	11161	8125	263	r29	276
o58	8795	8068	264	r3	289
o59	8781	5570	269	r23	287
o60	9575	10474	276	r9	288
o61	3030	7860	291	r30	307
o62	9811	9371	296	r9	308
o63	7497	6525	297	r29	307
o64	5940	10954	305	r31	342
o65	9121	8975	306	r32	334
o66	8942	9467	313	r10	344
o67	10303	9624	329	r33	347
o68	9245	8299	330	r9	342
o69	11169	9146	334	r34	361
o70	9891	6165	335	r27	360
o71	7489	6757	336	r9	348
o72	4047	8323	338	r10	363
o73	9111	8836	349	r35	351
o74	3562	8511	368	r10	399
o75	10776	8333	369	r2	377
o76	7040	8488	373	r18	391
o77	9026	8287	383	r27	386
o78	6788	9041	420	r24	436
o79	1031	8127	421	r10	446
o80	9573	9435	428	r35	444
o81	1629	5297	445	r14	456
o82	1722	6618	455	r4	465
o83	7096	8561	462	r4	463
o84	8017	9650	465	r1	490
o85	1898	8479	469	r4	486
o86	8713	10762	477	r8	490
o87	10188	10498	480	r28	483
o88	10174	10518	480	r28	483
o89	4527	6681	482	r14	497
o90	7766	10166	484	r6	531
o91	4469	6189	485	r17	522
o92	7240	10589	486	r7	507
o93	9457	9592	486	r9	511
o94	6673	5273	487	r24	505
o95	5885	6880	491	r9	524
o96	6370	8316	492	r9	517
o97	5981	7082	493	r9	524
o98	7723	7500	493	r9	505
o99	6743	8723	496	r4	511
o100	9417	9305	496	r36	512
o101	6627	11098	497	r7	508
o102	5685	9317	497	r6	528
o103	6508	8464	498	r30	530
o104	8175	2802	499	r26	507
o105	5950	8035	500	r9	522
o106	8139	8454	503	r10	536
o107	8598	8318	504	r9	521
