courier	x	y	on_time	off_time
c1	12775	6027	354	534
c2	2901	12112	354	534
c3	10870	0	354	534
c4	4761	4557	354	534
c5	2913	12152	354	534
c6	3628	8943	534	654
c7	8213	12570	534	654
c8	7171	5688	534	654
c9	3574	8903	534	654
c10	9744	1493	534	654
c11	9723	1459	534	654
c12	5852	8774	534	654
c13	8267	12546	534	654
c14	8273	12577	534	654
c15	7223	5687	534	654
c16	2847	7310	534	654
c17	10992	9037	564	654
c18	7882	7942	564	654
c19	10384	7330	584	654
c20	8499	2219	594	654
c21	3733	6366	594	774
c22	553	3835	594	774
c23	10666	1198	654	704
c24	5796	4985	654	774
c25	9278	9306	654	834
c26	8678	9218	654	834
c27	8458	9416	654	834
c28	10191	726	654	834
c29	12264	8637	654	834
c30	8140	13900	654	834
c31	14405	1995	654	834
c32	12283	8723	654	834
c33	11136	10769	654	834
c34	8743	9224	654	834
c35	12224	10507	654	834
c36	1680	8607	654	834
c37	12220	10564	654	834
c38	11127	10847	654	834
c39	9258	9366	654	834
c40	13514	9149	654	834
c41	8781	9184	654	834
c42	9357	1613	654	834
c43	2876	2770	654	834
c44	12258	8661	654	834
c45	9237	9318	654	834
c46	9298	9308	654	834
c47	6479	11755	654	834
c48	11941	10895	654	834
c49	13559	9139	654	834
c50	7245	12177	654	834
c51	14204	7884	654	834
c52	10327	2381	654	834
c53	8412	9383	654	834
c54	2858	2751	654	834
c55	11064	10793	654	834
c56	8704	9180	654	834
c57	3840	11446	654	834
c58	10732	7702	654	834
c59	3274	4333	654	834
c60	9283	1601	654	834
c61	12219	10509	654	834
c62	8974	14025	684	804
c63	6453	1622	684	804
c64	2305	3205	704	834
c65	13361	7911	714	834
c66	13364	5965	834	914
c67	12838	4711	834	954
c68	7951	3808	834	1014
c69	14386	3525	834	1014
c70	13419	4245	834	1014
c71	13578	2946	834	1014
c72	5412	8852	834	1014
c73	9125	12712	834	1014
c74	14387	3475	834	1014
c75	78	8972	834	1014
c76	7600	4617	834	1014
c77	9137	12771	834	1014
c78	134	9026	834	1014
c79	14373	3510	834	1014
c80	14675	5082	834	1014
c81	4023	10409	834	1014
c82	8511	11017	834	1014
c83	8691	11127	834	1014
c84	9246	5754	834	1014
c85	4074	10324	834	1014
c86	10797	6112	834	1014
c87	44	9046	834	1014
c88	511	9437	834	1014
c89	13396	4233	834	1014
c90	14734	5116	834	1014
c91	13352	5292	834	1014
c92	13069	3029	834	1014
c93	8864	3434	834	1014
c94	7499	1907	834	1014
c95	13575	2922	834	1014
c96	9973	12406	834	1014
c97	2894	8574	834	1014
c98	10772	6148	834	1014
c99	110	8957	834	1014
c100	7952	5533	834	1014
c101	12188	1087	834	1054
c102	11294	7231	944	1014
c103	7146	8103	1014	1194
c104	6751	11675	1014	1194
c105	4363	2342	1014	1194
c106	11779	496	1014	1194
c107	7583	4180	1014	1194
c108	3235	7098	1014	1194
c109	7127	8065	1014	1194
c110	13261	8520	1014	1194
c111	13253	5833	1014	1194
c112	5453	6387	1014	1194
c113	2776	10662	1014	1194
c114	3180	7137	1014	1194
c115	2764	10647	1014	1194
c116	7141	8097	1014	1194
c117	11825	515	1014	1194
c118	6953	5368	1014	1194
c119	4393	2378	1014	1194
c120	2669	6073	1014	1194
c121	14047	5844	1014	1194
c122	6963	5335	1014	1194
c123	9239	13269	1014	1194
c124	4354	2357	1014	1194
c125	2766	10691	1014	1194
c126	2719	10641	1014	1194
c127	5407	6415	1014	1194
c128	10821	3580	1014	1194
c129	7569	5357	1014	1232
c130	6415	3722	1014	1254
c131	8625	9551	1014	1254
c132	9139	8982	1014	1254
c133	2982	11472	1014	1254
c134	4629	1178	1014	1254
c135	11217	2964	1014	1254
c136	13572	2550	1014	1254
c137	9132	9030	1014	1254
c138	12108	11195	1014	1254
c139	2982	11518	1014	1254
c140	2119	5341	1014	1254
c141	6410	3791	1014	1254
c142	12147	11187	1014	1254
c143	11215	2948	1014	1254
c144	9897	1279	1014	1254
c145	12419	10147	1014	1254
c146	8600	11552	1014	1254
c147	4635	1200	1014	1254
c148	9151	9011	1014	1254
c149	206	7762	1034	1254
c150	6841	1403	1044	1194
c151	14361	4665	1074	1194
c152	4177	13035	1074	1194
c153	5445	5213	1074	1194
c154	12800	8979	1074	1194
c155	5417	5196	1074	1194
c156	5603	3962	1074	1254
c157	5647	3964	1074	1254
c158	2902	3586	1074	1254
c159	4516	5360	1074	1254
c160	3395	3379	1074	1254
c161	11967	1155	1074	1254
c162	8424	623	1074	1254
c163	13548	6688	1074	1254
c164	8724	4469	1074	1254
c165	1134	10860	1074	1254
c166	4728	10013	1074	1254
c167	4513	5391	1074	1254
c168	13522	6694	1074	1254
c169	6179	13766	1074	1254
c170	8773	4466	1074	1254
c171	13816	1294	1074	1254
c172	9709	8755	1074	1254
c173	9772	8780	1074	1254
c174	8473	639	1074	1254
c175	4350	12004	1134	1254
c176	1438	10210	1194	1269
c177	1336	7994	1194	1314
c178	2123	4967	1194	1314
c179	12447	10934	1194	1314
c180	8313	6687	1194	1314
c181	12532	10966	1194	1314
c182	11808	1105	1194	1314
c183	11881	1050	1194	1314
