order	x	y	placement_time	restaurant	ready_time
o1	18764	14009	536	r1	546
o2	20398	19059	625	r2	636
o3	21018	14336	190	r3	216
o4	15958	18049	257	r4	259
o5	21628	13206	547	r5	556
o6	20143	19198	111	r6	135
o7	15844	12986	327	r7	340
o8	20110	17271	119	r8	142
o9	22093	13681	310	r9	324
o10	19772	13638	692	r10	709
o11	19087	23800	85	r11	109
o12	15902	14173	76	r12	129
o13	19917	12471	499	r13	526
o14	19425	10545	415	r14	425
o15	21688	13512	467	r15	487
o16	22324	13274	516	r16	541
o17	14534	19273	443	r17	460
o18	19468	20397	500	r18	524
o19	20613	16803	495	r19	512
o20	24199	2676	729	r20	749
o21	20212	18598	44	r21	49
o22	18471	22010	668	r22	687
o23	16394	16573	368	r23	391
o24	18177	15844	315	r23	335
o25	20416	18899	459	r24	464
o26	13491	18513	308	r25	338
o27	14071	16403	403	r26	418
o28	22187	13459	69	r27	119
o29	14756	20585	311	r28	352
o30	21560	11656	148	r16	174
o31	21110	11605	627	r29	667
o32	20784	16079	179	r8	190
o33	19221	17598	313	r8	332
o34	18860	22352	176	r30	209
o35	16554	16211	538	r31	561
o36	19120	20644	618	r32	643
o37	24277	2816	391	r33	414
o38	18438	17300	384	r34	399
o39	19878	19272	550	r35	554
o40	20151	19427	64	r24	68
o41	21644	11102	556	r36	558
o42	21634	9530	550	r5	556
o43	17070	14364	92	r37	107
o44	13650	23047	136	r38	139
o45	14913	22676	206	r39	230
o46	17479	15817	402	r40	423
o47	21939	14121	315	r27	365
o48	18689	18578	111	r34	126
o49	21803	14772	480	r41	494
o50	22076	10082	399	r42	405
o51	16195	18500	453	r43	478
o52	20724	13076	453	r44	471
o53	17321	22633	69	r45	86
o54	21344	10926	182	r46	185
o55	15677	16999	518	r28	611
o56	15692	18262	135	r47	140
o57	20969	15058	502	r48	538
o58	14749	18429	636	r49	662
o59	19464	15928	72	r50	93
o60	16900	22681	220	r51	242
o61	19573	13047	308	r52	327
o62	20659	13923	564	r53	598
o63	14720	16601	616	r54	634
o64	14453	16519	71	r55	86
o65	20275	19688	555	r35	561
o66	15959	22226	76	r11	108
o67	15861	18568	194	r56	207
o68	14325	17881	234	r57	277
o69	21173	15274	130	r21	137
o70	22288	14032	412	r58	424
o71	19693	12579	516	r14	528
o72	17821	26351	253	r26	267
o73	21926	14795	457	r59	476
o74	14483	18212	165	r28	205
o75	20995	11837	59	r60	63
o76	15372	18227	264	r61	294
o77	21032	14410	460	r34	477
o78	22607	1797	684	r20	704
o79	21603	12977	74	r62	100
o80	14163	19182	343	r63	371
o81	15954	17507	403	r64	427
o82	15236	13551	295	r58	318
o83	15273	16765	619	r55	638
o84	16631	25867	391	r65	393
o85	17614	14788	635	r31	656
o86	19050	23274	580	r30	608
o87	19677	20708	262	r66	291
o88	22729	1996	567	r67	572
o89	21316	14695	368	r68	383
o90	20208	13539	744	r23	757
o91	22298	13267	230	r69	239
o92	19734	12591	229	r46	231
o93	16723	16515	490	r54	506
o94	20891	15160	597	r70	613
o95	19472	19706	406	r71	426
o96	21891	13411	367	r71	380
o97	20353	18329	72	r72	75
o98	18205	19779	397	r73	404
o99	20932	10132	481	r5	492
o100	22767	4314	468	r33	471
o101	17239	17041	467	r74	470
o102	19177	24503	563	r75	568
o103	14487	18212	171	r76	173
o104	6137	29203	306	r77	336
o105	19360	19497	126	r50	160
o106	14297	17730	714	r61	757
o107	11974	21368	180	r76	182
o108	19503	15902	433	r57	443
o109	20327	18671	188	r78	201
o110	12719	21827	353	r79	377
o111	21346	15316	709	r80	729
o112	21851	14794	566	r81	578
o113	20777	15267	352	r59	361
o114	20153	16313	460	r24	465
o115	20281	14321	513	r82	565
o116	20931	14585	40	r4	43
o117	15871	16365	532	r83	533
o118	20471	17113	378	r78	384
o119	17115	21900	477	r84	490
o120	18216	19262	503	r85	526
o121	17188	16807	377	r86	392
o122	16591	17320	593	r1	606
o123	20239	14082	336	r87	349
o124	20860	16480	530	r34	550
o125	20838	16277	355	r86	370
o126	19948	12833	458	r68	474
o127	23992	3556	643	r20	663
o128	20814	16282	426	r56	442
o129	18083	22347	552	r88	563
o130	21130	15221	357	r44	364
o131	18985	19544	492	r89	533
o132	20436	13837	524	r90	533
o133	20405	13894	527	r91	537
o134	19039	17916	405	r85	418
o135	21486	14643	493	r92	503
o136	17773	14235	332	r93	350
o137	19747	20749	625	r94	650
o138	22059	10034	478	r16	503
o139	15803	17480	266	r48	280
o140	21191	11452	159	r46	167
