order	x	y	placement_time	restaurant	ready_time
o1	8679	6771	1086	r1	1123
o2	4755	7135	852	r2	870
o3	10677	6547	1206	r3	1224
o4	11338	4186	1258	r4	1268
o5	8968	10540	804	r5	836
o6	6783	6678	997	r6	1015
o7	8470	11260	1159	r7	1170
o8	6001	12084	851	r8	857
o9	7502	9501	1036	r9	1059
o10	7595	12499	1165	r10	1182
o11	8074	8892	1227	r3	1252
o12	9865	10874	865	r11	887
o13	8006	9054	1268	r12	1309
o14	8235	9486	1054	r13	1055
o15	7068	7601	1195	r8	1197
o16	8997	7628	1203	r8	1215
o17	8179	5202	868	r14	880
o18	3132	9199	548	r15	568
o19	9580	10973	1113	r16	1125
o20	6184	9551	1291	r8	1316
o21	8076	9446	1109	r17	1116
o22	8082	5612	1071	r14	1083
o23	9881	6189	1209	r18	1226
o24	2153	9630	1153	r19	1171
o25	8487	9115	769	r20	789
o26	8758	11611	1170	r21	1216
o27	6345	6473	848	r22	864
o28	9408	10083	994	r23	1031
o29	8837	9017	1171	r24	1203
o30	6855	11599	978	r8	989
o31	5860	9100	839	r25	854
o32	10064	9403	1324	r23	1346
o33	8459	9294	1061	r26	1081
o34	8785	8593	1017	r3	1047
o35	8961	9033	1153	r27	1171
o36	11427	10602	1085	r28	1097
o37	6981	10114	1295	r29	1303
o38	9781	11534	1048	r30	1074
o39	7944	10461	606	r31	613
o40	8192	11353	1035	r32	1055
o41	10856	8790	1258	r33	1295
o42	10104	6770	1147	r30	1172
o43	4591	9780	1121	r34	1139
o44	11575	10437	868	r35	883
o45	7846	8284	1201	r36	1228
o46	9429	11505	747	r37	784
o47	11381	6754	1195	r38	1221
o48	10918	10071	1175	r39	1200
o49	9314	12382	1275	r9	1293
o50	9495	12359	1179	r12	1210
o51	7059	6320	1202	r25	1215
o52	5434	9302	1031	r8	1053
o53	11446	10435	678	r40	709
o54	9789	10650	614	r37	621
o55	9309	10507	1173	r24	1213
o56	7299	9070	1127	r41	1164
o57	6349	9332	1305	r42	1317
o58	7196	7607	986	r43	1023
o59	7133	10848	1236	r1	1273
o60	8936	8532	1150	r13	1152
o61	9256	6632	1108	r26	1135
o62	7981	11025	640	r44	657
o63	8169	10732	952	r45	969
o64	8562	11864	565	r46	580
o65	8114	10595	1045	r47	1066
o66	8572	8184	965	r48	983
o67	9451	11045	1136	r8	1139
o68	9392	7209	1151	r49	1163
o69	8018	9257	1232	r12	1252
o70	9913	10935	876	r50	907
o71	7182	8826	931	r45	951
o72	9420	4989	1116	r51	1128
o73	11596	10546	1031	r52	1068
o74	7590	8724	1117	r23	1135
o75	4920	9106	1113	r53	1126
o76	10764	9144	1007	r49	1023
o77	9214	10638	744	r54	752
o78	8455	10385	1053	r55	1065
o79	9228	10023	1216	r27	1232
o80	6424	9313	1032	r36	1068
o81	10132	12071	1257	r56	1297
o82	8842	8508	631	r5	642
o83	11563	8908	769	r55	794
o84	9489	12544	1282	r8	1298
o85	3790	10245	766	r57	774
o86	7698	11726	1247	r58	1290
o87	9609	12455	717	r18	737
o88	9273	8323	1218	r59	1245
o89	4977	7533	741	r19	753
o90	11559	8921	1131	r60	1132
o91	9440	10469	658	r30	671
o92	8648	8346	1100	r61	1137
o93	8129	10877	1198	r62	1255
o94	9616	9463	1114	r15	1139
o95	9064	10281	1144	r63	1169
o96	10442	9430	972	r1	1009
o97	4854	7233	1026	r64	1052
o98	9156	9172	1162	r65	1187
o99	8429	10627	1137	r66	1142
o100	4348	6526	844	r6	867
o101	7631	9142	750	r67	787
o102	10870	11546	1132	r68	1157
o103	7199	7198	637	r69	645
o104	11423	8962	1048	r28	1064
o105	6089	5574	1211	r6	1231
o106	6767	12328	1168	r34	1193
o107	8089	11765	957	r70	963
o108	11651	10586	1276	r55	1288
o109	10118	4392	735	r71	748
o110	9364	6830	1094	r14	1106
o111	5622	9293	736	r41	782
o112	7186	9515	1185	r72	1200
o113	11151	9720	1272	r73	1309
o114	11597	10069	553	r54	574
o115	4387	7448	1193	r25	1218
o116	10319	9555	725	r74	762
o117	6487	9365	1044	r8	1062
o118	9413	10409	1122	r23	1159
o119	9341	8189	1196	r55	1208
o120	9916	9992	1283	r75	1308
o121	9139	10375	869	r3	894
o122	2434	7752	1023	r76	1060
o123	1416	7725	1157	r77	1167
o124	10574	9852	1167	r78	1183
o125	4429	10271	1147	r76	1187
o126	5959	9573	1100	r5	1118
o127	7751	11045	1201	r23	1238
o128	7780	7790	1292	r79	1300
o129	9645	8971	1309	r55	1321
o130	9423	10757	693	r55	705
o131	4037	5649	1064	r80	1077
o132	10025	9549	657	r81	694
o133	1259	6899	814	r76	845
o134	7072	7898	973	r59	986
o135	8185	11259	535	r82	551
o136	10000	12278	1179	r81	1216
o137	9870	10659	700	r39	726
o138	9485	10809	926	r8	944
o139	9539	11455	1039	r17	1046
o140	9214	7026	646	r31	652
o141	9147	12360	1182	r17	1200
o142	7223	12291	428	r82	446
o143	7402	12054	968	r32	999
o144	7180	9152	1143	r83	1180
o145	7836	11819	1014	r1	1051
o146	4363	7492	1128	r53	1138
o147	7417	8704	1190	r63	1201
o148	4243	7673	1355	r84	1417
o149	10057	10038	1172	r8	1199
o150	10337	9662	657	r12	693
o151	8569	11322	839	r85	869
o152	8882	11788	1175	r23	1208
o153	10316	10918	1127	r54	1142
o154	9785	11207	879	r8	886
o155	7857	11454	744	r86	764
o156	6742	8243	1130	r15	1161
o157	9098	10543	1187	r87	1243
o158	9771	12667	887	r88	905
o159	9226	7810	1100	r51	1112
o160	8419	9407	1137	r89	1138
o161	7724	9567	1023	r23	1043
o162	4508	10371	1115	r64	1152
o163	8931	7296	770	r35	780
o164	10537	9586	695	r68	720
o165	10767	9814	1054	r48	1060
o166	6758	11910	771	r70	807
o167	11526	10046	878	r90	915
o168	8273	12091	399	r82	414
o169	5667	9326	556	r32	589
o170	9131	10785	982	r50	1002
o171	5388	10263	1019	r15	1034
o172	8463	6632	1007	r91	1025
o173	8783	11928	1077	r17	1084
o174	9353	10319	675	r50	690
o175	8583	10740	1094	r11	1131
o176	9909	9493	993	r3	1021
o177	10461	9520	793	r74	830
o178	9676	11797	737	r28	755
o179	6115	9380	697	r92	714
o180	8146	8169	910	r30	923
o181	5851	8082	1134	r83	1177
o182	7616	7903	1233	r21	1258
o183	9487	8054	1186	r51	1198
o184	7909	11457	1043	r15	1065
o185	5857	7142	797	r6	813
o186	8995	10050	621	r14	633
o187	8646	9266	1210	r62	1252
o188	4325	8040	1210	r84	1266
o189	9938	10956	1119	r3	1170
o190	7133	9862	1118	r60	1130
o191	8880	6443	1009	r55	1034
o192	8684	8108	805	r93	827
o193	3959	9965	1171	r32	1207
o194	7052	9896	1082	r94	1113
o195	11533	11154	670	r95	707
o196	10384	12419	676	r96	709
o197	7116	9483	1098	r33	1135
o198	1406	9312	1190	r53	1211
o199	1491	6785	1197	r53	1209
o200	6420	8897	914	r15	927
o201	8518	10548	1079	r97	1081
o202	9341	10805	1351	r98	1373
o203	9812	7091	1329	r99	1330
o204	9643	6779	1171	r4	1186
o205	7589	8758	1079	r12	1106
o206	9084	10343	1150	r72	1187
o207	7921	11127	1147	r60	1148
o208	6404	10132	733	r100	770
o209	10809	8356	1085	r86	1110
o210	9530	10664	1033	r55	1058
o211	2122	9461	1186	r64	1247
o212	10074	10801	1115	r40	1146
o213	6254	8921	778	r55	803
o214	10633	11180	882	r12	900
o215	9509	9507	584	r95	621
o216	2838	7562	916	r101	928
o217	10557	11588	707	r44	775
o218	9615	12745	1055	r8	1068
o219	2048	7122	1138	r76	1169
o220	9064	9292	1186	r61	1223
o221	8392	10912	1132	r8	1138
o222	10398	9691	1025	r88	1035
o223	8727	11660	770	r30	796
o224	9825	10717	735	r3	757
o225	2055	7633	1314	r25	1329
o226	11488	10762	642	r12	677
o227	11157	8456	1046	r82	1061
o228	11809	7643	1132	r17	1144
o229	7673	8418	1188	r89	1188
o230	7989	9259	771	r2	789
o231	10299	10605	842	r102	860
o232	10538	7318	1315	r54	1331
o233	9071	9974	1192	r7	1204
o234	9780	10200	879	r32	914
o235	5579	9719	1202	r59	1212
o236	11624	8109	748	r2	766
o237	6200	8561	755	r92	792
o238	7356	9464	879	r8	885
o239	8850	10544	1188	r40	1223
o240	7892	5828	664	r103	672
o241	9872	10883	812	r50	844
o242	5620	8127	641	r82	657
o243	9037	10983	1070	r3	1088
o244	2526	7446	550	r104	590
o245	8969	10708	726	r3	743
o246	10744	7224	612	r85	643
o247	7596	5571	925	r27	936
o248	7139	9664	1200	r55	1212
o249	7392	11738	1178	r17	1196
o250	2159	9089	929	r76	960
o251	7790	7342	1072	r86	1097
o252	9354	11285	618	r105	635
o253	9057	7932	1066	r95	1103
o254	11744	8754	1099	r12	1130
o255	8928	7171	661	r85	681
o256	11114	3325	1058	r106	1084
o257	10939	10315	679	r107	696
o258	6991	12398	654	r108	685
o259	10825	7558	1152	r15	1177
o260	9563	9872	1066	r68	1079
o261	6057	8085	1161	r72	1204
o262	2749	8856	663	r64	691
o263	10776	6710	967	r16	979
o264	9202	6281	557	r32	590
o265	9356	8798	727	r85	764
o266	11537	10454	946	r98	979
o267	4330	7470	1188	r83	1221
o268	10514	10936	607	r26	615
o269	8119	10567	1019	r17	1037
o270	5245	9385	1223	r98	1249
o271	9932	6318	494	r54	507
o272	10098	9961	1166	r86	1197
o273	11565	9796	1284	r88	1296
o274	9063	6878	797	r2	809
o275	4180	9367	1071	r53	1093
o276	9006	10904	1115	r8	1122
o277	9790	9542	1159	r56	1189
o278	9056	10265	981	r43	1018
o279	6256	8503	1122	r109	1137
o280	9448	10300	817	r8	833
o281	10424	10420	744	r40	782
o282	6296	8256	1224	r83	1250
o283	6970	9868	1105	r34	1118
o284	9311	7005	835	r39	853
o285	9021	9487	616	r8	652
o286	9866	10808	881	r88	902
o287	9413	9232	821	r8	827
o288	9797	12547	582	r110	594
o289	8564	12359	393	r82	415
o290	7390	9321	783	r68	808
o291	9870	10763	709	r65	726
o292	8721	9415	737	r55	773
o293	1381	8815	752	r76	783
o294	9035	9950	1235	r5	1253
o295	7775	9618	1035	r36	1072
o296	9531	11642	652	r88	674
o297	5736	11208	1022	r23	1042
o298	9792	12640	1035	r111	1072
o299	8417	10859	666	r19	684
o300	9376	10468	825	r3	838
o301	8965	9274	1075	r93	1092
o302	9413	10623	1170	r75	1191
o303	9090	5592	1042	r112	1062
o304	6137	8957	1032	r45	1045
o305	7390	9510	989	r30	1014
o306	10842	11553	741	r68	766
o307	9232	9405	957	r39	994
o308	6680	7142	1207	r65	1239
o309	8683	11014	1293	r3	1314
o310	10310	11345	628	r85	653
o311	11956	3064	665	r106	690
o312	9113	10167	950	r8	968
o313	10818	11565	671	r54	678
o314	8896	11874	1084	r36	1132
o315	7109	9138	1161	r68	1186
o316	7812	7724	971	r65	989
o317	8818	10155	686	r55	711
o318	5998	8015	1179	r113	1204
o319	6924	10035	1078	r62	1103
o320	2325	6839	988	r6	1004
o321	11094	10901	1106	r49	1121
o322	7924	7738	1122	r59	1137
o323	9146	11810	702	r114	717
o324	6561	7762	1039	r55	1064
o325	9442	12278	936	r50	948
