order	x	y	placement_time	restaurant	ready_time
o1	8539	8215	615	r1	660
o2	8325	11123	621	r2	636
o3	5814	9082	737	r3	745
o4	12704	3307	563	r4	584
o5	4039	8562	598	r5	628
o6	10612	6847	22	r6	37
o7	8304	8470	598	r7	608
o8	7220	9055	190	r8	199
o9	9355	9879	611	r9	628
o10	2680	5877	485	r10	495
o11	8873	6382	549	r11	579
o12	8987	7789	491	r12	495
o13	3015	8441	555	r5	572
o14	8341	9529	610	r13	636
o15	8811	10149	681	r1	684
o16	9344	10132	672	r14	700
o17	5527	9370	520	r15	535
o18	7461	10778	507	r2	512
o19	9311	8458	718	r16	727
o20	9076	9580	624	r17	654
o21	10122	11161	607	r18	614
o22	9003	9423	142	r19	157
o23	7442	8037	584	r20	614
o24	9549	5406	575	r21	593
o25	9069	10893	689	r22	700
o26	7673	9002	519	r23	533
o27	9508	11561	583	r24	591
o28	6748	9299	88	r25	100
o29	8423	10996	606	r1	636
o30	10050	7167	720	r14	730
o31	8554	8729	129	r3	149
o32	6181	8868	362	r17	382
o33	9273	8835	511	r26	541
o34	9618	6696	602	r27	627
o35	9581	10717	668	r16	672
o36	8299	9927	718	r28	728
o37	9816	11643	595	r29	601
o38	10579	6552	378	r10	388
o39	9416	9641	681	r27	690
o40	2804	6500	714	r23	738
o41	9565	10198	749	r16	755
o42	9499	10644	506	r23	524
o43	5336	9164	310	r14	330
o44	6960	4916	567	r30	578
o45	3946	8974	495	r31	510
o46	7965	6811	193	r26	213
o47	9645	8439	608	r9	623
o48	8921	7417	375	r32	385
o49	10477	10705	571	r33	583
o50	9731	9175	495	r34	508
o51	8299	11305	515	r35	530
o52	4040	5840	559	r25	589
o53	8419	8476	485	r36	514
o54	6331	6514	622	r37	658
o55	9387	9624	436	r1	449
o56	3422	8387	430	r25	455
o57	8453	8016	576	r38	604
o58	9140	10252	671	r38	682
o59	10908	9296	570	r39	595
o60	7252	7785	620	r21	649
o61	4738	9174	623	r40	652
o62	10457	10647	609	r11	639
o63	10922	9557	238	r11	268
o64	9353	9519	610	r29	635
o65	10986	8625	676	r14	706
o66	8598	6105	756	r38	784
o67	8640	7598	113	r19	124
o68	9767	9695	583	r41	611
o69	8428	8427	310	r42	315
o70	8134	3320	347	r43	361
o71	6935	10681	719	r22	731
o72	11574	9432	185	r15	190
o73	8640	7715	544	r44	564
o74	9550	8574	528	r1	545
o75	8240	11043	241	r12	247
o76	9578	9525	328	r11	358
o77	9261	7049	166	r45	187
o78	10948	8554	588	r33	598
o79	10150	7902	382	r46	412
o80	9247	8290	612	r45	625
o81	9655	11758	565	r47	580
o82	8195	10712	514	r45	537
o83	8211	4240	281	r48	293
o84	10047	8508	328	r49	343
o85	8762	9792	365	r1	377
o86	9824	9928	591	r36	596
o87	9182	10983	475	r1	502
o88	8935	6068	663	r50	673
o89	10455	10276	610	r44	626
o90	9604	7768	331	r51	346
o91	1623	6956	474	r5	500
o92	9754	10321	590	r52	620
o93	9791	9955	91	r53	102
o94	7596	8611	646	r54	707
o95	6016	8623	287	r55	296
o96	7211	8502	642	r37	663
o97	11544	7656	573	r53	582
o98	10795	10575	294	r56	309
o99	9400	9159	711	r57	721
o100	6830	8954	33	r58	34
o101	4406	8872	558	r17	579
o102	1860	6749	249	r23	260
o103	3212	8503	614	r31	629
o104	6974	8383	625	r14	635
o105	11156	9424	667	r55	697
o106	8039	9665	137	r59	142
o107	6657	7343	639	r60	640
o108	6561	6196	589	r57	598
o109	6327	8292	651	r61	674
o110	10480	5681	391	r58	395
o111	5414	8562	611	r62	615
o112	9553	8014	757	r14	767
o113	9408	10018	496	r29	516
o114	2791	8860	500	r23	506
o115	10804	6313	640	r30	650
o116	9450	5005	93	r63	98
o117	9601	9466	604	r11	634
o118	7991	7386	266	r61	271
o119	7399	7300	118	r5	138
o120	6645	7443	483	r21	503
o121	10471	6303	634	r64	640
o122	6153	7430	558	r21	564
o123	9098	8286	478	r46	508
o124	11362	9726	740	r38	755
o125	9336	9508	730	r38	750
o126	6017	10254	644	r55	670
o127	8047	10808	111	r19	124
o128	8565	7069	63	r12	83
o129	9883	10195	637	r65	640
o130	10594	6055	180	r14	190
o131	7362	10854	143	r66	173
o132	6367	8049	640	r14	650
o133	11475	9281	174	r67	194
o134	4911	6186	610	r68	633
o135	7865	7421	697	r38	717
o136	3354	8928	442	r69	455
o137	10551	5776	538	r21	568
o138	7897	10191	118	r70	122
o139	7746	10604	605	r5	635
o140	6761	9105	426	r38	442
o141	2425	8266	510	r5	525
o142	10261	8814	315	r29	330
o143	9869	9277	681	r36	695
o144	9192	9748	585	r28	593
o145	9609	6179	386	r42	394
o146	9055	7451	587	r15	599
o147	10848	8329	599	r71	619
o148	8854	6648	664	r38	674
o149	6674	7235	537	r5	572
o150	8521	9629	652	r38	666
o151	4181	8371	212	r1	225
o152	9611	8815	246	r63	261
o153	6326	8404	730	r12	734
o154	8510	5951	685	r72	697
o155	8997	6204	706	r73	719
o156	7452	10591	144	r19	168
o157	10466	10333	610	r1	657
o158	10711	8402	280	r12	288
o159	7771	7391	587	r74	607
o160	9646	7823	605	r38	625
o161	9775	5746	544	r75	559
o162	8393	9503	631	r15	641
o163	9876	9850	637	r72	653
o164	8773	5197	515	r43	529
o165	6692	11070	426	r76	446
o166	8294	7060	337	r72	350
o167	9417	10677	543	r16	553
o168	8227	11324	587	r1	595
o169	7884	8266	546	r72	558
o170	6810	8887	655	r1	678
o171	5544	8336	668	r44	678
o172	10578	10162	546	r1	564
o173	9084	9600	518	r28	538
o174	9176	10528	579	r72	592
o175	11914	3466	126	r43	132
o176	8016	5537	509	r21	539
o177	1375	8794	236	r25	243
o178	11202	8287	746	r73	762
o179	8573	5396	266	r14	292
o180	6782	6946	225	r32	244
o181	7317	8693	587	r72	608
o182	9330	9650	602	r57	612
o183	8674	8114	747	r28	761
o184	4003	7034	579	r67	591
o185	8666	10469	779	r3	794
o186	9695	9394	663	r3	688
o187	7316	9578	212	r77	242
o188	8213	8200	248	r38	274
o189	9317	738	587	r43	595
o190	1020	8222	460	r61	475
o191	9698	9303	591	r71	626
o192	8981	8379	164	r38	194
o193	8615	10034	103	r49	122
o194	9428	9977	582	r27	607
o195	6901	7746	565	r78	580
