order	x	y	placement_time	restaurant	ready_time
o1	28135	21566	583	r1	624
o2	24032	17604	306	r2	313
o3	26735	16989	539	r3	562
o4	26995	19611	537	r4	555
o5	26904	19844	540	r5	548
o6	28905	14035	142	r6	155
o7	29633	11038	566	r7	588
o8	30296	16057	544	r8	551
o9	21847	21619	630	r9	675
o10	27502	23169	461	r10	477
o11	24904	17234	510	r2	515
o12	26175	17742	627	r11	652
o13	27339	25051	487	r12	490
o14	28851	15153	80	r13	82
o15	29110	14980	106	r14	122
o16	28894	13904	301	r15	307
o17	29148	18025	189	r16	209
o18	25968	17386	175	r3	192
o19	24515	16399	644	r17	651
o20	26120	17819	679	r2	690
o21	24050	19314	756	r3	763
o22	25560	24418	471	r18	502
o23	22478	21124	367	r19	392
o24	27446	16438	310	r20	322
o25	32172	3921	248	r21	268
o26	21888	20865	199	r22	236
o27	24217	13968	648	r23	658
o28	26395	12206	752	r24	783
o29	26904	16790	471	r25	474
o30	28004	14726	619	r26	657
o31	20547	19828	569	r27	606
o32	29314	14987	442	r28	454
o33	28759	18559	629	r29	646
o34	26324	10785	453	r30	478
o35	31049	5523	571	r31	586
o36	27355	24420	504	r32	526
o37	29284	12037	512	r33	537
o38	28979	15947	630	r34	643
o39	22565	17292	604	r35	637
o40	25342	17447	622	r36	658
o41	27713	23129	291	r37	297
o42	26685	21684	658	r38	694
o43	25844	22084	515	r39	561
o44	32743	5312	197	r21	230
o45	26915	20553	547	r38	578
o46	28510	18072	493	r40	526
o47	26588	21022	604	r41	632
o48	27662	12448	527	r42	528
o49	24142	21276	138	r43	163
o50	27655	23743	502	r44	510
o51	29001	17549	140	r23	167
o52	22324	20274	727	r45	738
o53	28105	15543	134	r46	139
o54	25893	25019	426	r47	463
o55	27876	14562	742	r3	758
o56	29978	16296	566	r23	602
o57	27618	15833	626	r2	641
o58	25190	18841	523	r48	548
o59	25601	22492	702	r49	713
o60	28929	13778	498	r50	539
o61	29358	17592	479	r20	491
o62	29363	14900	478	r51	534
o63	24962	18545	579	r52	585
o64	27998	22046	595	r53	617
o65	24951	17631	519	r11	550
o66	28771	16931	464	r1	500
o67	27441	14414	520	r54	538
o68	29524	13152	568	r55	578
o69	28080	19659	631	r1	644
o70	26387	21971	572	r10	590
o71	25765	19972	207	r39	217
o72	27445	14868	579	r2	586
o73	25561	11823	579	r56	604
o74	27892	21197	236	r57	247
o75	25963	25839	548	r58	578
o76	25114	18605	524	r23	561
o77	27275	16562	625	r59	663
o78	29137	15136	476	r60	507
o79	27071	14849	581	r61	584
o80	24614	16741	229	r62	235
o81	28006	15357	75	r63	97
o82	22153	19311	623	r64	644
o83	26991	9217	176	r65	183
o84	29476	12679	584	r66	601
o85	25445	16395	723	r2	728
o86	26615	20271	568	r54	600
o87	21834	23530	298	r67	315
o88	27538	19778	583	r68	608
o89	23441	18781	598	r54	635
o90	27890	14992	265	r69	270
o91	25562	22852	632	r57	635
o92	31764	182	603	r70	651
o93	26759	12137	461	r71	483
o94	24676	16335	455	r2	458
o95	27481	23540	380	r72	400
o96	27608	23069	545	r73	550
o97	31978	6803	124	r21	141
o98	28734	15471	466	r74	467
o99	22009	19103	512	r57	517
o100	23624	20926	183	r49	194
o101	23439	17057	444	r75	469
o102	22456	20185	279	r9	315
o103	29369	14929	318	r55	321
o104	27127	20485	403	r38	431
o105	26889	26194	178	r32	191
o106	27495	14446	534	r27	556
o107	25764	23956	444	r10	462
o108	27859	20697	541	r76	561
o109	27656	19688	572	r77	597
o110	25233	19236	597	r78	625
o111	25931	20225	132	r57	134
o112	28013	22070	718	r41	749
o113	32923	5471	217	r31	228
o114	25547	17543	636	r79	637
o115	26799	16122	728	r80	744
o116	27068	22804	307	r81	310
o117	22699	18231	219	r14	235
o118	25585	24498	566	r81	573
o119	25511	24854	242	r82	250
o120	21094	24861	586	r83	592
o121	28017	21206	373	r38	399
o122	25988	18093	523	r84	569
o123	29218	13879	764	r23	781
o124	27140	22681	646	r85	664
o125	24269	14969	612	r14	634
o126	29067	15019	600	r20	630
o127	24012	19393	295	r14	321
o128	28925	15186	123	r86	150
o129	21577	17955	515	r27	550
o130	25649	22293	343	r87	356
o131	27341	15071	500	r88	512
o132	27732	22834	500	r89	506
o133	29388	15958	546	r90	558
o134	29363	5253	581	r21	623
o135	26899	23639	149	r23	171
o136	24155	19319	500	r91	533
o137	29538	11835	232	r46	240
o138	23851	11518	25	r92	27
o139	24769	17613	22	r69	34
o140	23376	19175	152	r2	165
o141	22185	21409	628	r9	666
o142	22631	19669	201	r45	224
o143	28455	15330	552	r20	558
o144	23534	25189	672	r44	683
o145	28040	17885	455	r93	491
o146	28347	15165	105	r55	113
o147	28930	14062	478	r23	504
o148	24179	17171	595	r54	630
o149	28169	21585	488	r41	514
o150	30165	16402	750	r59	787
o151	29416	16816	552	r94	622
o152	25781	17195	285	r74	290
o153	26470	12657	126	r95	137
o154	26577	26237	610	r81	612
o155	28890	17254	110	r96	140
o156	24384	19286	693	r2	696
o157	25290	18896	197	r54	220
o158	25148	19286	565	r2	573
