order	x	y	placement_time	restaurant	ready_time
o1	10605	9440	205	r1	243
o2	7251	8709	206	r2	212
o3	4921	6693	216	r3	235
o4	4099	9476	218	r2	253
o5	9976	10415	228	r4	273
o6	9526	10303	231	r5	266
o7	9622	11570	238	r6	268
o8	9748	12179	239	r4	299
o9	10803	9974	246	r6	276
o10	8371	5610	248	r2	260
o11	9252	10575	253	r7	270
o12	9928	10795	259	r5	281
o13	8712	11728	265	r8	280
o14	9969	11297	266	r3	289
o15	9985	10569	267	r8	280
o16	8531	11064	268	r9	288
o17	9206	7994	272	r5	313
o18	10287	10086	275	r10	288
o19	7630	9206	278	r11	301
o20	9344	10082	285	r12	315
o21	10228	11991	293	r12	323
o22	7750	10302	295	r13	305
o23	8943	6428	295	r8	302
o24	7082	7536	296	r5	327
o25	8459	11398	296	r2	322
o26	9243	8799	300	r5	345
o27	8956	7784	302	r8	312
o28	8660	9784	305	r14	323
o29	8374	9703	307	r8	313
o30	11640	9797	309	r15	319
o31	9558	10213	312	r3	324
o32	9343	10935	313	r16	332
o33	9009	7672	314	r15	324
o34	10181	6362	315	r17	320
o35	9477	9905	316	r7	325
o36	10021	11786	316	r18	328
o37	2611	9282	317	r19	323
o38	10993	8441	317	r20	337
o39	3732	5092	317	r21	342
o40	10744	10729	318	r5	353
o41	3833	10680	319	r22	349
o42	9411	10645	323	r5	361
o43	11007	9970	324	r23	343
o44	9095	7850	324	r10	344
o45	11100	8554	332	r13	350
o46	9087	5845	332	r24	342
o47	10638	10047	332	r25	353
o48	8112	8578	333	r14	345
o49	10599	3867	333	r26	343
o50	11166	8672	333	r27	347
o51	8082	10849	334	r7	337
o52	6495	9724	335	r26	345
o53	9329	10053	336	r28	347
o54	7155	6561	338	r15	348
o55	7425	11709	340	r26	350
o56	9387	9544	341	r26	352
o57	10763	9956	342	r20	357
o58	7171	6739	342	r14	349
o59	9921	10495	343	r29	354
o60	10816	10296	344	r14	349
o61	8883	9667	344	r15	354
o62	8513	11105	348	r20	360
o63	8915	8319	349	r5	393
o64	3827	9656	350	r16	361
o65	11651	9920	351	r30	360
o66	5790	9643	351	r9	361
o67	10127	6663	352	r26	356
o68	8729	10951	354	r24	363
o69	11156	8770	355	r31	365
o70	10713	11070	356	r3	371
o71	9175	7127	358	r32	388
o72	8244	7013	358	r31	368
o73	5078	8742	359	r2	365
o74	9727	11538	359	r15	369
o75	8994	8929	363	r5	408
o76	10023	6803	364	r27	394
o77	9196	7608	366	r30	378
o78	10681	7924	370	r33	386
o79	11233	3998	372	r34	384
o80	10443	6353	376	r29	386
o81	8664	5323	377	r35	386
o82	9913	10456	378	r20	403
o83	7428	7942	380	r10	391
o84	5922	9956	381	r15	391
o85	9575	10251	382	r20	402
o86	7553	8697	383	r36	401
o87	7369	7191	383	r26	407
o88	5647	9194	386	r26	407
o89	8399	8185	386	r5	431
o90	7772	6091	386	r36	399
o91	8715	9671	388	r37	408
o92	5425	9706	389	r18	404
o93	10143	6290	389	r27	419
o94	5344	9879	390	r38	420
o95	9698	8369	390	r3	420
o96	5621	9674	391	r15	406
o97	7709	6570	395	r15	410
o98	8490	8981	395	r36	409
o99	3876	7014	396	r39	426
o100	3653	8653	397	r26	407
o101	3965	6983	397	r40	410
o102	10736	10392	398	r41	410
o103	6940	8276	399	r28	413
o104	8314	5811	399	r42	419
o105	8626	7967	402	r38	432
