order	x	y	placement_time	restaurant	ready_time
o1	2655	9269	48	r1	65
o2	5695	6463	68	r2	99
o3	7417	9512	78	r3	97
o4	8838	9236	91	r4	102
o5	9983	8613	92	r5	110
o6	7657	9300	103	r6	122
o7	2279	7234	104	r2	133
o8	3794	4703	112	r7	136
o9	6423	6624	118	r7	138
o10	6910	9500	118	r8	122
o11	8123	5402	125	r9	147
o12	10997	2695	126	r10	132
o13	3657	7480	126	r11	147
o14	9282	9839	135	r12	150
o15	7072	9025	137	r13	142
o16	5719	9865	143	r13	155
o17	6459	10162	143	r14	173
o18	9290	10327	156	r15	180
o19	5182	7010	158	r15	180
o20	8032	7660	164	r16	194
o21	7173	8751	170	r17	187
o22	9717	8873	177	r18	182
o23	9841	8799	180	r4	194
o24	6215	7078	184	r15	203
o25	8841	5067	184	r16	212
o26	1637	5311	184	r19	193
o27	8925	10445	186	r20	222
o28	7487	7409	187	r6	202
o29	7438	5069	191	r21	202
o30	9066	5734	194	r22	215
o31	8868	9164	204	r23	218
o32	10069	8882	205	r24	230
o33	6515	10117	207	r15	224
o34	7617	10240	211	r5	242
o35	3351	7571	212	r17	225
o36	9497	5592	219	r25	236
o37	8915	4759	225	r26	240
o38	5828	6210	225	r27	244
o39	7873	7841	229	r28	259
o40	5687	6910	231	r15	254
o41	7602	9996	234	r29	247
o42	9443	8475	246	r30	251
o43	7657	6023	248	r16	274
o44	7326	7415	248	r16	274
o45	7899	4418	252	r11	267
o46	6665	8786	256	r15	268
o47	8393	8684	261	r31	274
o48	6028	6072	262	r32	274
o49	6995	6597	266	r19	271
o50	7595	6720	272	r33	283
o51	4450	8135	278	r11	296
o52	5089	7844	287	r11	296
o53	9524	7305	289	r6	307
o54	9816	9902	294	r34	309
o55	7444	7616	310	r15	315
o56	9124	7765	328	r6	343
o57	6760	7827	329	r35	339
o58	8739	9013	338	r16	363
o59	9847	7537	346	r4	353
o60	6096	8433	347	r36	366
o61	7187	2550	347	r10	361
o62	9730	8693	364	r4	379
o63	7815	9044	365	r17	377
o64	12410	2310	367	r10	379
o65	8001	6734	375	r27	385
o66	6884	4292	384	r10	386
o67	8699	5460	386	r15	394
o68	8819	4814	389	r9	410
o69	4584	8376	394	r37	404
o70	7487	0	399	r10	400
o71	9541	5865	403	r15	416
o72	7972	11065	408	r24	423
o73	7159	10482	413	r38	434
o74	9137	9195	417	r18	428
o75	6561	6123	424	r15	439
o76	5754	8328	426	r16	442
o77	5722	10350	426	r23	446
o78	8440	8839	436	r17	449
o79	5313	5998	440	r26	449
o80	2473	8159	442	r39	455
o81	8565	8147	446	r16	466
o82	8196	8532	448	r40	459
o83	8814	9054	459	r41	462
o84	75	7444	460	r19	475
o85	9932	9861	460	r40	477
o86	10236	8808	461	r42	478
o87	6222	8167	463	r35	478
o88	5370	10139	471	r17	486
o89	772	6236	474	r7	500
o90	8191	10184	475	r17	502
o91	7124	9091	475	r28	505
o92	7958	8434	477	r17	492
o93	10496	8452	477	r43	492
o94	7165	9576	478	r17	502
o95	7070	8916	481	r17	504
o96	5716	6753	483	r44	503
o97	7462	7827	485	r20	514
o98	8026	5284	485	r44	503
o99	9178	8744	486	r45	490
o100	9607	9154	486	r46	487
o101	9420	5529	488	r16	503
o102	7929	10157	492	r11	504
o103	9443	8785	495	r44	513
o104	10630	4898	499	r44	517
o105	8767	10917	501	r24	522
o106	8062	7127	501	r17	516
o107	7643	5598	502	r5	512
o108	7016	4739	509	r44	539
o109	1476	7539	510	r7	525
o110	8538	8298	514	r27	527
o111	7422	10484	515	r24	530
o112	7820	4424	515	r10	529
o113	8187	8860	518	r9	538
o114	8721	9718	521	r8	529
o115	9723	9450	521	r17	539
o116	7290	9789	527	r8	532
o117	8653	7787	528	r17	545
o118	8446	8918	530	r47	531
o119	5785	6477	537	r7	572
o120	9683	5015	538	r44	568
o121	8385	9049	542	r45	550
o122	7656	7012	544	r26	564
o123	9633	9395	546	r17	564
o124	2890	7567	546	r7	566
o125	9896	9023	549	r17	564
o126	6594	7270	549	r44	563
o127	7115	7553	551	r31	561
o128	8315	9787	551	r40	567
o129	9074	8361	554	r40	574
o130	8894	9614	554	r20	572
o131	8016	8862	555	r8	564
