order	x	y	placement_time	restaurant	ready_time
o1	8329	6181	743	r1	755
o2	8171	5415	541	r2	561
o3	4794	5771	626	r3	663
o4	5263	4284	566	r4	586
o5	6236	3673	574	r5	584
o6	10149	5787	131	r6	147
o7	3201	5672	588	r7	600
o8	7130	5513	612	r1	624
o9	8494	4753	680	r8	705
o10	8915	6387	563	r9	600
o11	2274	5148	526	r10	544
o12	7915	6690	313	r11	344
o13	8731	6752	508	r12	520
o14	791	3828	455	r13	465
o15	2950	5496	646	r14	671
o16	7702	6066	265	r15	268
o17	8618	5696	647	r16	684
o18	7597	5561	571	r17	583
o19	5019	6651	581	r16	618
o20	4152	6125	598	r18	609
o21	6524	3911	336	r1	348
o22	1457	5486	152	r19	162
o23	10302	5138	572	r7	587
o24	9632	5253	563	r2	574
o25	8273	7404	625	r20	663
o26	6154	6032	623	r1	635
o27	8622	7112	202	r21	209
o28	7142	3951	621	r22	647
o29	6960	5959	535	r23	556
o30	7404	2812	614	r24	634
o31	8072	3490	266	r25	276
o32	8792	6809	588	r26	621
o33	7279	5711	643	r27	673
o34	8721	6887	506	r28	516
o35	8188	7009	763	r29	794
o36	7848	4705	421	r30	427
o37	8141	7156	458	r7	476
o38	10285	5520	594	r1	619
o39	8209	6702	603	r26	618
o40	7522	6396	137	r31	149
o41	8163	2632	620	r32	642
o42	8175	4548	146	r31	166
o43	8975	6966	137	r33	145
o44	8467	5995	564	r1	589
o45	4024	5651	446	r34	452
o46	8183	6157	306	r35	334
o47	10275	3160	562	r25	567
o48	5081	5626	659	r36	677
o49	824	4086	199	r11	237
o50	7477	2895	494	r30	504
o51	6778	4721	493	r1	505
o52	3197	5208	563	r13	588
o53	5394	4441	255	r30	262
o54	7342	6664	740	r1	752
o55	9521	6961	102	r37	120
o56	71	5252	421	r11	446
o57	7946	2663	537	r24	563
o58	1780	5748	640	r38	652
o59	9247	3679	645	r24	677
o60	5879	2891	539	r19	557
o61	7434	8265	542	r39	559
o62	9595	2847	595	r30	608
