order	x	y	placement_time	restaurant	ready_time
o1	8539	8215	615	r1	671
o2	8325	11123	621	r2	639
o3	5814	9082	737	r3	747
o4	12704	3307	563	r4	589
o5	4039	8562	598	r5	635
o6	10612	6847	22	r6	40
o7	8304	8470	598	r7	610
o8	7220	9055	190	r8	201
o9	9355	9879	611	r9	632
o10	2680	5877	485	r10	497
o11	8873	6382	549	r11	586
o12	8987	7789	491	r12	496
o13	3015	8441	555	r5	576
o14	8341	9529	610	r13	642
o15	8811	10149	681	r1	684
o16	9344	10132	672	r14	707
o17	5527	9370	520	r15	538
o18	7461	10778	507	r2	513
o19	9311	8458	718	r16	729
o20	9076	9580	624	r17	661
o21	10122	11161	607	r18	615
o22	9003	9423	142	r19	160
o23	7442	8037	584	r20	621
o24	9549	5406	575	r21	597
o25	9069	10893	689	r22	702
o26	7673	9002	519	r23	536
o27	9508	11561	583	r24	593
o28	6748	9299	88	r25	103
o29	8423	10996	606	r1	643
o30	10050	7167	720	r14	732
o31	8554	8729	129	r3	154
o32	6181	8868	362	r17	387
o33	9273	8835	511	r26	548
o34	9618	6696	602	r27	633
o35	9581	10717	668	r16	673
o36	8299	9927	718	r28	730
o37	9816	11643	595	r29	602
o38	10579	6552	378	r10	390
o39	9416	9641	681	r27	692
o40	2804	6500	714	r23	744
o41	9565	10198	749	r16	756
o42	9499	10644	506	r23	528
o43	5336	9164	310	r14	335
o44	6960	4916	567	r30	580
o45	3946	8974	495	r31	513
o46	7965	6811	193	r26	218
o47	9645	8439	608	r9	626
o48	8921	7417	375	r32	387
o49	10477	10705	571	r33	586
o50	9731	9175	495	r34	511
o51	8299	11305	515	r35	533
o52	4040	5840	559	r25	596
o53	8419	8476	485	r36	521
o54	6331	6514	622	r37	667
o55	9387	9624	436	r1	452
o56	3422	8387	430	r25	461
o57	8453	8016	576	r38	611
o58	9140	10252	671	r38	684
o59	10908	9296	570	r39	601
o60	7252	7785	620	r21	656
o61	4738	9174	623	r40	659
o62	10457	10647	609	r11	646
o63	10922	9557	238	r11	275
o64	9353	9519	610	r29	641
o65	10986	8625	676	r14	713
o66	8598	6105	756	r38	791
o67	8640	7598	113	r19	126
o68	9767	9695	583	r41	618
o69	8428	8427	310	r42	316
o70	8134	3320	347	r43	364
o71	6935	10681	719	r22	734
o72	11574	9432	185	r15	191
o73	8640	7715	544	r44	569
o74	9550	8574	528	r1	549
o75	8240	11043	241	r12	248
o76	9578	9525	328	r11	365
o77	9261	7049	166	r45	192
o78	10948	8554	588	r33	600
o79	10150	7902	382	r46	419
o80	9247	8290	612	r45	628
o81	9655	11758	565	r47	583
o82	8195	10712	514	r45	542
o83	8211	4240	281	r48	296
o84	10047	8508	328	r49	346
o85	8762	9792	365	r1	380
o86	9824	9928	591	r36	597
o87	9182	10983	475	r1	508
o88	8935	6068	663	r50	675
o89	10455	10276	610	r44	630
o90	9604	7768	331	r51	349
o91	1623	6956	474	r5	506
o92	9754	10321	590	r52	627
o93	9791	9955	91	r53	104
o94	7596	8611	646	r54	722
o95	6016	8623	287	r55	298
o96	7211	8502	642	r37	668
o97	11544	7656	573	r53	584
o98	10795	10575	294	r56	312
o99	9400	9159	711	r57	723
o100	6830	8954	33	r58	34
o101	4406	8872	558	r17	584
o102	1860	6749	249	r23	262
o103	3212	8503	614	r31	632
o104	6974	8383	625	r14	637
o105	11156	9424	667	r55	704
o106	8039	9665	137	r59	143
o107	6657	7343	639	r60	640
o108	6561	6196	589	r57	600
o109	6327	8292	651	r61	679
o110	10480	5681	391	r58	396
o111	5414	8562	611	r62	616
o112	9553	8014	757	r14	769
o113	9408	10018	496	r29	521
o114	2791	8860	500	r23	507
o115	10804	6313	640	r30	652
o116	9450	5005	93	r63	99
o117	9601	9466	604	r11	641
o118	7991	7386	266	r61	272
o119	7399	7300	118	r5	143
o120	6645	7443	483	r21	508
o121	10471	6303	634	r64	641
o122	6153	7430	558	r21	565
o123	9098	8286	478	r46	515
o124	11362	9726	740	r38	758
o125	9336	9508	730	r38	755
o126	6017	10254	644	r55	676
o127	8047	10808	111	r19	127
o128	8565	7069	63	r12	88
o129	9883	10195	637	r65	640
o130	10594	6055	180	r14	192
o131	7362	10854	143	r66	180
o132	6367	8049	640	r14	652
o133	11475	9281	174	r67	199
o134	4911	6186	610	r68	638
o135	7865	7421	697	r38	722
o136	3354	8928	442	r69	458
o137	10551	5776	538	r21	575
o138	7897	10191	118	r70	123
o139	7746	10604	605	r5	642
o140	6761	9105	426	r38	446
o141	2425	8266	510	r5	528
o142	10261	8814	315	r29	333
o143	9869	9277	681	r36	698
o144	9192	9748	585	r28	595
o145	9609	6179	386	r42	396
o146	9055	7451	587	r15	602
o147	10848	8329	599	r71	624
o148	8854	6648	664	r38	676
o149	6674	7235	537	r5	580
o150	8521	9629	652	r38	669
o151	4181	8371	212	r1	228
o152	9611	8815	246	r63	264
o153	6326	8404	730	r12	735
o154	8510	5951	685	r72	700
o155	8997	6204	706	r73	722
o156	7452	10591	144	r19	174
o157	10466	10333	610	r1	668
o158	10711	8402	280	r12	290
o159	7771	7391	587	r74	612
o160	9646	7823	605	r38	630
o161	9775	5746	544	r75	562
o162	8393	9503	631	r15	643
o163	9876	9850	637	r72	657
o164	8773	5197	515	r43	532
o165	6692	11070	426	r76	451
o166	8294	7060	337	r72	353
o167	9417	10677	543	r16	555
o168	8227	11324	587	r1	597
o169	7884	8266	546	r72	561
o170	6810	8887	655	r1	683
o171	5544	8336	668	r44	680
o172	10578	10162	546	r1	568
o173	9084	9600	518	r28	543
o174	9176	10528	579	r72	595
o175	11914	3466	126	r43	133
o176	8016	5537	509	r21	546
o177	1375	8794	236	r25	244
o178	11202	8287	746	r73	766
o179	8573	5396	266	r14	298
o180	6782	6946	225	r32	248
o181	7317	8693	587	r72	613
o182	9330	9650	602	r57	614
o183	8674	8114	747	r28	764
o184	4003	7034	579	r67	594
o185	8666	10469	779	r3	797
o186	9695	9394	663	r3	694
o187	7316	9578	212	r77	249
o188	8213	8200	248	r38	280
o189	9317	738	587	r43	597
o190	1020	8222	460	r61	478
o191	9698	9303	591	r71	634
o192	8981	8379	164	r38	201
o193	8615	10034	103	r49	126
o194	9428	9977	582	r27	613
o195	6901	7746	565	r78	583
o196	2826	5809	106	r23	137
o197	9649	9746	459	r79	462
o198	9132	11555	581	r80	583
o199	10396	9582	349	r73	370
o200	7442	10135	755	r38	791
o201	8097	9481	170	r1	191
o202	11497	9671	661	r55	692
o203	6979	8110	711	r16	721
o204	8824	9149	477	r1	495
o205	10520	9916	683	r21	719
o206	8202	6714	691	r81	716
o207	3621	5811	583	r82	593
o208	9277	5411	593	r83	618
o209	8969	7865	501	r1	519
o210	5933	9084	772	r38	803
o211	6626	5785	685	r37	696
o212	6326	10820	471	r1	489
o213	3753	8326	546	r5	571
o214	6605	5503	151	r23	173
o215	6369	8263	638	r57	650
o216	8515	10114	573	r15	579
o217	9835	9663	653	r23	666
o218	6052	7794	158	r42	185
o219	4079	8554	330	r8	338
o220	11016	8824	616	r84	632
o221	10355	8541	583	r73	616
o222	8844	7968	676	r85	689
o223	6219	8494	285	r8	293
o224	1896	8646	437	r23	455
o225	3152	9407	594	r5	607
o226	6583	6479	163	r29	200
o227	8923	5978	485	r21	507
o228	9301	9360	261	r57	277
o229	2983	6610	247	r25	272
o230	5538	9179	394	r86	406
o231	8072	8040	685	r14	697
o232	8852	8614	229	r20	266
o233	11581	6234	74	r6	92
o234	10335	6274	488	r38	506
o235	8555	6805	248	r38	280
o236	11389	9562	518	r11	555
o237	9166	10163	634	r78	671
o238	8235	9648	681	r9	696
o239	8436	8103	577	r72	595
o240	2494	6027	184	r61	195
o241	6554	10549	143	r59	158
o242	8767	11598	577	r18	597
o243	9849	5493	225	r44	243
o244	8010	6523	303	r87	316
o245	7683	6474	592	r12	598
o246	6887	6805	589	r86	595
o247	11528	9045	611	r58	613
o248	7916	8231	699	r88	715
o249	4724	6683	647	r23	654
o250	10901	9313	92	r89	114
o251	7948	10344	617	r1	642
o252	11428	7611	631	r75	661
o253	9457	9939	508	r45	534
o254	3306	8586	666	r1	688
o255	4814	6172	561	r90	576
o256	4936	8361	622	r27	688
o257	8225	10547	527	r70	533
o258	8567	10844	617	r2	622
o259	7796	5296	579	r37	599
o260	3689	7042	562	r5	590
o261	9169	9371	628	r36	634
o262	11107	9316	651	r27	691
o263	8239	8136	664	r1	689
o264	6532	8637	119	r14	131
o265	3942	8388	708	r17	739
o266	9502	9954	649	r1	659
o267	7459	10981	636	r14	648
o268	11475	9188	561	r15	576
o269	4521	6703	633	r72	649
