order	x	y	placement_time	restaurant	ready_time
o1	9306	9399	743	r1	755
o2	9134	8552	541	r2	561
o3	5784	8966	626	r3	663
o4	6223	7454	566	r4	586
o5	7163	6863	574	r5	584
o6	11047	8986	131	r6	147
o7	4229	8924	588	r7	600
o8	8063	8734	612	r1	624
o9	9368	8031	680	r8	705
o10	9861	9590	563	r9	600
o11	3245	8306	526	r10	544
o12	8935	9842	313	r11	344
o13	9661	10011	508	r12	520
o14	1722	6989	455	r13	465
o15	3964	8670	646	r14	671
o16	8664	9240	265	r15	268
o17	9565	8907	647	r16	684
o18	8642	8778	571	r17	583
o19	5951	9846	581	r16	618
o20	5037	9380	598	r18	609
o21	7470	7181	336	r1	348
o22	2478	8635	152	r19	162
o23	11214	8256	572	r7	587
o24	10602	8501	563	r2	574
o25	9262	10632	625	r20	663
o26	7162	9240	623	r1	635
o27	9602	10277	202	r21	209
o28	8109	7088	621	r22	647
o29	7875	9161	535	r23	556
o30	8335	6031	614	r24	634
o31	8954	6732	266	r25	276
o32	9740	9995	588	r26	621
o33	8259	8917	643	r27	673
o34	9689	10016	506	r28	516
o35	9210	10205	763	r29	794
o36	8836	7952	421	r30	427
o37	9114	10347	458	r7	476
o38	11223	8665	594	r1	619
o39	9248	9944	603	r26	618
o40	8455	9575	137	r31	149
o41	9130	5815	620	r32	642
o42	9150	7713	146	r31	166
o43	9912	10171	137	r33	145
o44	9419	9171	564	r1	589
o45	5001	8926	446	r34	452
o46	9081	9349	306	r35	334
o47	11291	6356	562	r25	567
o48	6002	8775	659	r36	677
o49	1879	7209	199	r11	237
o50	8357	6043	494	r30	504
o51	7743	7936	493	r1	505
o52	4143	8409	563	r13	588
o53	6352	7606	255	r30	262
o54	8318	9865	740	r1	752
o55	10422	10120	102	r37	120
o56	1008	8451	421	r11	446
o57	8940	5801	537	r24	563
o58	2753	8970	640	r38	652
o59	10238	6959	645	r24	677
o60	6780	6078	539	r19	557
o61	8371	11430	542	r39	559
o62	10573	5976	595	r30	608
o63	7165	11004	486	r21	507
o64	11655	9300	547	r40	578
o65	6440	7553	555	r19	581
o66	4752	8913	198	r5	204
o67	9837	9097	619	r41	636
o68	4959	6747	631	r1	643
o69	10166	8393	680	r1	705
o70	10738	6738	188	r42	225
o71	3244	8769	227	r43	263
o72	4942	8369	584	r4	602
o73	10120	10918	480	r44	483
o74	9999	8910	506	r14	549
o75	8390	10164	210	r21	221
o76	9169	10338	93	r3	130
o77	8846	7272	652	r45	685
o78	3188	8558	181	r46	218
o79	9086	9990	197	r47	214
o80	9633	8879	610	r3	647
o81	9292	9981	776	r1	788
o82	9058	7106	646	r48	659
o83	5920	6620	520	r13	540
o84	7987	6531	549	r20	555
o85	9952	6905	493	r28	505
o86	8931	10387	383	r49	391
o87	9885	9801	296	r1	308
o88	8794	5996	269	r47	287
o89	8656	6501	24	r50	30
o90	6827	8686	614	r28	626
o91	9742	11466	616	r7	629
o92	10933	8921	774	r28	794
o93	6315	8609	168	r37	174
o94	10107	10918	261	r44	263
o95	10226	8844	584	r28	604
o96	11724	7346	541	r1	566
o97	6256	11389	644	r51	669
o98	8146	8882	503	r11	536
o99	10394	10027	756	r52	778
o100	2888	7142	540	r39	545
o101	8914	5819	635	r53	660
o102	1112	6691	515	r11	542
o103	6765	7515	515	r54	550
o104	6749	9108	496	r13	511
o105	11086	8574	263	r27	276
o106	9707	11332	665	r39	675
o107	8645	11108	528	r28	548
o108	7081	8816	614	r53	650
o109	6712	7837	606	r20	624
o110	10986	9439	108	r55	111
o111	3373	7249	613	r13	650
o112	4433	6678	485	r16	522
o113	3750	9578	258	r21	273
o114	10572	9807	171	r56	208
o115	11370	10312	529	r57	551
o116	6510	10771	197	r39	222
o117	9864	8328	479	r58	516
o118	6539	10006	623	r59	655
o119	9015	11896	187	r18	205
o120	4468	9194	572	r28	590
o121	6576	7572	59	r13	82
o122	10131	11737	676	r20	694
o123	7839	7129	591	r20	603
o124	3738	7355	525	r13	550
o125	8197	5971	245	r60	288
o126	11121	9583	334	r61	361
o127	5051	9140	651	r51	676
o128	6507	6761	569	r3	606
o129	7785	10400	436	r37	471
o130	8989	9288	585	r58	622
o131	8633	6615	256	r62	268
o132	9471	10672	792	r63	829
o133	8708	10715	559	r64	570
o134	7251	11755	533	r62	551
o135	8894	8202	514	r1	539
o136	6874	8374	264	r37	282
o137	9062	10056	194	r54	215
o138	8571	7773	665	r24	688
o139	6617	9560	628	r1	640
o140	6624	11499	497	r21	508
o141	9274	8696	550	r15	557
o142	6294	8305	708	r13	726
o143	7914	8766	208	r65	245
o144	9271	10465	610	r1	622
o145	7721	9230	630	r66	650
o146	4561	7440	13	r54	31
o147	10568	5978	554	r3	591
o148	9808	7624	117	r1	129
o149	3751	6416	225	r53	260
o150	7166	10865	660	r59	666
o151	7468	5517	710	r1	722
o152	1345	6445	177	r11	202
o153	8905	8125	117	r67	185
o154	8086	11402	566	r28	577
o155	4012	8873	579	r51	606
o156	7698	7483	259	r68	277
o157	6901	9120	496	r69	523
o158	9265	6210	532	r24	564
o159	11094	9836	36	r67	61
o160	8813	6450	184	r70	192
o161	9106	7088	703	r1	715
o162	9495	10563	605	r71	607
o163	4909	6143	72	r39	100
o164	9630	7010	118	r72	136
o165	9599	5220	532	r73	555
o166	11170	8190	641	r36	657
o167	11708	7163	550	r27	576
o168	6585	5881	228	r1	240
o169	9126	9193	349	r45	351
o170	9047	8676	383	r60	386
o171	8961	7728	225	r31	236
o172	11435	8307	543	r53	569
o173	10107	6398	138	r16	175
o174	6258	8542	98	r21	110
o175	7184	8984	462	r13	463
o176	11046	5844	538	r27	553
o177	8805	8494	264	r67	289
o178	9721	11895	696	r37	706
o179	7052	6464	558	r24	580
o180	4800	7499	430	r14	447
o181	9629	5922	720	r28	751
o182	6601	11378	561	r74	592
o183	10737	7697	703	r1	728
o184	7106	8263	98	r31	106
o185	6665	11359	778	r52	790
o186	8661	11136	697	r28	710
o187	10534	11167	176	r75	194
o188	9362	8673	666	r62	691
o189	5295	9654	643	r41	661
o190	7158	7683	627	r76	664
o191	10453	7205	216	r77	231
o192	8585	10559	733	r1	745
o193	6152	8467	240	r1	252
o194	9732	10090	177	r22	195
o195	6488	9035	560	r78	563
o196	7860	7759	732	r1	757
o197	10687	9766	549	r79	579
o198	11278	9071	521	r80	551
o199	9260	9497	714	r37	735
o200	7411	11822	559	r81	586
o201	6809	8367	590	r19	612
o202	6657	5732	487	r17	505
o203	11238	9840	698	r29	706
o204	10019	7175	278	r62	280
o205	6648	8140	245	r16	282
o206	8889	11348	611	r82	637
o207	10375	9987	329	r10	347
o208	10684	5880	604	r1	629
o209	6504	9822	117	r83	119
o210	8933	6420	638	r24	666
o211	5807	6992	548	r84	568
o212	7376	7768	563	r28	578
o213	10786	9987	580	r85	586
o214	6781	8091	622	r11	647
o215	5830	7309	491	r1	524
o216	4568	6761	732	r17	742
o217	4775	7321	588	r41	609
o218	10345	8118	184	r68	202
o219	8717	11142	477	r66	490
o220	6921	5691	692	r39	698
o221	9121	8304	631	r24	668
o222	8989	11251	482	r15	488
o223	8005	11214	220	r86	257
o224	6582	9279	238	r87	275
o225	3603	8242	568	r88	579
o226	8496	9548	102	r1	114
o227	10286	10191	33	r39	51
o228	7599	8380	633	r85	645
o229	3160	9383	108	r11	150
o230	9965	9059	669	r15	674
o231	6288	8772	784	r14	806
o232	8619	9373	697	r89	730
o233	10639	10713	564	r22	592
o234	11384	6647	92	r90	122
o235	9918	7879	201	r91	202
o236	6074	10615	518	r18	530
o237	5881	8483	500	r1	522
o238	6695	8536	176	r31	224
o239	6024	8883	715	r90	731
o240	10250	9719	29	r67	50
o241	7559	9864	570	r3	607
o242	9500	8379	236	r53	264
o243	8128	11565	516	r20	541
o244	6749	8514	592	r9	617
o245	8311	8517	152	r1	164
o246	9376	10044	486	r1	511
o247	11137	7142	455	r22	472
o248	11370	10139	698	r28	711
o249	8306	11364	610	r92	647
o250	7894	11280	498	r14	551
o251	6302	9543	557	r93	570
o252	10269	9715	578	r2	591
o253	11218	9012	162	r22	187
o254	8757	5780	706	r53	723
o255	2066	8178	568	r11	601
o256	9377	9193	568	r7	581
o257	9249	8750	602	r62	603
o258	8052	10688	641	r94	676
o259	9286	10846	632	r9	669
o260	10652	10121	537	r44	577
o261	10621	10046	565	r95	591
o262	9708	9886	606	r90	629
o263	11162	9407	625	r76	662
o264	10269	9122	660	r1	672
o265	6945	11344	552	r12	564
o266	11489	9275	100	r66	127
o267	7582	6899	297	r27	307
o268	10083	5832	225	r54	242
o269	6015	11309	305	r96	342
o270	8376	10268	687	r90	698
o271	8691	10184	511	r16	548
o272	11050	10374	582	r94	615
o273	9874	9863	740	r14	757
o274	10561	10247	542	r22	557
o275	9568	9702	523	r42	560
o276	7303	4676	594	r97	612
o277	9219	7377	226	r30	239
o278	1910	8899	469	r13	486
o279	9296	9960	613	r49	625
o280	5996	8296	565	r20	585
o281	8261	10726	608	r98	626
o282	1637	5653	445	r84	456
o283	5304	9547	657	r13	682
o284	5910	9340	587	r28	605
o285	6938	5661	235	r53	246
o286	7069	9189	498	r30	506
o287	10753	8745	155	r87	192
o288	8718	9841	500	r20	525
o289	9644	7024	514	r17	530
o290	8490	11537	151	r81	176
o291	8259	7454	573	r90	601
o292	10338	7357	156	r40	181
o293	9720	12019	570	r20	583
o294	9536	8908	626	r22	646
o295	8030	10108	465	r54	490
o296	6025	9465	635	r20	666
o297	6126	7716	577	r51	608
o298	6344	7867	333	r39	343
o299	8403	10301	674	r8	692
o300	9336	11705	97	r3	134
o301	10034	11108	690	r90	708
o302	10918	9375	623	r51	654
o303	9553	8883	607	r27	632
o304	10252	9130	680	r94	701
o305	6645	11128	605	r56	642
o306	4042	10008	4	r99	12
o307	3560	8903	368	r11	399
o308	5886	5805	235	r84	245
o309	8107	10847	565	r2	575
o310	9975	10214	738	r75	756
o311	8399	8316	565	r1	590
o312	8298	8251	403	r100	418
o313	4429	8720	653	r11	678
o314	6328	7163	486	r98	509
o315	9293	9880	625	r20	663
o316	10289	11478	524	r92	561
o317	4788	6584	553	r5	580
o318	9631	10842	276	r1	288
o319	9777	9399	583	r77	600
o320	9969	9190	180	r20	198
o321	11327	9893	252	r1	264
o322	7472	9709	711	r1	736
o323	6587	8875	541	r13	552
o324	6830	9628	603	r28	620
o325	9409	9931	552	r90	614
o326	9554	8906	589	r19	612
o327	9001	6794	641	r20	672
o328	6083	8360	556	r80	592
o329	3057	8215	291	r93	307
o330	6557	8863	498	r93	530
o331	8982	9469	243	r1	255
o332	7382	8788	475	r37	483
o333	10473	10973	461	r63	466
o334	9716	11940	543	r7	555
o335	6789	6981	511	r19	524
o336	5848	9587	712	r13	725
o337	8047	6544	611	r16	648
o338	9200	9860	641	r1	666
o339	12682	3521	238	r101	249
o340	9096	7552	296	r89	301
o341	4126	8427	523	r93	539
o342	3617	8930	555	r102	567
o343	4718	9812	177	r103	190
o344	5928	7545	493	r1	524
o345	9928	10469	586	r75	598
o346	4855	9802	568	r104	586
o347	11494	9708	635	r101	643
o348	7048	8885	373	r19	391
o349	11013	6752	567	r17	584
o350	9700	8669	549	r75	575
o351	8482	11112	523	r20	553
o352	4531	8908	675	r105	693
o353	7654	6985	228	r90	255
o354	8923	6184	526	r12	541
o355	4009	10548	531	r14	556
o356	1252	8452	704	r13	725
o357	9530	8855	344	r22	361
o358	11060	8568	683	r24	700
o359	9056	7546	280	r89	282
o360	2931	6851	644	r11	681
o361	7446	5652	543	r106	565
o362	7123	7649	567	r16	604
o363	8799	5052	541	r107	567
o364	10002	6011	561	r90	587
o365	10044	7083	303	r108	328
o366	7007	8157	540	r1	565
o367	11451	8480	671	r20	692
o368	11882	5775	220	r17	227
o369	9955	10346	185	r54	208
o370	11072	8584	52	r67	100
o371	10326	11032	611	r63	613
o372	8004	8288	667	r77	683
o373	8940	7223	567	r22	585
o374	8027	8549	569	r2	594
o375	10178	10871	480	r44	483
o376	7978	8683	570	r3	607
o377	9641	10120	744	r28	757
o378	10798	10276	652	r12	664
o379	9853	10537	775	r37	798
o380	6746	6820	581	r13	592
o381	8420	6306	659	r20	695
o382	9160	9619	573	r1	598
o383	7918	11484	585	r95	612
o384	8547	8716	504	r1	521
o385	7745	5186	558	r8	574
o386	8746	9879	614	r58	651
o387	5480	8651	704	r109	721
o388	1767	8312	662	r39	663
o389	10332	8346	166	r67	202
o390	5822	9585	49	r99	97
o391	7591	10788	458	r91	474
o392	2312	9140	621	r78	636
o393	11792	8161	197	r28	224
o394	9033	10178	609	r92	646
o395	7408	7344	371	r25	402
o396	9522	8916	558	r81	599
o397	6805	8915	553	r55	554
o398	8887	11099	544	r1	569
o399	8493	8089	571	r53	603
o400	3922	6337	151	r43	187
o401	4552	7082	482	r84	497
o402	9395	5801	290	r30	302
o403	7669	6682	459	r22	471
o404	6782	6877	631	r18	664
o405	9149	10014	454	r42	491
o406	6393	8758	492	r1	517
o407	6809	9219	634	r20	661
o408	1905	8506	555	r11	596
o409	10726	10916	564	r66	601
o410	9308	9669	680	r69	695
o411	10253	10061	538	r62	563
o412	9213	8540	197	r2	213
o413	3985	8726	338	r11	363
o414	11347	10338	618	r1	643
o415	12372	4432	516	r32	534
o416	9524	9852	428	r45	444
o417	7791	9164	191	r11	216
o418	10435	10227	112	r110	147
o419	9884	9695	96	r111	108
o420	8554	6567	541	r31	559
o421	9682	10058	616	r100	643
o422	8435	8060	634	r16	671
o423	7810	10166	170	r1	182
o424	6642	7777	558	r8	574
o425	8992	12001	514	r39	520
o426	10470	9161	124	r112	161
o427	10782	10968	584	r7	601
o428	8931	6988	573	r90	601
o429	8468	5539	760	r1	785
o430	1199	6714	73	r113	111
o431	8699	8070	601	r1	626
o432	9813	9585	512	r40	537
o433	5923	8592	712	r39	718
o434	7102	10865	621	r93	639
o435	9166	5804	503	r89	525
o436	10714	8791	369	r50	377
o437	10699	10067	530	r1	542
o438	8705	6658	553	r55	555
o439	9672	9780	521	r20	553
o440	8224	3190	499	r101	507
o441	10404	7281	220	r12	272
o442	9165	8791	137	r5	154
o443	7250	9326	663	r12	676
o444	10032	5429	576	r30	582
o445	9629	9737	646	r114	664
o446	6534	10301	196	r81	233
o447	9346	10041	292	r15	293
o448	11517	7929	268	r40	278
o449	9093	10042	222	r54	239
o450	7752	10818	586	r77	608
o451	9719	10425	741	r115	778
o452	6346	8356	569	r20	584
o453	10332	10616	709	r59	715
o454	7793	9271	739	r28	757
o455	8095	7255	104	r5	122
o456	9365	10005	770	r42	807
o457	9740	11286	600	r1	625
o458	10589	10923	536	r90	547
o459	9956	6612	335	r60	360
o460	5673	9724	497	r90	528
o461	5634	10563	409	r28	432
o462	9896	9090	670	r92	707
o463	6804	9422	420	r17	436
o464	11406	10177	458	r12	504
o465	8430	10337	550	r45	575
o466	9719	9861	229	r100	230
o467	2155	4886	124	r84	139
o468	2691	8241	105	r11	130
o469	7616	7067	190	r15	192
o470	11513	7882	580	r24	591
o471	9224	10743	742	r58	779
o472	10320	9118	725	r17	736
o473	8404	9715	220	r12	226
o474	10015	6209	619	r16	656
o475	9430	9710	496	r105	512
o476	6678	11545	704	r52	710
o477	3436	9120	564	r39	574
