order	x	y	placement_time	restaurant	ready_time
o1	4956	5465	0	r1	33
o2	8855	7844	347	r2	361
o3	7480	9685	393	r3	411
o4	7170	9425	399	r3	411
o5	7890	4746	407	r2	424
o6	6095	9625	428	r3	443
o7	4897	5462	428	r3	443
o8	8794	3636	494	r2	505
o9	7994	7923	497	r3	511
o10	5875	9559	521	r4	541
o11	7001	8634	535	r3	548
o12	8538	7861	537	r5	567
o13	1467	4774	550	r6	582
o14	10506	7431	553	r2	570
o15	5140	6038	554	r5	605
o16	4614	6656	556	r5	583
o17	8146	3569	557	r5	584
o18	7461	9204	565	r7	577
o19	8435	7842	569	r4	584
o20	8702	9938	582	r4	592
o21	8439	6854	584	r8	614
o22	9513	7136	584	r9	592
o23	9186	9433	612	r10	616
o24	9042	7351	618	r11	633
o25	7885	7484	621	r12	631
o26	5755	3977	634	r13	659
o27	5404	7247	636	r13	647
o28	4550	5488	641	r3	654
o29	10400	8081	642	r14	670
o30	9028	4324	646	r15	650
o31	8344	7158	650	r16	670
o32	8831	7997	652	r17	658
o33	8960	6921	657	r18	687
o34	9263	6939	657	r14	686
o35	6751	3254	664	r11	671
o36	10892	372	665	r19	685
o37	7285	8205	666	r20	681
o38	6609	8539	666	r21	676
o39	8444	3980	668	r17	669
o40	9038	3292	669	r12	678
o41	7194	5480	670	r5	699
o42	10420	8450	670	r8	700
o43	9753	8940	671	r2	677
o44	9759	4534	674	r22	704
o45	8287	7665	675	r23	687
o46	9263	9813	676	r24	703
o47	10394	7751	678	r25	703
o48	6875	3091	678	r26	690
o49	7786	7445	686	r27	706
o50	9644	8307	688	r2	712
o51	9285	8862	688	r28	720
o52	2742	4944	692	r21	709
o53	8834	7310	693	r27	713
o54	8408	8128	693	r27	703
o55	9490	6914	695	r29	715
o56	8294	6326	700	r5	728
o57	9348	7172	705	r30	724
o58	8736	8123	709	r31	723
o59	8445	4407	714	r27	734
o60	8506	9796	717	r32	733
o61	7692	7435	718	r27	738
o62	10303	8410	721	r27	741
o63	5942	8075	722	r27	742
o64	9247	6907	725	r22	755
o65	184	4811	725	r33	731
o66	7890	8056	726	r34	740
o67	7495	4235	727	r27	766
o68	2124	6917	728	r5	750
o69	5257	7519	733	r35	763
o70	8703	7977	735	r34	753
o71	4587	6664	736	r30	773
o72	7637	6762	737	r27	766
o73	8032	6693	739	r22	769
o74	3826	4897	741	r20	751
o75	9702	8965	741	r29	761
o76	4065	6377	744	r34	753
o77	9297	7840	744	r25	775
o78	8083	8044	744	r2	751
o79	6843	7005	750	r27	760
o80	5195	3766	757	r31	775
o81	10435	6258	769	r27	789
o82	6671	7371	770	r27	787
o83	461	7239	772	r36	785
o84	5199	6257	778	r27	798
o85	5864	6399	780	r27	800
