order	x	y	placement_time	restaurant	ready_time
o1	7461	7499	615	r1	671
o2	7339	10459	621	r2	639
o3	4780	8312	737	r3	747
o4	11670	2613	563	r4	589
o5	3053	7848	598	r5	635
o6	9603	6176	22	r6	40
o7	7331	7817	598	r7	610
o8	6275	8342	190	r8	201
o9	8379	9171	611	r9	632
o10	1639	5152	485	r10	497
o11	7899	5705	549	r11	586
o12	7951	7072	491	r12	496
o13	1980	7726	555	r5	576
o14	7355	8759	610	r13	642
o15	7758	9423	681	r1	684
o16	8380	9485	672	r14	707
o17	4549	8727	520	r15	538
o18	6458	10099	507	r2	513
o19	8349	7698	718	r16	729
o20	8020	8864	624	r17	661
o21	9037	10458	607	r18	615
o22	7951	8682	142	r19	160
o23	6357	7406	584	r20	621
o24	8578	4687	575	r21	597
o25	8132	10150	689	r22	702
o26	6659	8369	519	r23	536
o27	8480	10823	583	r24	593
o28	5739	8565	88	r25	103
o29	7431	10258	606	r1	643
o30	9077	6417	720	r14	732
o31	7599	7972	129	r3	154
o32	5156	8181	362	r17	387
o33	8262	8122	511	r26	548
o34	8624	5973	602	r27	633
o35	8552	10033	668	r16	673
o36	7287	9176	718	r28	730
o37	8789	10926	595	r29	602
o38	9571	5826	378	r10	390
o39	8378	8966	681	r27	692
o40	1813	5858	714	r23	744
o41	8508	9524	749	r16	756
o42	8438	9984	506	r23	528
o43	4333	8382	310	r14	335
o44	5949	4162	567	r30	580
o45	2961	8232	495	r31	513
o46	6970	6125	193	r26	218
o47	8642	7822	608	r9	626
o48	7870	6725	375	r32	387
o49	9496	9985	571	r33	586
o50	8754	8418	495	r34	511
o51	7363	10605	515	r35	533
o52	2998	5171	559	r25	596
o53	7391	7836	485	r36	521
o54	5287	5850	622	r37	667
o55	8325	8857	436	r1	452
o56	2437	7649	430	r25	461
o57	7409	7335	576	r38	611
o58	8195	9555	671	r38	684
o59	9933	8609	570	r39	601
o60	6214	7028	620	r21	656
o61	3737	8459	623	r40	659
o62	9423	9899	609	r11	646
o63	9847	8857	238	r11	275
o64	8425	8869	610	r29	641
o65	10020	7914	676	r14	713
o66	7576	5402	756	r38	791
o67	7696	6841	113	r19	126
o68	8679	8943	583	r41	618
o69	7402	7633	310	r42	316
o70	7130	2651	347	r43	364
o71	5922	9982	719	r22	734
o72	10572	8788	185	r15	191
o73	7595	7007	544	r44	569
o74	8481	7789	528	r1	549
o75	7219	10323	241	r12	248
o76	8593	8777	328	r11	365
o77	8232	6412	166	r45	192
o78	10020	7915	588	r33	600
o79	9099	7268	382	r46	419
o80	8224	7562	612	r45	628
o81	8679	11020	565	r47	583
o82	7174	9935	514	r45	542
o83	7251	3517	281	r48	296
o84	9061	7821	328	r49	346
o85	7712	9125	365	r1	380
o86	8804	9225	591	r36	597
o87	8104	10253	475	r1	508
o88	7873	5359	663	r50	675
o89	9491	9539	610	r44	630
o90	8597	7083	331	r51	349
o91	610	6264	474	r5	506
o92	8791	9602	590	r52	627
o93	8778	9282	91	r53	104
o94	6586	7890	646	r54	722
o95	5045	7923	287	r55	298
o96	6218	7843	642	r37	668
o97	10487	6932	573	r53	584
o98	9741	9873	294	r56	312
o99	8434	8450	711	r57	723
o100	5835	8222	33	r58	34
o101	3442	8125	558	r17	584
o102	920	6004	249	r23	262
o103	2188	7719	614	r31	632
o104	5901	7658	625	r14	637
o105	10180	8771	667	r55	704
o106	6941	8984	137	r59	143
o107	5592	6688	639	r60	640
o108	5557	5513	589	r57	600
o109	5251	7578	651	r61	679
o110	9478	4977	391	r58	396
o111	4437	7890	611	r62	616
o112	8578	7279	757	r14	769
o113	8428	9246	496	r29	521
o114	1863	8202	500	r23	507
o115	9806	5516	640	r30	652
o116	8447	4291	93	r63	99
