order	x	y	placement_time	restaurant	ready_time
o1	8304	9014	615	r1	660
o2	8158	11962	621	r2	636
o3	5544	9824	737	r3	745
o4	12499	4114	563	r4	584
o5	3853	9370	598	r5	628
o6	10333	7649	22	r6	37
o7	8152	9314	598	r7	608
o8	7007	9902	190	r8	199
o9	9112	10629	611	r9	628
o10	2466	6602	485	r10	495
o11	8648	7122	549	r11	579
o12	8764	8637	491	r12	495
o13	2725	9251	555	r5	572
o14	8144	10259	610	r13	636
o15	8515	10850	681	r1	684
o16	9138	10933	672	r14	700
o17	5328	10202	520	r15	535
o18	7269	11639	507	r2	512
o19	9134	9195	718	r16	727
o20	8819	10367	624	r17	654
o21	9890	11910	607	r18	614
o22	8734	10224	142	r19	157
o23	7185	8840	584	r20	614
o24	9291	6171	575	r21	593
o25	8911	11626	689	r22	700
o26	7476	9811	519	r23	533
o27	9322	12295	583	r24	591
o28	6499	10035	88	r25	100
o29	8170	11723	606	r1	636
o30	9847	7867	720	r14	730
o31	8392	9524	129	r3	149
o32	5863	9690	362	r17	382
o33	8957	9640	511	r26	541
o34	9368	7461	602	r27	627
o35	9343	11509	668	r16	672
o36	8066	10690	718	r28	728
o37	9537	12482	595	r29	601
o38	10339	7360	378	r10	388
o39	9234	10417	681	r27	690
o40	2542	7368	714	r23	738
o41	9305	11044	749	r16	755
o42	9292	11432	506	r23	524
o43	5133	9949	310	r14	330
o44	6714	5660	567	r30	578
o45	3684	9775	495	r31	510
o46	7784	7613	193	r26	213
o47	9456	9309	608	r9	623
o48	8674	8237	375	r32	385
o49	10220	11499	571	r33	583
o50	9469	9902	495	r34	508
o51	8083	12044	515	r35	530
o52	3779	6625	559	r25	589
o53	8176	9285	485	r36	514
o54	6081	7264	622	r37	658
o55	9121	10339	436	r1	449
o56	3226	9153	430	r25	455
o57	8221	8823	576	r38	604
o58	8929	11040	671	r38	682
o59	10724	10104	570	r39	595
o60	7011	8562	620	r21	649
o61	4554	9929	623	r40	652
o62	10222	11355	609	r11	639
o63	10663	10290	238	r11	268
o64	9187	10301	610	r29	635
o65	10742	9395	676	r14	706
o66	8367	6845	756	r38	784
o67	8448	8373	113	r19	124
o68	9534	10459	583	r41	611
o69	8150	9138	310	r42	315
o70	7851	4131	347	r43	361
o71	6670	11460	719	r22	731
o72	11342	10284	185	r15	190
o73	8386	8492	544	r44	564
o74	9344	9271	528	r1	545
o75	7953	11822	241	r12	247
o76	9344	10317	328	r11	358
o77	9006	7844	166	r45	187
o78	10738	9403	588	r33	598
o79	9868	8665	382	r46	412
o80	9028	9110	612	r45	625
o81	9442	12481	565	r47	580
o82	7886	11485	514	r45	537
o83	8044	4979	281	r48	293
o84	9869	9268	328	r49	343
o85	8539	10622	365	r1	377
o86	9557	10739	591	r36	596
o87	8917	11729	475	r1	502
o88	8663	6900	663	r50	673
o89	10240	10993	610	r44	626
o90	9311	8577	331	r51	346
o91	1454	7718	474	r5	500
o92	9604	11155	590	r52	620
o93	9568	10778	91	r53	102
o94	7351	9342	646	r54	707
o95	5820	9395	287	r55	296
o96	6927	9303	642	r37	663
o97	11268	8398	573	r53	582
o98	10511	11328	294	r56	309
o99	9147	9901	711	r57	721
o100	6561	9740	33	r58	34
o101	4225	9662	558	r17	579
o102	1625	7504	249	r23	260
o103	2969	9277	614	r31	629
o104	6710	9133	625	r14	635
o105	10923	10260	667	r55	697
o106	7760	10514	137	r59	142
o107	6373	8192	639	r60	640
o108	6369	6940	589	r57	598
o109	6023	9025	651	r61	674
o110	10280	6481	391	r58	395
o111	5230	9331	611	r62	615
o112	9293	8739	757	r14	767
o113	9184	10729	496	r29	516
o114	2578	9673	500	r23	506
o115	10624	7068	640	r30	650
o116	9211	5797	93	r63	98
o117	9344	10232	604	r11	634
o118	7696	8118	266	r61	271
o119	7190	8119	118	r5	138
o120	6431	8282	483	r21	503
o121	10230	7007	634	r64	640
o122	5894	8194	558	r21	564
o123	8863	9059	478	r46	508
o124	11198	10557	740	r38	755
o125	9133	10275	730	r38	750
o126	5823	11062	644	r55	670
o127	7818	11604	111	r19	124
o128	8306	7832	63	r12	83
o129	9637	10949	637	r65	640
o130	10417	6806	180	r14	190
o131	7138	11622	143	r66	173
o132	6176	8831	640	r14	650
o133	11246	10068	174	r67	194
o134	4694	6955	610	r68	633
o135	7719	8222	697	r38	717
o136	3192	9688	442	r69	455
o137	10327	6526	538	r21	568
o138	7616	11012	118	r70	122
o139	7529	11419	605	r5	635
o140	6460	9914	426	r38	442
o141	2214	9030	510	r5	525
o142	10033	9507	315	r29	330
o143	9603	10108	681	r36	695
o144	8981	10515	585	r28	593
o145	9365	6966	386	r42	394
o146	8768	8193	587	r15	599
o147	10630	9110	599	r71	619
o148	8700	7390	664	r38	674
o149	6456	8019	537	r5	572
o150	8324	10374	652	r38	666
o151	4014	9145	212	r1	225
o152	9347	9623	246	r63	261
o153	6114	9184	730	r12	734
o154	8277	6724	685	r72	697
o155	8848	6980	706	r73	719
o156	7305	11443	144	r19	168
o157	10205	11104	610	r1	657
o158	10475	9202	280	r12	288
o159	7578	8170	587	r74	607
o160	9435	8616	605	r38	625
o161	9555	6601	544	r75	559
o162	8153	10281	631	r15	641
o163	9684	10622	637	r72	653
o164	8492	5979	515	r43	529
o165	6436	11824	426	r76	446
o166	8065	7851	337	r72	350
o167	9281	11403	543	r16	553
o168	7999	12123	587	r1	595
o169	7597	9038	546	r72	558
o170	6664	9603	655	r1	678
o171	5275	9149	668	r44	678
o172	10391	10926	546	r1	564
o173	8890	10398	518	r28	538
o174	8961	11332	579	r72	592
o175	11686	4290	126	r43	132
o176	7726	6267	509	r21	539
o177	1150	9629	236	r25	243
o178	10915	9054	746	r73	762
o179	8419	6145	266	r14	292
o180	6510	7743	225	r32	244
o181	7089	9484	587	r72	608
o182	9016	10403	602	r57	612
o183	8369	8922	747	r28	761
o184	3725	7771	579	r67	591
o185	8399	11261	779	r3	794
o186	9521	10145	663	r3	688
o187	7111	10351	212	r77	242
o188	8057	8927	248	r38	274
o189	9032	1497	587	r43	595
o190	785	9001	460	r61	475
o191	9430	10064	591	r71	626
o192	8762	9123	164	r38	194
o193	8376	10816	103	r49	122
o194	9244	10732	582	r27	607
o195	6631	8559	565	r78	580
o196	2655	6523	106	r23	131
o197	9453	10522	459	r79	462
o198	8929	12321	581	r80	583
o199	10171	10377	349	r73	366
o200	7215	10934	755	r38	784
o201	7853	10225	170	r1	187
o202	11303	10440	661	r55	686
o203	6704	8985	711	r16	719
o204	8637	9930	477	r1	492
o205	10322	10736	683	r21	712
o206	7959	7476	691	r81	711
o207	3402	6639	583	r82	591
o208	9055	6195	593	r83	613
o209	8796	8647	501	r1	516
o210	5675	9812	772	r38	797
o211	6348	6565	685	r37	694
o212	6030	11571	471	r1	486
o213	3534	9115	546	r5	566
o214	6468	6287	151	r23	169
o215	6139	8993	638	r57	648
o216	8328	10852	573	r15	578
o217	9598	10431	653	r23	664
o218	5864	8495	158	r42	180
o219	3830	9324	330	r8	337
o220	10833	9577	616	r84	629
o221	10097	9330	583	r73	610
o222	8588	8719	676	r85	687
o223	5990	9326	285	r8	292
o224	1642	9392	437	r23	452
o225	2875	10204	594	r5	605
o226	6349	7310	163	r29	193
o227	8687	6795	485	r21	503
o228	9037	10192	261	r57	274
o229	2751	7401	247	r25	267
o230	5296	9890	394	r86	404
o231	7817	8814	685	r14	695
o232	8550	9346	229	r20	259
o233	11344	7070	74	r6	89
o234	10158	7112	488	r38	503
o235	8324	7510	248	r38	274
o236	11190	10329	518	r11	548
o237	8969	10987	634	r78	664
o238	7929	10365	681	r9	693
o239	8267	8903	577	r72	592
o240	2316	6831	184	r61	193
o241	6354	11377	143	r59	155
o242	8558	12317	577	r18	593
o243	9641	6262	225	r44	240
o244	7764	7331	303	r87	314
o245	7485	7307	592	r12	597
o246	6674	7614	589	r86	594
o247	11306	9801	611	r58	613
o248	7621	8987	699	r88	712
o249	4489	7507	647	r23	653
o250	10673	10048	92	r89	110
o251	7733	11127	617	r1	637
o252	11189	8400	631	r75	655
o253	9275	10745	508	r45	529
o254	3145	9382	666	r1	684
o255	4592	6997	561	r90	573
o256	4700	9146	622	r27	675
o257	7967	11306	527	r70	532
o258	8331	11604	617	r2	621
o259	7617	6106	579	r37	595
o260	3519	7847	562	r5	585
o261	8949	10139	628	r36	633
o262	10922	10034	651	r27	683
o263	7999	8875	664	r1	684
o264	6343	9446	119	r14	129
o265	3698	9195	708	r17	733
o266	9263	10728	649	r1	657
o267	7213	11793	636	r14	646
o268	11222	10012	561	r15	573
o269	4308	7473	633	r72	646
o270	10892	9018	533	r45	563
o271	7481	9423	556	r1	564
o272	8746	10325	782	r36	797
o273	11388	7194	613	r11	643
o274	7979	6240	423	r72	448
o275	5213	6767	677	r91	707
o276	11353	10185	581	r41	611
o277	9693	12031	619	r92	649
o278	8920	9199	665	r12	673
o279	7830	11171	478	r1	502
o280	8135	11296	636	r60	637
o281	2999	8780	104	r40	133
o282	8180	1490	399	r43	400
o283	7738	8722	154	r8	166
o284	8970	10786	715	r57	725
o285	3314	10758	48	r93	65
o286	3488	7091	604	r25	619
o287	10454	10240	364	r53	379
o288	8899	10377	598	r94	616
o289	7999	9875	590	r1	595
o290	10478	10311	180	r53	194
o291	8026	9976	224	r29	241
o292	2631	9243	577	r25	612
o293	8914	10475	178	r17	211
o294	6913	8655	645	r38	655
o295	4572	6190	112	r5	136
o296	9819	10703	417	r95	428
o297	11104	10782	516	r96	541
o298	9575	11960	186	r36	222
o299	8092	11117	578	r53	589
o300	8373	8624	1	r97	10
o301	8881	10494	622	r73	632
o302	13034	3824	367	r43	379
o303	8825	10503	244	r98	262
o304	9145	10368	672	r3	675
o305	9398	11444	633	r39	641
o306	8368	6395	294	r14	304
o307	11014	9221	613	r80	615
o308	8414	10818	641	r17	666
o309	8296	11637	647	r1	667
o310	9183	11887	619	r12	629
o311	9860	10228	486	r64	490
o312	5144	9595	278	r55	296
o313	9176	10173	380	r16	384
o314	8342	7263	596	r68	625
o315	9720	12014	588	r55	608
o316	2670	9052	35	r25	57
o317	9213	9850	514	r32	527
o318	10271	10678	486	r99	487
o319	8856	9225	774	r36	797
o320	10705	9477	641	r13	670
