order	x	y	placement_time	restaurant	ready_time
o1	27922	13357	411	r1	429
o2	30751	11795	504	r2	529
o3	23857	16070	583	r3	604
o4	31250	8680	238	r4	240
o5	30313	12556	749	r5	771
o6	31430	9698	218	r6	266
o7	24238	16533	442	r7	449
o8	29018	20305	615	r8	642
o9	30761	9861	127	r9	129
o10	30613	10384	721	r10	746
o11	26394	11223	586	r11	598
o12	27177	20488	16	r12	24
o13	27931	13966	662	r13	693
o14	31654	12487	546	r14	577
o15	23244	16281	110	r15	123
o16	29363	18889	612	r16	614
o17	24071	15564	113	r17	115
o18	29990	16724	651	r18	669
o19	31047	8506	202	r19	220
o20	25419	14267	106	r20	143
o21	25571	23491	73	r21	90
o22	29929	12515	668	r22	679
o23	27210	8395	156	r23	162
o24	26987	22275	660	r24	735
o25	12039	32116	401	r25	403
o26	26179	10000	432	r2	470
o27	31374	11932	370	r19	382
o28	28782	20788	235	r26	255
o29	26056	21879	448	r6	454
o30	27079	15514	568	r27	589
o31	31825	11940	598	r28	635
o32	24710	15206	722	r17	740
o33	30996	13761	205	r29	207
o34	16701	28900	179	r30	204
o35	29841	14588	551	r31	569
o36	27583	14005	31	r32	48
o37	29092	17274	651	r26	682
o38	29379	12088	217	r29	229
o39	22488	14518	200	r33	218
o40	24090	16331	533	r34	535
o41	26911	18309	546	r35	578
o42	31123	9026	475	r36	490
o43	31319	4032	201	r37	211
o44	29682	17129	361	r38	374
o45	30927	13081	130	r22	133
o46	29478	18558	668	r39	685
o47	29401	11692	92	r40	94
o48	24421	16008	708	r41	720
o49	16392	22126	518	r42	553
o50	24648	15159	568	r43	583
o51	28255	18877	596	r44	608
o52	24481	16361	683	r32	704
o53	27216	19345	486	r45	529
o54	26123	19063	268	r46	271
o55	30395	14815	604	r47	617
o56	26536	18273	604	r48	622
o57	29471	15094	488	r14	509
o58	29559	8851	357	r27	375
o59	20829	29417	601	r49	621
o60	29725	10409	541	r29	547
o61	26696	21929	140	r21	156
o62	30877	8963	596	r50	622
o63	27470	10570	110	r11	128
o64	27395	5396	239	r51	254
o65	26896	12894	405	r52	416
o66	25911	19303	98	r53	104
o67	33814	2416	501	r37	518
o68	24423	15224	446	r54	478
o69	27090	14122	527	r55	545
o70	29697	5802	475	r9	478
o71	30262	13890	618	r56	625
o72	28030	13523	420	r57	445
o73	30880	14710	444	r58	459
o74	29449	16404	427	r59	455
o75	31889	11800	660	r22	663
o76	25505	3882	37	r60	59
o77	25007	15983	764	r26	792
o78	26319	18485	499	r61	514
o79	33049	4606	109	r9	120
o80	31754	12684	567	r62	597
o81	30355	14579	534	r28	565
o82	27724	19883	706	r63	742
o83	29470	11623	713	r63	740
o84	28468	16023	108	r16	138
o85	29461	4277	693	r9	711
o86	29297	17815	755	r28	792
o87	29499	13812	576	r64	602
o88	30621	10461	687	r58	705
o89	24008	16682	556	r65	579
o90	28951	18888	164	r66	172
o91	27546	11511	139	r29	145
o92	29323	18861	633	r67	664
o93	28599	12418	607	r68	633
o94	23796	20909	575	r69	610
o95	24390	21613	469	r35	490
o96	24009	15709	473	r1	485
o97	28570	24921	271	r70	308
o98	20725	19974	189	r71	190
o99	31509	11979	267	r72	283
o100	26505	13695	695	r73	717
o101	28920	17310	624	r44	636
o102	26027	15934	528	r74	548
o103	31900	12030	596	r28	646
o104	24334	14556	703	r75	721
o105	29846	16065	327	r22	328
o106	23615	16289	510	r45	553
o107	24164	17433	171	r76	176
o108	29710	10326	622	r4	624
o109	31045	14302	600	r2	626
o110	29188	20802	482	r77	485
o111	25214	13682	36	r32	59
o112	28757	7192	506	r27	512
o113	29235	19924	302	r78	339
o114	30318	11551	434	r27	459
o115	30380	13722	248	r64	260
o116	28533	18596	167	r79	185
o117	23209	16948	423	r54	454
o118	28145	9818	225	r51	235
o119	30595	12814	276	r80	286
o120	21047	29307	153	r81	160
o121	29156	11548	641	r82	667
o122	28808	14605	177	r83	194
o123	29068	18460	219	r84	242
o124	24964	19749	309	r46	311
o125	30098	15765	121	r83	141
