order	x	y	placement_time	restaurant	ready_time
o1	3625	4231	13	r1	28
o2	7682	3334	24	r2	29
o3	9272	6529	29	r3	46
o4	10174	6668	36	r3	56
o5	10163	5443	52	r3	91
o6	5561	4350	59	r4	78
o7	229	3479	73	r5	104
o8	10435	3556	92	r6	116
o9	5300	5364	98	r7	108
o10	10515	6057	100	r8	122
o11	7562	6327	102	r9	112
o12	1718	5019	105	r10	125
o13	2188	6205	108	r10	142
o14	9999	6295	108	r11	111
o15	9442	7149	112	r12	140
o16	8891	4493	117	r9	127
o17	7943	4955	117	r3	172
o18	8608	3848	118	r13	133
o19	1185	1648	124	r14	136
o20	9512	5985	124	r15	154
o21	10152	5823	131	r16	144
o22	9056	3297	138	r17	168
o23	1475	5552	152	r18	160
o24	7346	5324	152	r9	162
o25	9392	5209	166	r3	195
o26	6880	6994	170	r9	180
o27	9604	6623	171	r19	201
o28	359	3365	177	r10	197
o29	3840	6598	177	r20	188
o30	6742	6037	181	r21	200
o31	2265	5446	181	r22	211
o32	8983	7143	185	r1	204
o33	6885	5973	191	r10	211
o34	8056	6821	194	r1	211
o35	8152	6805	197	r23	211
o36	7871	7377	199	r3	209
o37	876	4074	199	r10	230
o38	8659	7155	202	r7	208
o39	7398	7064	210	r7	219
o40	10940	2589	220	r24	226
o41	8183	6784	222	r1	236
o42	2776	3219	225	r25	253
o43	9186	2636	225	r1	239
o44	5627	2729	228	r9	238
o45	6677	3799	228	r6	250
o46	5958	2507	235	r25	244
o47	4889	2650	235	r14	243
o48	8436	5218	236	r25	259
o49	11641	412	238	r26	247
o50	5140	5295	240	r9	250
o51	8066	6351	243	r9	253
o52	5768	5001	245	r17	275
o53	7140	2841	245	r27	280
o54	10335	6721	252	r9	262
o55	2847	6335	258	r7	270
o56	9167	7731	261	r28	263
o57	10168	5429	263	r29	274
o58	7880	5284	264	r3	284
o59	7791	2788	269	r23	284
o60	8655	7723	276	r9	286
o61	2108	5064	291	r30	304
o62	8873	6656	296	r9	306
o63	6575	3748	297	r29	305
o64	5031	8137	305	r31	335
o65	8170	6232	306	r32	329
o66	7951	6710	313	r10	338
o67	9349	6865	329	r33	344
o68	8334	5606	330	r9	340
o69	10119	6384	334	r34	356
o70	8889	3376	335	r27	355
o71	6485	3949	336	r9	346
o72	3086	5558	338	r10	358
o73	8205	6047	349	r35	351
o74	2618	5739	368	r10	393
o75	9765	5597	369	r2	376
o76	6126	5706	373	r18	388
o77	8096	5445	383	r27	386
o78	5840	6271	420	r24	433
o79	78	5299	421	r10	441
o80	8576	6596	428	r35	441
o81	725	2502	445	r14	454
o82	768	3821	455	r4	463
o83	6185	5784	462	r4	463
o84	7062	6875	465	r1	485
o85	990	5739	469	r4	483
o86	7707	7986	477	r8	488
o87	9169	7778	480	r28	483
o88	9196	7693	480	r28	483
o89	3512	3894	482	r14	494
o90	6751	7418	484	r6	522
o91	3513	3459	485	r17	515
o92	6203	7802	486	r7	503
o93	8457	6821	486	r9	506
o94	5758	2558	487	r24	502
o95	4868	4138	491	r9	518
o96	5392	5585	492	r9	512
o97	5025	4381	493	r9	518
o98	6742	4723	493	r9	503
o99	5766	5983	496	r4	508
o100	8482	6556	496	r36	509
o101	5694	8276	497	r7	506
o102	4657	6589	497	r6	522
o103	5546	5653	498	r30	524
o104	7273	0	499	r26	506
o105	4912	5295	500	r9	518
o106	7199	5697	503	r10	530
o107	7609	5529	504	r9	518
o108	7793	7033	511	r17	541
o109	5831	3857	511	r18	522
o110	7897	5066	514	r9	534
o111	8690	3880	514	r24	527
o112	5746	4335	515	r1	543
o113	86	3515	515	r10	537
o114	11419	1221	516	r37	531
o115	4978	3458	520	r4	536
o116	3211	5184	523	r30	536
o117	9345	8241	524	r38	554
o118	2721	4197	525	r4	545
o119	2296	5135	526	r33	541
o120	9747	6845	530	r9	540
o121	8574	2005	532	r39	551
o122	6956	5980	535	r40	552
o123	9593	7691	536	r6	545
o124	9698	7004	537	r28	569
o125	10076	2662	538	r29	550
o126	5869	2876	539	r18	554
