order	x	y	placement_time	restaurant	ready_time
o1	29738	13218	7	r1	13
o2	31966	13002	8	r2	21
o3	27160	21003	16	r3	24
o4	29778	13252	30	r2	48
o5	28956	16945	34	r4	59
o6	26780	19206	36	r3	63
o7	29963	16306	41	r3	56
o8	25579	14906	47	r3	57
o9	27276	23053	48	r5	64
o10	29192	20365	52	r6	54
o11	28635	18925	56	r3	62
o12	28324	10831	57	r7	82
o13	26044	10944	62	r8	87
o14	29765	15987	63	r9	75
o15	27118	13652	64	r10	67
o16	29203	19732	65	r11	70
o17	30492	10723	65	r12	93
o18	30011	12597	66	r13	84
o19	25358	22320	66	r14	73
o20	25723	11000	68	r7	99
o21	30563	12032	68	r15	80
o22	13427	37424	69	r16	94
o23	26120	16087	69	r17	102
o24	34197	3114	69	r18	87
o25	28039	19852	70	r19	88
o26	29819	16658	70	r17	102
o27	27558	17836	71	r20	78
o28	34328	2736	71	r21	76
o29	25528	23983	73	r22	90
o30	29564	11603	74	r1	92
o31	28493	22572	75	r14	112
o32	30902	13387	76	r3	97
o33	29511	16447	76	r14	94
o34	28993	14851	78	r20	89
o35	34430	2612	80	r21	93
o36	25314	16089	80	r23	90
o37	27932	16266	82	r14	112
o38	34346	3115	84	r18	87
o39	27730	14201	84	r24	125
o40	16209	46306	85	r16	101
o41	29079	20299	87	r14	109
o42	31088	11474	88	r14	101
o43	30446	12747	89	r25	100
o44	29205	19896	90	r14	108
o45	29464	11360	91	r13	119
o46	28232	19531	91	r26	128
o47	28888	18898	92	r14	117
o48	29433	12200	92	r9	94
o49	23063	17981	93	r14	126
o50	23565	17636	93	r14	110
o51	27440	14957	93	r26	130
o52	26083	14084	94	r23	109
o53	28575	20590	96	r14	132
o54	31138	9956	97	r12	107
o55	25891	19873	98	r27	104
o56	29022	19059	100	r28	111
o57	16747	27562	102	r29	124
o58	23271	12934	103	r30	136
o59	29747	17207	104	r31	134
o60	23887	17886	105	r17	136
o61	25423	14817	106	r32	143
o62	23695	17884	106	r14	146
o63	27407	12835	107	r7	144
o64	31462	13866	108	r15	120
o65	29986	12903	108	r33	114
o66	28446	16503	108	r14	138
o67	33030	5138	109	r18	120
o68	18468	20256	109	r34	136
o69	24510	21890	109	r14	131
o70	28799	19417	109	r35	135
o71	28873	11706	110	r14	137
o72	26183	20675	111	r22	131
o73	30376	12685	112	r24	142
o74	30831	13666	112	r15	124
o75	34057	0	113	r21	124
o76	27070	16041	113	r36	138
o77	31380	12476	114	r37	136
o78	27913	14427	117	r23	129
o79	29373	6835	117	r21	138
o80	30888	10848	118	r38	130
o81	26532	13279	118	r23	125
o82	28064	10542	118	r8	150
o83	29911	12114	119	r39	121
o84	29220	19746	120	r11	121
o85	23945	17315	122	r14	144
o86	32142	5575	123	r21	138
o87	30062	12816	127	r40	152
o88	30698	10367	127	r18	129
o89	29516	7659	127	r41	139
o90	29673	15034	128	r33	156
o91	31622	12494	128	r14	153
o92	26079	15045	129	r7	157
o93	30901	13561	130	r42	133
o94	28404	13780	132	r40	163
o95	26358	14642	136	r20	154
o96	24395	17240	137	r43	163
o97	29884	17278	137	r42	140
o98	27185	20228	140	r44	145
o99	27479	14832	140	r10	142
o100	23999	9039	140	r45	152
o101	26700	22400	140	r22	156
o102	31067	9382	140	r7	155
o103	11564	32471	141	r46	157
o104	25784	16017	142	r14	160
o105	28659	23389	143	r14	163
o106	29501	12574	143	r3	168
o107	24016	16280	144	r14	154
o108	10950	34973	146	r47	161
o109	26236	15129	147	r48	175
o110	30364	11117	147	r49	159
o111	25640	16847	148	r28	169
o112	30218	11327	149	r37	171
o113	28862	13454	149	r23	159
o114	30259	15129	149	r50	181
o115	26885	17141	152	r17	174
o116	21022	29809	153	r34	160
o117	34369	3152	153	r18	171
o118	29295	20395	153	r51	185
o119	25923	14233	155	r30	180
o120	30995	10046	155	r12	178
o121	27183	8811	156	r1	162
o122	30120	14411	157	r14	168
o123	29736	17958	157	r52	185
o124	26614	8716	158	r41	170
o125	31814	13163	158	r53	170
o126	23938	21174	160	r14	172
o127	24117	17099	163	r14	171
o128	29149	15552	163	r38	181
o129	28913	19443	164	r54	172
o130	28893	18702	164	r28	172
o131	27893	17206	164	r20	170
o132	3239	29724	167	r46	184
o133	28482	19022	167	r28	185
o134	32819	2509	168	r21	176
o135	28588	21601	168	r14	179
o136	27469	16742	170	r14	177
o137	31077	10293	170	r1	176
o138	24184	17961	171	r55	176
o139	28849	19130	171	r17	197
o140	25573	12162	171	r27	173
o141	25835	14144	173	r56	186
o142	26463	15955	173	r36	203
o143	21058	19421	175	r43	261
o144	27494	20402	175	r43	236
o145	24782	16247	175	r20	187
o146	29241	20658	177	r14	180
o147	30402	15499	180	r31	205
o148	24072	16892	180	r43	260
o149	24127	21071	186	r43	247
o150	26862	18805	186	r35	207
o151	26811	15705	186	r23	198
o152	25403	8934	188	r8	224
o153	28418	21775	188	r55	200
o154	28425	13551	191	r52	209
o155	30957	12726	193	r57	218
o156	32234	4974	193	r18	194
o157	28979	13235	194	r48	212
o158	27357	13239	195	r10	198
o159	29662	12658	195	r12	208
o160	27675	14023	196	r14	214
o161	23537	15295	197	r56	222
o162	27484	12116	197	r14	209
o163	29835	17213	198	r25	221
o164	27410	19560	199	r14	217
o165	31268	4554	201	r21	211
o166	30985	9038	202	r13	220
o167	25450	13371	202	r14	220
o168	23769	22797	202	r6	203
o169	30700	11398	203	r58	214
o170	24164	17391	204	r3	224
o171	29809	17723	210	r59	220
o172	19528	24869	211	r60	221
o173	29840	12577	212	r56	224
o174	29663	11690	214	r2	225
o175	23879	15765	215	r56	233
o176	22722	18292	217	r10	219
o177	24764	18111	218	r43	250
o178	31816	12867	219	r61	237
o179	30562	13375	219	r13	237
o180	25557	17171	219	r62	235
o181	28025	21042	220	r63	267
o182	28901	12572	224	r64	242
o183	31037	14812	226	r33	252
o184	26775	20720	226	r14	231
o185	30959	11058	226	r15	238
o186	27759	18269	227	r20	233
o187	31898	12935	227	r14	267
o188	27179	24497	230	r63	272
o189	26122	18830	230	r11	233
o190	3546	30631	230	r65	321
o191	31628	12941	234	r42	236
o192	28670	21230	235	r17	255
o193	25815	19545	235	r43	286
o194	28279	19061	236	r22	252
o195	27829	23727	237	r66	253
o196	30920	9773	237	r64	249
o197	34329	3160	238	r21	245
o198	31157	9161	238	r53	240
o199	27229	20776	239	r43	271
o200	32967	5412	240	r21	260
o201	25211	18518	240	r14	262
o202	29715	16307	240	r9	260
o203	22870	21029	241	r67	266
o204	26875	17569	241	r17	272
o205	24952	17351	242	r30	253
o206	29887	8162	245	r1	257
o207	29259	19305	245	r68	256
o208	29853	12974	246	r40	277
o209	30804	10454	246	r38	259
o210	25875	10609	248	r30	260
o211	30414	14227	248	r69	260
o212	30246	15351	249	r70	261
o213	30493	14252	249	r42	250
o214	21588	15278	249	r71	280
o215	30906	13943	249	r15	261
o216	30983	15200	249	r2	260
o217	26669	13710	250	r20	275
o218	31092	10469	253	r49	278
o219	29948	12826	256	r23	266
o220	27358	12060	258	r36	276
o221	30622	13376	258	r31	281
o222	29552	11811	259	r30	277
o223	28791	17500	259	r52	267
o224	26798	21689	259	r22	271
o225	25841	15496	259	r38	271
o226	32645	4542	261	r21	269
o227	31617	13239	261	r72	297
o228	29097	20746	262	r22	274
o229	24544	16206	263	r23	271
o230	34084	2674	263	r21	276
o231	32159	5587	264	r21	280
o232	23324	22404	265	r14	268
o233	28327	25593	266	r55	272
o234	25236	13688	266	r20	278
o235	31456	12479	267	r30	283
o236	26657	10668	267	r7	288
o237	25254	15896	269	r43	302
o238	28529	25480	271	r63	308
o239	34286	3139	271	r21	289
o240	32066	6554	272	r73	308
o241	30595	13381	276	r74	286
o242	24138	15326	276	r75	298
o243	27065	15854	284	r38	309
o244	28068	17161	285	r11	287
o245	28040	12647	286	r1	292
o246	25377	15000	287	r30	300
o247	27437	13978	291	r10	296
o248	32578	5760	291	r76	311
o249	30693	13095	292	r48	350
o250	28327	8961	293	r8	305
o251	29580	16870	294	r17	322
o252	30745	12655	297	r1	303
o253	33172	3841	298	r21	319
o254	27254	15678	298	r77	300
o255	23805	15730	298	r10	308
o256	22642	18964	298	r43	380
o257	28893	13410	299	r64	326
o258	26832	10765	299	r38	317
o259	31398	12434	299	r42	300
o260	25624	20136	300	r43	390
o261	30769	10332	300	r73	331
o262	24837	17782	300	r43	395
o263	30160	14358	300	r33	318
o264	29204	20446	302	r78	339
o265	0	31240	302	r65	313
o266	26120	10770	303	r15	315
o267	28702	16749	304	r79	319
o268	30395	13582	304	r50	345
o269	25309	17349	306	r4	317
o270	29973	16101	308	r40	333
o271	34223	3200	308	r21	318
