order	x	y	placement_time	restaurant	ready_time
o1	30411	14354	477	r1	489
o2	30669	14002	588	r2	603
o3	28367	20975	756	r3	757
o4	23852	18850	626	r4	688
o5	25484	13750	314	r5	326
o6	30002	16263	172	r6	187
o7	27819	13484	695	r7	717
o8	24186	17076	545	r8	552
o9	28836	14621	634	r9	645
o10	29579	13192	670	r10	680
o11	0	54599	595	r11	616
o12	24618	14467	104	r12	128
o13	27368	17089	358	r13	363
o14	26607	12958	338	r14	353
o15	25946	14758	704	r15	739
o16	22780	17652	693	r16	719
o17	27953	18709	741	r3	749
o18	28845	14594	172	r17	198
o19	25517	14866	706	r18	726
o20	25454	15445	352	r5	361
o21	28957	13550	607	r19	632
o22	29285	17119	480	r20	490
o23	31018	14327	521	r10	525
o24	28548	13403	830	r21	857
o25	24521	15237	384	r22	394
o26	27537	13047	473	r23	483
o27	25274	14230	603	r24	626
o28	30136	13580	697	r9	706
o29	27457	10581	547	r25	557
o30	28926	18672	545	r26	570
o31	22502	19039	224	r27	226
o32	23835	18765	480	r13	499
o33	29832	14596	598	r28	632
o34	28521	13818	691	r29	724
o35	25560	17162	368	r23	388
o36	28279	7489	282	r30	288
o37	25729	21065	730	r31	766
o38	27697	19554	734	r31	744
o39	26912	20105	663	r32	673
o40	29267	12734	482	r33	488
o41	25187	15189	247	r34	262
o42	22433	10393	725	r35	755
o43	23159	14526	823	r36	839
o44	27334	18913	197	r37	202
o45	28687	18632	188	r38	208
o46	26706	22970	472	r39	486
o47	27493	25668	799	r40	819
o48	29978	13750	254	r41	263
o49	30674	4060	151	r42	166
o50	27215	20891	630	r31	652
o51	28602	19307	597	r37	622
o52	22879	21071	494	r43	514
o53	30698	14395	655	r44	666
o54	30689	13796	656	r45	672
o55	28524	17060	596	r46	618
o56	29157	13941	738	r9	749
o57	26603	19228	592	r47	602
o58	24745	15315	678	r48	683
o59	27561	18023	720	r49	738
o60	27814	12345	324	r15	341
o61	30723	13860	582	r50	611
o62	29249	18064	382	r51	391
o63	29035	19406	688	r52	708
o64	28812	18661	646	r53	654
o65	26650	15998	685	r48	691
o66	24397	15746	340	r36	347
o67	29910	10853	684	r54	696
o68	23825	18515	649	r55	662
o69	29809	16301	704	r56	710
o70	29114	7025	633	r57	656
o71	27821	13787	350	r5	361
o72	27044	15230	117	r16	147
o73	26429	14362	748	r58	802
o74	30359	14471	589	r6	604
o75	27247	19348	173	r59	181
o76	18872	18383	242	r60	273
o77	25808	9022	481	r61	495
o78	24797	18332	711	r5	720
o79	27838	20799	634	r62	657
o80	24319	18136	658	r63	663
o81	28656	13697	176	r64	182
o82	28809	12405	234	r65	244
o83	23379	17336	604	r4	679
o84	29199	13567	149	r66	159
o85	26779	15316	766	r67	774
o86	29912	12998	361	r68	396
o87	25522	16916	634	r69	650
o88	23531	15106	672	r23	682
o89	24264	15989	166	r5	171
o90	30795	14538	581	r3	586
o91	26912	20704	140	r70	148
o92	27480	17624	216	r51	232
o93	29562	15847	642	r71	643
o94	23014	17888	421	r4	450
o95	30085	8111	532	r72	562
o96	29155	14815	755	r15	778
o97	22216	22077	609	r73	642
o98	26392	22175	606	r74	607
o99	29387	12330	266	r18	297
o100	27492	20815	492	r75	507
o101	30101	15360	410	r6	417
o102	26796	26064	807	r40	824
o103	31919	4707	801	r76	806
o104	28488	12863	616	r5	632
o105	21750	14646	168	r77	195
o106	29147	18004	165	r70	175
o107	23530	21346	137	r78	151
o108	27756	15031	130	r79	142
o109	29148	13313	189	r64	191
o110	30898	13507	542	r5	551
o111	28129	20241	157	r80	171
o112	24430	16692	773	r21	788
o113	30353	10012	724	r57	743
o114	29897	15395	804	r81	825
o115	27773	21466	280	r29	292
o116	29621	11953	583	r82	584
o117	29414	12156	604	r83	614
o118	28566	15609	498	r16	515
o119	27739	12708	164	r84	179
o120	23205	15640	820	r8	838
o121	28706	13847	734	r82	749
o122	23685	22671	715	r85	728
o123	29750	12809	161	r86	181
o124	22276	18017	252	r4	299
o125	23061	17465	555	r4	639
o126	28941	14206	530	r25	546
o127	29740	14027	155	r41	181
o128	28171	17572	670	r29	695
o129	28898	14553	111	r87	128
o130	28336	21713	634	r29	652
o131	24481	9488	487	r88	499
o132	24534	15530	702	r58	726
o133	25794	19085	679	r89	696
o134	28816	19514	572	r15	579
o135	23186	21967	323	r43	336
o136	25881	23386	574	r90	582
o137	29571	13381	275	r91	277
