order	x	y	placement_time	restaurant	ready_time
o1	23632	13915	536	r1	548
o2	25128	19081	625	r2	638
o3	25855	14286	190	r3	222
o4	20807	17991	257	r4	259
o5	26433	13201	547	r5	558
o6	24926	19242	111	r6	141
o7	20698	12935	327	r7	343
o8	24874	17207	119	r8	147
o9	26950	13642	310	r9	327
o10	24502	13623	692	r10	713
o11	23979	23772	85	r11	115
o12	20626	14197	76	r12	142
o13	24745	12402	499	r13	532
o14	24218	10516	415	r14	427
o15	26493	13558	467	r15	492
o16	27223	13252	516	r16	547
o17	19293	19226	443	r17	464
o18	24236	20341	500	r18	530
o19	25445	16841	495	r19	516
o20	29061	2606	729	r20	754
o21	24950	18545	44	r21	50
o22	23307	22079	668	r22	691
o23	21264	16548	368	r23	396
o24	22957	15777	315	r23	340
o25	25267	18899	459	r24	465
o26	18241	18478	308	r25	345
o27	18875	16386	403	r26	421
o28	27046	13464	69	r27	131
o29	19561	20564	311	r28	362
o30	26319	11545	148	r16	180
o31	25899	11643	627	r29	677
o32	25686	16002	179	r8	192
o33	23950	17628	313	r8	336
o34	23703	22270	176	r30	217
o35	21316	16199	538	r31	566
o36	23930	20612	618	r32	649
o37	29158	2849	391	r33	419
o38	23237	17282	384	r34	402
o39	24690	19187	550	r35	555
o40	24985	19464	64	r24	69
o41	26452	11065	556	r36	558
o42	26396	9513	550	r5	557
o43	21918	14305	92	r37	110
o44	18412	23075	136	r38	139
o45	19760	22649	206	r39	236
o46	22313	15777	402	r40	428
o47	26706	14094	315	r27	377
o48	23461	18593	111	r34	129
o49	26700	14717	480	r41	497
o50	26832	10034	399	r42	406
o51	20987	18478	453	r43	484
o52	25535	13052	453	r44	475
o53	22164	22638	69	r45	90
o54	26136	10931	182	r46	185
o55	20545	16889	518	r28	634
o56	20492	18326	135	r47	141
o57	25735	14997	502	r48	547
o58	19572	18405	636	r49	668
o59	24242	15875	72	r50	98
o60	21720	22692	220	r51	247
o61	24359	13014	308	r52	331
o62	25472	13879	564	r53	606
o63	19536	16601	616	r54	638
o64	19293	16457	71	r55	89
o65	25129	19738	555	r35	562
o66	20761	22159	76	r11	116
o67	20660	18583	194	r56	210
o68	19123	17860	234	r57	287
o69	25989	15178	130	r21	138
o70	27062	14028	412	r58	427
o71	24524	12543	516	r14	531
o72	22653	26383	253	r26	270
o73	26753	14785	457	r59	480
o74	19229	18175	165	r28	215
o75	25786	11753	59	r60	64
o76	20213	18271	264	r61	301
o77	25882	14352	460	r34	481
o78	27417	1825	684	r20	709
o79	26416	12932	74	r62	106
o80	18945	19107	343	r63	378
o81	20779	17472	403	r64	433
o82	19988	13566	295	r58	323
o83	20138	16697	619	r55	642
o84	21455	25846	391	r65	393
o85	22367	14843	635	r31	661
o86	23920	23190	580	r30	615
o87	24488	20694	262	r66	298
o88	27461	2014	567	r67	573
o89	26127	14663	368	r68	386
o90	25048	13469	744	r23	760
o91	27146	13266	230	r69	241
o92	24479	12541	229	r46	231
o93	21626	16537	490	r54	510
o94	25661	15084	597	r70	617
o95	24274	19737	406	r71	431
o96	26712	13337	367	r71	383
o97	25149	18350	72	r72	75
o98	23049	19739	397	r73	405
o99	25697	10159	481	r5	494
o100	27574	4227	468	r33	471
o101	22085	17053	467	r74	470
o102	24017	24514	563	r75	569
o103	19276	18188	171	r76	173
o104	10871	29165	306	r77	343
o105	24234	19459	126	r50	168
o106	19127	17663	714	r61	767
o107	16798	21388	180	r76	182
o108	24265	15826	433	r57	445
o109	25158	18657	188	r78	204
o110	17526	21841	353	r79	383
o111	26115	15319	709	r80	734
o112	26648	14725	566	r81	581
o113	25583	15250	352	r59	363
o114	24957	16296	460	r24	466
o115	25151	14297	513	r82	578
o116	25751	14574	40	r4	43
o117	20661	16315	532	r83	533
o118	25320	17093	378	r78	385
o119	21919	21863	477	r84	493
o120	23007	19264	503	r85	531
o121	21944	16827	377	r86	395
o122	21427	17268	593	r1	609
o123	25110	14065	336	r87	352
o124	25623	16385	530	r34	555
o125	25603	16308	355	r86	373
o126	24847	12765	458	r68	478
o127	28734	3528	643	r20	668
o128	25672	16291	426	r56	446
o129	22908	22317	552	r88	565
o130	25906	15203	357	r44	365
o131	23811	19519	492	r89	543
o132	25215	13870	524	r90	535
o133	25261	13818	527	r91	539
o134	23770	17950	405	r85	421
o135	26342	14536	493	r92	505
o136	22584	14211	332	r93	354
o137	24577	20725	625	r94	656
o138	26850	10065	478	r16	509
o139	20567	17436	266	r48	283
o140	26081	11443	159	r46	169
o141	22126	11730	297	r52	308
o142	28298	1973	124	r67	129
o143	26335	15719	282	r80	307
o144	26102	14086	513	r62	544
o145	24184	20448	180	r51	208
o146	25776	12982	220	r95	223
o147	25522	14209	548	r60	556
o148	22372	19745	108	r43	139
o149	20589	17571	516	r96	534
o150	21541	16834	322	r28	420
o151	17951	21063	595	r79	618
o152	21970	14574	388	r69	394
o153	23858	19525	531	r50	559
o154	25875	11404	70	r97	100
o155	10825	31822	255	r98	273
o156	17187	20575	467	r63	484
o157	22399	16317	719	r99	725
o158	22215	16243	70	r96	95
o159	10872	33732	531	r77	562
o160	26041	12107	617	r82	640
o161	24264	17778	501	r100	513
o162	23464	11437	456	r101	496
o163	25944	14045	734	r102	759
o164	21573	21086	126	r103	128
o165	21497	16548	415	r46	441
o166	25239	13794	132	r68	145
o167	19321	23030	440	r104	472
o168	24393	18063	551	r78	558
o169	25805	15492	580	r105	597
o170	21467	12136	282	r52	307
o171	19527	16242	287	r61	325
o172	26274	13787	655	r106	681
o173	28417	5274	115	r107	133
o174	29668	3198	535	r20	560
o175	24117	17467	512	r84	520
o176	26689	13430	249	r91	262
o177	19380	17642	637	r61	680
o178	22628	14248	480	r108	490
o179	22255	14740	583	r76	588
o180	21282	14669	2	r109	17
o181	23409	22759	154	r110	179
o182	25043	18059	583	r85	591
o183	19846	16522	695	r40	720
o184	24300	15878	508	r46	528
o185	26456	10588	401	r16	426
o186	24938	19903	406	r94	412
o187	29605	4132	241	r33	246
o188	27018	13460	427	r111	447
o189	25606	16410	597	r53	622
o190	22279	14717	589	r112	599
o191	26164	12696	683	r64	713
o192	22719	19298	24	r43	25
o193	22535	15428	55	r12	97
