order	x	y	placement_time	restaurant	ready_time
o1	9338	9273	743	r1	755
o2	9219	8475	541	r2	561
o3	5800	8797	626	r3	663
o4	6311	7365	566	r4	586
o5	7196	6832	574	r5	584
o6	11139	8891	131	r6	147
o7	4257	8818	588	r7	600
o8	8094	8626	612	r1	624
o9	9472	7867	680	r8	705
o10	9920	9480	563	r9	600
o11	3279	8218	526	r10	544
o12	8957	9707	313	r11	344
o13	9719	9910	508	r12	520
o14	1751	6862	455	r13	465
o15	3982	8591	646	r14	671
o16	8617	9116	265	r15	268
o17	9643	8815	647	r16	684
o18	8672	8658	571	r17	583
o19	6063	9722	581	r16	618
o20	5094	9263	598	r18	609
o21	7477	7089	336	r1	348
o22	2541	8540	152	r19	162
o23	11355	8174	572	r7	587
o24	10692	8335	563	r2	574
o25	9267	10579	625	r20	663
o26	7171	9181	623	r1	635
o27	9695	10202	202	r21	209
o28	8089	6967	621	r22	647
o29	7949	9134	535	r23	556
o30	8404	5847	614	r24	634
o31	9046	6591	266	r25	276
o32	9762	9934	588	r26	621
o33	8289	8811	643	r27	673
o34	9679	9984	506	r28	516
o35	9232	10033	763	r29	794
o36	8931	7854	421	r30	427
o37	9218	10237	458	r7	476
o38	11267	8585	594	r1	619
o39	9209	9841	603	r26	618
o40	8542	9470	137	r31	149
o41	9133	5788	620	r32	642
o42	9208	7628	146	r31	166
o43	9989	10064	137	r33	145
o44	9481	9110	564	r1	589
o45	5024	8817	446	r34	452
o46	9151	9239	306	r35	334
o47	11273	6189	562	r25	567
o48	6071	8703	659	r36	677
o49	1895	7168	199	r11	237
o50	8426	5900	494	r30	504
o51	7768	7871	493	r1	505
o52	4213	8296	563	r13	588
o53	6402	7453	255	r30	262
o54	8310	9771	740	r1	752
o55	10490	10109	102	r37	120
o56	1088	8377	421	r11	446
o57	8923	5734	537	r24	563
o58	2752	8808	640	r38	652
o59	10250	6828	645	r24	677
o60	6805	6000	539	r19	557
o61	8452	11297	542	r39	559
o62	10537	5888	595	r30	608
o63	7221	10956	486	r21	507
o64	11694	9276	547	r40	578
o65	6525	7537	555	r19	581
o66	4858	8803	198	r5	204
o67	9869	8970	619	r41	636
o68	5016	6647	631	r1	643
o69	10252	8245	680	r1	705
o70	10775	6650	188	r42	225
o71	3298	8600	227	r43	263
o72	4973	8235	584	r4	602
o73	10192	10843	480	r44	483
o74	10068	8863	506	r14	549
o75	8363	10063	210	r21	221
o76	9201	10240	93	r3	130
o77	8860	7172	652	r45	685
o78	3236	8473	181	r46	218
o79	9183	9878	197	r47	214
o80	9723	8773	610	r3	647
o81	9334	9918	776	r1	788
o82	9164	6993	646	r48	659
o83	5936	6475	520	r13	540
o84	8087	6408	549	r20	555
o85	9948	6782	493	r28	505
o86	8983	10269	383	r49	391
o87	9950	9740	296	r1	308
o88	8862	5845	269	r47	287
o89	8645	6392	24	r50	30
o90	6848	8645	614	r28	626
o91	9757	11416	616	r7	629
o92	11033	8777	774	r28	794
o93	6415	8487	168	r37	174
o94	10234	10843	261	r44	263
o95	10259	8730	584	r28	604
o96	11757	7159	541	r1	566
o97	6252	11304	644	r51	669
o98	8260	8774	503	r11	536
o99	10415	9886	756	r52	778
o100	2979	7044	540	r39	545
o101	8919	5722	635	r53	660
o102	1080	6626	515	r11	542
o103	6808	7480	515	r54	550
o104	6773	9002	496	r13	511
o105	11181	8523	263	r27	276
o106	9717	11229	665	r39	675
o107	8767	11048	528	r28	548
o108	7096	8686	614	r53	650
o109	6681	7762	606	r20	624
o110	11016	9389	108	r55	111
o111	3396	7211	613	r13	650
o112	4455	6542	485	r16	522
o113	3784	9481	258	r21	273
o114	10577	9746	171	r56	208
o115	11355	10245	529	r57	551
o116	6576	10726	197	r39	222
o117	9978	8249	479	r58	516
o118	6544	9981	623	r59	655
o119	9001	11825	187	r18	205
o120	4571	9097	572	r28	590
o121	6571	7418	59	r13	82
o122	10152	11693	676	r20	694
o123	7907	7064	591	r20	603
o124	3772	7238	525	r13	550
o125	8160	5913	245	r60	288
o126	11157	9444	334	r61	361
o127	5130	9051	651	r51	676
o128	6527	6676	569	r3	606
o129	7841	10302	436	r37	471
o130	9044	9190	585	r58	622
o131	8685	6500	256	r62	268
o132	9497	10587	792	r63	829
o133	8711	10691	559	r64	570
o134	7267	11644	533	r62	551
o135	8859	8094	514	r1	539
o136	6887	8309	264	r37	282
o137	9157	9966	194	r54	215
o138	8667	7704	665	r24	688
o139	6730	9396	628	r1	640
o140	6721	11405	497	r21	508
o141	9339	8651	550	r15	557
o142	6332	8248	708	r13	726
o143	7897	8669	208	r65	245
o144	9236	10398	610	r1	622
o145	7823	9110	630	r66	650
o146	4674	7256	13	r54	31
o147	10599	5796	554	r3	591
o148	9864	7519	117	r1	129
o149	3871	6339	225	r53	260
o150	7152	10739	660	r59	666
o151	7444	5456	710	r1	722
o152	1444	6418	177	r11	202
o153	9035	8036	117	r67	185
o154	8167	11299	566	r28	577
o155	4085	8694	579	r51	606
o156	7783	7390	259	r68	277
o157	6868	8939	496	r69	523
o158	9320	6157	532	r24	564
o159	11128	9676	36	r67	61
o160	8831	6364	184	r70	192
o161	9149	7053	703	r1	715
o162	9559	10505	605	r71	607
o163	4975	5970	72	r39	100
o164	9690	6871	118	r72	136
o165	9606	5113	532	r73	555
o166	11278	8026	641	r36	657
o167	11728	7032	550	r27	576
o168	6643	5813	228	r1	240
o169	9212	9106	349	r45	351
o170	9057	8569	383	r60	386
o171	9001	7616	225	r31	236
o172	11437	8234	543	r53	569
o173	10095	6344	138	r16	175
o174	6305	8422	98	r21	110
o175	7204	8850	462	r13	463
o176	11101	5662	538	r27	553
o177	8822	8324	264	r67	289
o178	9788	11799	696	r37	706
o179	7063	6382	558	r24	580
o180	4798	7352	430	r14	447
o181	9668	5760	720	r28	751
o182	6657	11281	561	r74	592
o183	10712	7600	703	r1	728
o184	7113	8152	98	r31	106
o185	6683	11287	778	r52	790
o186	8641	10999	697	r28	710
o187	10508	11035	176	r75	194
o188	9314	8550	666	r62	691
o189	5316	9590	643	r41	661
o190	7133	7558	627	r76	664
o191	10461	7095	216	r77	231
o192	8555	10498	733	r1	745
o193	6222	8347	240	r1	252
o194	9847	9946	177	r22	195
o195	6449	8866	560	r78	563
o196	7943	7585	732	r1	757
o197	10792	9742	549	r79	579
o198	11396	8907	521	r80	551
o199	9353	9376	714	r37	735
o200	7544	11661	559	r81	586
o201	6870	8214	590	r19	612
o202	6691	5610	487	r17	505
o203	11239	9782	698	r29	706
o204	10094	7057	278	r62	280
o205	6689	8058	245	r16	282
o206	8898	11230	611	r82	637
o207	10416	9851	329	r10	347
o208	10709	5749	604	r1	629
o209	6566	9760	117	r83	119
o210	8962	6295	638	r24	666
o211	5805	6931	548	r84	568
o212	7378	7596	563	r28	578
o213	10759	9925	580	r85	586
o214	6856	7949	622	r11	647
o215	5879	7141	491	r1	524
o216	4696	6640	732	r17	742
o217	4873	7258	588	r41	609
o218	10383	8022	184	r68	202
o219	8683	11084	477	r66	490
o220	7006	5603	692	r39	698
o221	9212	8194	631	r24	668
o222	8984	11227	482	r15	488
o223	7998	11111	220	r86	257
o224	6639	9147	238	r87	275
o225	3648	8111	568	r88	579
o226	8574	9396	102	r1	114
o227	10408	10086	33	r39	51
o228	7589	8307	633	r85	645
o229	3251	9196	108	r11	150
o230	10004	8954	669	r15	674
o231	6357	8619	784	r14	806
o232	8634	9254	697	r89	730
o233	10696	10666	564	r22	592
o234	11448	6566	92	r90	122
o235	9938	7839	201	r91	202
o236	6140	10463	518	r18	530
o237	5909	8352	500	r1	522
o238	6727	8499	176	r31	224
o239	6119	8765	715	r90	731
o240	10315	9588	29	r67	50
o241	7589	9753	570	r3	607
o242	9480	8328	236	r53	264
o243	8134	11404	516	r20	541
o244	6873	8468	592	r9	617
o245	8344	8387	152	r1	164
o246	9490	9925	486	r1	511
o247	11218	7013	455	r22	472
o248	11399	10053	698	r28	711
o249	8422	11273	610	r92	647
o250	7914	11171	498	r14	551
o251	6363	9405	557	r93	570
o252	10328	9588	578	r2	591
