order	x	y	placement_time	restaurant	ready_time
o1	25031	8632	10	r1	20
o2	24447	14260	18	r2	39
o3	24201	13632	20	r2	35
o4	20684	12979	24	r3	71
o5	23833	10385	24	r4	34
o6	17594	14699	24	r5	25
o7	24688	9064	30	r1	35
o8	24870	12043	32	r2	40
o9	24130	12746	33	r2	45
o10	19701	16121	34	r6	52
o11	21515	18740	41	r7	44
o12	24472	11319	45	r2	48
o13	24534	11559	45	r5	55
o14	23693	14064	46	r2	53
o15	22249	17466	46	r7	48
o16	23843	13354	52	r2	74
o17	22188	11762	52	r4	57
o18	23970	12277	56	r1	64
o19	20756	13871	60	r5	61
o20	23408	17761	62	r8	99
o21	23301	17594	63	r9	88
o22	19835	12993	63	r3	85
o23	22202	18617	63	r10	83
o24	23108	15505	63	r10	93
o25	22532	15980	64	r10	90
o26	24988	8766	65	r11	83
o27	24575	11856	65	r2	73
o28	18757	17849	65	r12	71
o29	22334	17451	66	r13	71
o30	7820	18396	66	r14	84
o31	22409	17960	67	r9	122
o32	17666	18204	67	r15	83
o33	22453	21106	68	r10	89
o34	21718	16756	68	r3	105
o35	23096	18016	69	r16	75
o36	21840	10371	69	r17	81
o37	22226	18642	69	r10	95
o38	20099	19725	71	r10	107
o39	23156	12948	71	r18	102
o40	20591	21242	71	r19	79
o41	15486	21225	71	r20	102
o42	19291	14912	72	r3	100
o43	20852	14437	73	r18	104
o44	23407	16287	73	r9	89
o45	21093	14433	73	r10	94
o46	25078	13400	74	r21	86
o47	23835	15056	74	r9	102
o48	23376	16296	75	r10	101
o49	24913	8999	75	r22	96
o50	17735	15135	75	r3	111
o51	20761	18847	75	r10	106
o52	23228	16427	76	r6	119
o53	24865	12173	76	r23	83
o54	22719	11187	77	r24	122
o55	20157	21958	77	r19	90
o56	23015	11098	77	r25	107
o57	21161	18231	78	r26	93
o58	22811	19493	78	r7	80
o59	22512	20232	78	r10	106
o60	21457	20724	78	r10	111
o61	25118	12323	78	r3	243
o62	24190	12608	79	r1	84
o63	21696	17188	80	r10	110
o64	23437	17434	81	r13	93
o65	19667	13659	81	r27	151
o66	22183	19085	81	r16	87
o67	23607	11728	82	r10	115
o68	24591	11868	82	r22	94
o69	22920	17128	82	r10	122
o70	23350	11768	83	r1	93
o71	23261	12488	83	r28	85
o72	18309	13282	84	r3	121
o73	18833	13017	84	r3	142
o74	23809	14070	84	r9	111
o75	24240	14007	84	r18	115
o76	20573	22496	84	r26	96
o77	23286	17880	85	r29	102
o78	20292	12080	86	r3	131
o79	20860	14592	86	r30	111
o80	20969	16903	86	r3	134
o81	21742	19041	87	r31	125
o82	24393	9227	87	r32	105
o83	21201	18271	87	r33	108
o84	23374	17518	88	r10	120
o85	21305	18362	88	r10	144
o86	22672	12265	88	r28	93
o87	23418	17406	88	r9	116
o88	25085	12605	89	r2	99
o89	24880	13483	89	r10	144
o90	22906	16297	90	r34	102
o91	20853	19511	90	r10	121
o92	22721	15491	90	r16	96
o93	20279	19336	90	r10	143
o94	19913	21289	91	r26	99
o95	20126	12937	93	r3	129
o96	20501	12847	93	r3	139
o97	21865	8741	93	r17	105
o98	22919	18942	93	r8	100
o99	21939	16673	94	r10	150
o100	17313	14628	94	r29	100
o101	20138	20726	94	r10	165
o102	24157	13874	94	r10	112
o103	19894	13898	95	r3	125
o104	19187	13332	95	r3	123
o105	19784	12658	95	r35	102
o106	19158	13103	95	r3	123
o107	21920	20403	95	r31	133
o108	23707	11707	96	r30	134
o109	19945	14823	96	r35	102
o110	21532	17823	97	r36	132
o111	19224	13547	97	r3	127
o112	21086	17609	97	r37	128
o113	23574	12655	97	r3	138
o114	24389	13354	97	r10	193
o115	22945	18112	98	r10	135
o116	25067	12648	99	r23	101
o117	23936	13338	99	r10	192
o118	19241	16208	99	r38	106
o119	24151	14044	100	r39	116
o120	17617	20343	100	r38	106
o121	19554	15681	100	r5	117
o122	21510	21594	100	r31	132
o123	19890	21279	101	r26	111
o124	19551	15233	102	r3	168
o125	21909	16365	103	r40	121
o126	21563	18355	103	r10	170
o127	19737	15808	103	r10	170
o128	23713	12607	103	r8	140
o129	17738	15297	103	r8	140
o130	20934	13919	104	r30	134
o131	19390	14796	104	r3	171
o132	20380	14351	104	r3	139
o133	19129	16305	104	r41	141
o134	20952	20263	104	r10	204
o135	25188	12749	104	r10	122
o136	22803	17809	105	r41	141
o137	19936	14767	105	r35	130
o138	22110	19671	105	r15	120
o139	23230	17015	105	r42	136
o140	23302	16850	106	r43	114
o141	18797	14109	106	r3	208
o142	20141	14534	106	r3	213
o143	20812	15042	106	r3	204
o144	19382	15241	107	r8	139
o145	23817	15081	107	r42	138
o146	10382	23136	107	r44	113
o147	18422	15227	108	r3	171
o148	22866	19403	108	r10	186
o149	23626	15188	108	r2	159
o150	24124	14209	109	r45	136
o151	23118	11450	109	r3	134
o152	18629	15280	109	r3	207
o153	16497	16415	110	r3	127
o154	22945	16626	110	r46	127
o155	24495	8034	110	r4	115
o156	24015	10464	111	r47	133
o157	17973	16711	111	r38	116
o158	23425	17490	111	r42	143
o159	23007	11879	111	r3	213
o160	21286	17888	111	r33	127
o161	13483	27158	111	r44	114
o162	23839	14934	111	r23	113
o163	22980	17811	112	r13	114
o164	22477	15167	112	r24	142
o165	23486	17840	113	r10	199
o166	18161	16661	113	r10	191
o167	18059	15425	113	r3	206
o168	23282	13914	114	r10	132
o169	24542	13267	115	r39	150
o170	24380	9206	115	r48	142
o171	21545	19195	115	r7	117
