order	x	y	placement_time	restaurant	ready_time
o1	6189	3321	327	r1	346
o2	8043	6701	248	r2	270
o3	10631	5092	305	r3	318
o4	5640	5307	709	r4	716
o5	6078	8509	755	r5	780
o6	7080	5549	770	r3	790
o7	7456	6819	309	r6	321
o8	2820	6366	625	r7	635
o9	10616	6805	675	r8	695
o10	5758	5618	760	r9	776
o11	364	994	255	r10	298
o12	7044	6285	608	r11	663
o13	8352	7467	783	r12	788
o14	8351	5511	844	r13	869
o15	306	5298	573	r11	593
o16	6574	3340	499	r14	529
o17	8713	4177	555	r15	575
o18	6734	5869	446	r16	456
o19	7754	6872	591	r9	616
o20	6114	5453	609	r16	619
o21	1473	5554	606	r17	613
o22	6735	8556	647	r18	657
o23	5858	3286	701	r19	711
o24	5316	4111	612	r20	621
o25	9550	6696	852	r6	870
o26	8404	6472	356	r21	362
o27	8861	5862	742	r22	772
o28	9325	5985	505	r2	515
o29	5391	4569	378	r2	385
o30	8005	3890	514	r16	524
o31	7684	6060	231	r23	293
o32	7170	3079	691	r24	709
o33	6748	7443	805	r25	835
o34	8802	7483	659	r26	686
o35	8408	7739	645	r27	672
o36	8614	5667	279	r28	290
o37	7626	3494	461	r3	468
o38	8574	2253	732	r20	754
o39	8896	7096	844	r6	853
o40	9362	7282	784	r29	799
o41	5462	5280	298	r14	328
o42	9868	7759	901	r9	916
o43	7636	8478	312	r30	327
o44	10516	5757	693	r31	713
o45	5595	4265	742	r32	756
o46	7903	6253	335	r33	346
o47	7586	8085	659	r34	672
o48	4594	5532	322	r35	334
o49	10545	6728	811	r9	834
o50	7210	6617	753	r36	759
o51	6369	6691	199	r37	212
o52	2869	7952	790	r4	800
o53	8434	5356	728	r15	737
o54	7161	6924	678	r38	708
o55	10169	5953	660	r6	667
o56	7748	7115	747	r16	791
o57	7591	6349	339	r39	354
o58	9387	7189	782	r40	806
o59	5759	7889	745	r41	757
o60	8286	4646	876	r20	896
o61	6341	5279	409	r42	430
o62	10406	6152	921	r43	929
o63	8078	6808	253	r21	267
o64	6678	2376	736	r44	766
o65	5665	4720	839	r45	855
o66	10168	6117	841	r9	854
o67	5667	4395	533	r46	552
o68	7589	7358	767	r29	782
o69	6356	4526	692	r47	697
o70	7572	8394	252	r37	273
o71	3466	3779	839	r46	854
o72	3310	1242	769	r48	789
o73	7298	8004	752	r49	767
o74	5723	4644	753	r34	793
o75	6321	2413	190	r23	230
o76	9002	7178	583	r50	608
o77	6409	4379	757	r16	792
o78	8197	6731	806	r14	836
o79	9786	5563	234	r42	244
o80	9546	6819	584	r31	605
o81	9017	2004	654	r51	681
o82	4636	5269	884	r34	894
o83	8080	5349	938	r52	968
o84	7846	6723	815	r11	856
o85	1728	5833	495	r53	516
o86	7848	7316	917	r20	937
o87	7662	6679	905	r9	909
o88	7011	1396	281	r54	322
o89	8781	6555	666	r31	676
o90	8278	4341	753	r55	768
o91	8172	4568	565	r16	575
o92	7384	7595	479	r56	494
o93	6207	6006	302	r20	327
o94	9595	6628	282	r57	307
o95	8090	7593	740	r40	762
o96	5403	5546	907	r20	913
o97	8295	6773	739	r49	754
o98	5722	6233	242	r2	270
o99	9391	2718	619	r14	649
o100	1735	404	162	r58	196
o101	4952	4163	752	r46	766
o102	5666	8205	523	r41	543
o103	9051	7280	854	r42	869
o104	8513	7724	779	r59	799
o105	8299	6959	804	r60	815
o106	1709	2978	825	r17	846
o107	8761	6343	752	r42	783
o108	8638	5590	849	r8	867
o109	9149	695	881	r20	896
o110	8549	7639	687	r61	721
o111	1441	3888	823	r19	843
o112	8895	8052	333	r16	348
o113	5993	2092	413	r24	433
o114	6313	2467	690	r24	715
o115	8573	3399	643	r26	672
o116	6820	6103	819	r62	839
o117	5180	5659	614	r63	625
o118	844	5596	460	r11	480
o119	8454	6905	554	r30	569
o120	7817	7001	313	r52	343
o121	7340	8517	683	r64	694
o122	7296	7520	807	r65	818
o123	6180	6080	884	r41	898
o124	738	5492	776	r2	786
o125	10462	5810	265	r66	290
o126	9082	2906	712	r34	748
o127	7638	5273	712	r26	744
o128	9261	346	866	r20	881
o129	6994	5257	873	r13	886
o130	2429	5788	475	r11	505
o131	7079	5392	773	r67	812
o132	7126	8158	761	r20	781
o133	8180	6158	546	r66	581
o134	3675	2394	775	r68	792
o135	9655	6469	517	r69	518
o136	8347	6691	303	r39	332
o137	5871	4625	327	r35	337
o138	84	5249	781	r70	809
o139	8692	7059	509	r20	538
o140	8319	2667	419	r42	442
o141	8217	5621	370	r16	380
o142	6919	3874	687	r6	694
o143	3576	6045	829	r71	856
o144	7303	2333	623	r16	633
o145	7257	5494	820	r72	846
o146	5729	3675	728	r71	743
o147	7780	6848	909	r20	927
o148	7907	6269	582	r16	592
o149	8420	6749	503	r41	518
o150	10364	5929	750	r73	772
o151	3249	6110	807	r11	856
o152	7397	7768	826	r3	853
o153	7443	3146	346	r47	350
o154	7806	5463	834	r40	854
o155	10544	6741	387	r27	422
o156	4933	6569	955	r20	966
o157	7919	2993	462	r74	482
o158	8829	8860	701	r9	727
o159	7443	6666	317	r75	326
o160	9458	6945	412	r40	423
o161	10237	6527	560	r47	563
o162	4536	6151	721	r76	731
o163	6147	3330	817	r32	832
o164	3329	1661	366	r77	377
o165	8844	8584	448	r39	463
o166	6550	3309	841	r24	853
o167	8563	5943	792	r9	820
o168	9551	6646	421	r20	446
o169	5014	4107	801	r44	826
o170	304	3489	306	r11	341
o171	5659	7878	695	r45	725
o172	8893	8144	420	r78	437
o173	2803	6195	792	r6	801
o174	2573	5976	701	r41	715
o175	8261	5357	483	r79	498
o176	5295	5440	565	r80	595
o177	8281	7357	448	r9	468
o178	10664	6441	388	r81	407
o179	6545	2702	775	r82	780
o180	8103	6828	816	r60	845
o181	8381	2548	259	r55	268
o182	8837	7455	662	r9	680
o183	8141	6497	730	r76	734
o184	426	2795	300	r83	305
o185	6774	7273	776	r84	797
o186	8183	5502	752	r43	756
o187	8766	6744	924	r20	937
o188	6346	177	911	r24	919
o189	1571	3937	544	r11	574
o190	7377	7628	836	r85	866
o191	9572	663	435	r86	455
o192	5796	7713	546	r86	580
o193	7597	8012	582	r9	602
o194	6590	4115	846	r44	863
o195	6118	6116	641	r45	661
o196	7056	7707	788	r47	790
o197	11278	1048	753	r81	767
o198	6982	6098	624	r16	634
o199	1515	5669	578	r11	603
o200	9223	2576	825	r3	853
o201	5366	2731	474	r68	496
o202	7866	8746	362	r87	422
o203	6418	7941	754	r20	774
o204	6987	7342	594	r2	599
o205	4392	6277	543	r88	554
o206	8541	6953	500	r81	524
o207	5415	6099	705	r13	711
o208	8190	7975	161	r89	176
o209	1992	5528	400	r7	413
o210	3064	4114	373	r32	393
o211	10071	5353	419	r21	429
o212	6877	4507	768	r20	811
o213	5910	2866	852	r24	857
o214	6613	7495	791	r71	806
o215	8328	6750	758	r9	783
o216	7794	3890	809	r90	846
o217	6662	6440	576	r9	596
o218	8021	6319	531	r61	547
o219	8569	6871	750	r30	765
o220	7742	3999	372	r41	387
o221	8580	7120	363	r16	373
o222	8661	492	647	r2	657
o223	7134	4684	677	r76	681
o224	9902	3504	743	r47	745
o225	953	4960	840	r45	856
o226	933	4018	579	r91	609
o227	8660	5693	356	r64	373
o228	6343	5380	309	r52	339
o229	6397	6900	81	r92	89
o230	5972	7655	693	r44	713
o231	3125	5095	426	r91	446
o232	8794	3750	718	r61	746
o233	7561	7016	780	r25	810
o234	8924	2396	816	r93	828
o235	7552	4527	187	r94	192
o236	8750	5361	762	r95	787
o237	6502	8327	741	r14	771
o238	7448	8304	264	r94	272
o239	6491	5273	231	r23	271
o240	6562	3935	271	r96	307
o241	10723	6381	291	r15	298
o242	8587	8476	601	r92	615
o243	8468	6450	331	r97	341
o244	10146	3968	363	r20	389
o245	3632	6030	701	r98	723
o246	6435	4494	786	r68	796
o247	6970	7691	575	r20	607
o248	10248	5156	774	r55	783
o249	5189	5117	310	r99	340
o250	7605	5370	787	r43	792
o251	6508	8362	768	r60	776
o252	8099	5547	369	r100	374
o253	9986	6596	723	r2	738
o254	6011	2955	771	r99	783
o255	4507	5811	734	r11	759
o256	2918	6098	489	r79	504
o257	2772	0	309	r10	334
o258	8473	7723	796	r65	806
o259	8313	7053	581	r101	606
o260	8812	6532	786	r9	806
o261	8431	1285	813	r15	831
o262	7320	264	478	r35	488
o263	5669	3672	736	r71	746
o264	4229	5324	767	r45	792
