order	x	y	placement_time	restaurant	ready_time
o1	10605	9440	205	r1	252
o2	7251	8709	206	r2	213
o3	4921	6693	216	r3	239
o4	4099	9476	218	r2	261
o5	9976	10415	228	r4	284
o6	9526	10303	231	r5	274
o7	9622	11570	238	r6	275
o8	9748	12179	239	r4	314
o9	10803	9974	246	r6	283
o10	8371	5610	248	r2	263
o11	9252	10575	253	r7	274
o12	9928	10795	259	r5	286
o13	8712	11728	265	r8	283
o14	9969	11297	266	r3	294
o15	9985	10569	267	r8	283
o16	8531	11064	268	r9	293
o17	9206	7994	272	r5	323
o18	10287	10086	275	r10	291
o19	7630	9206	278	r11	306
o20	9344	10082	285	r12	322
o21	10228	11991	293	r12	330
o22	7750	10302	295	r13	307
o23	8943	6428	295	r8	303
o24	7082	7536	296	r5	334
o25	8459	11398	296	r2	328
o26	9243	8799	300	r5	356
o27	8956	7784	302	r8	314
o28	8660	9784	305	r14	327
o29	8374	9703	307	r8	314
o30	11640	9797	309	r15	321
o31	9558	10213	312	r3	327
o32	9343	10935	313	r16	336
o33	9009	7672	314	r15	326
o34	10181	6362	315	r17	321
o35	9477	9905	316	r7	327
o36	10021	11786	316	r18	331
o37	2611	9282	317	r19	324
o38	10993	8441	317	r20	342
o39	3732	5092	317	r21	348
o40	10744	10729	318	r5	361
o41	3833	10680	319	r22	356
o42	9411	10645	323	r5	370
o43	11007	9970	324	r23	347
o44	9095	7850	324	r10	349
o45	11100	8554	332	r13	354
o46	9087	5845	332	r24	344
o47	10638	10047	332	r25	358
o48	8112	8578	333	r14	348
o49	10599	3867	333	r26	345
o50	11166	8672	333	r27	350
o51	8082	10849	334	r7	337
o52	6495	9724	335	r26	347
o53	9329	10053	336	r28	349
o54	7155	6561	338	r15	350
o55	7425	11709	340	r26	352
o56	9387	9544	341	r26	354
o57	10763	9956	342	r20	360
o58	7171	6739	342	r14	350
o59	9921	10495	343	r29	356
o60	10816	10296	344	r14	350
o61	8883	9667	344	r15	356
o62	8513	11105	348	r20	363
o63	8915	8319	349	r5	404
o64	3827	9656	350	r16	363
o65	11651	9920	351	r30	362
o66	5790	9643	351	r9	363
o67	10127	6663	352	r26	357
o68	8729	10951	354	r24	365
o69	11156	8770	355	r31	367
o70	10713	11070	356	r3	374
o71	9175	7127	358	r32	395
o72	8244	7013	358	r31	370
o73	5078	8742	359	r2	366
o74	9727	11538	359	r15	371
o75	8994	8929	363	r5	419
o76	10023	6803	364	r27	401
o77	9196	7608	366	r30	381
o78	10681	7924	370	r33	390
o79	11233	3998	372	r34	387
o80	10443	6353	376	r29	388
o81	8664	5323	377	r35	388
o82	9913	10456	378	r20	409
o83	7428	7942	380	r10	393
o84	5922	9956	381	r15	393
o85	9575	10251	382	r20	407
o86	7553	8697	383	r36	405
o87	7369	7191	383	r26	413
o88	5647	9194	386	r26	412
o89	8399	8185	386	r5	442
o90	7772	6091	386	r36	402
o91	8715	9671	388	r37	413
o92	5425	9706	389	r18	407
o93	10143	6290	389	r27	426
o94	5344	9879	390	r38	427
o95	9698	8369	390	r3	427
o96	5621	9674	391	r15	409
o97	7709	6570	395	r15	413
o98	8490	8981	395	r36	412
o99	3876	7014	396	r39	433
o100	3653	8653	397	r26	409
o101	3965	6983	397	r40	413
o102	10736	10392	398	r41	413
o103	6940	8276	399	r28	416
o104	8314	5811	399	r42	424
o105	8626	7967	402	r38	439
o106	7663	9155	402	r10	440
o107	3237	9308	403	r43	429
o108	8958	10638	403	r44	440
o109	11509	8655	431	r23	464
o110	9479	10079	437	r15	449
o111	9623	10800	438	r14	451
o112	8062	8949	438	r15	450
o113	10838	8743	439	r27	457
o114	7866	9431	442	r36	464
o115	8998	10001	442	r5	489
o116	7442	12049	443	r45	480
o117	9361	11540	443	r24	455
o118	2911	9212	444	r46	450
o119	4226	9337	447	r47	473
o120	7271	7351	447	r10	470
o121	10455	7549	448	r33	468
o122	9306	11446	449	r18	485
o123	5141	8914	452	r39	465
o124	10515	9148	453	r20	471
o125	9109	9909	453	r39	471
o126	6283	6071	453	r39	480
o127	10270	10891	454	r5	505
o128	5147	9172	457	r26	469
o129	9315	10355	459	r30	471
o130	10036	9073	459	r48	477
o131	9463	10150	462	r20	487
o132	11181	8713	463	r49	474
o133	11282	8762	464	r50	495
o134	8892	10218	466	r35	489
o135	10530	11263	466	r20	484
o136	8349	10172	468	r31	485
o137	11553	9437	469	r27	506
o138	7872	9040	470	r14	477
o139	8681	8637	471	r24	481
o140	2431	9327	471	r45	509
o141	2992	7019	472	r3	519
o142	10070	3944	474	r36	487
o143	10657	10648	474	r5	501
o144	8737	7016	474	r26	500
o145	8368	11214	475	r36	495
o146	10388	10074	476	r26	499
o147	9994	5789	477	r14	487
o148	8608	9041	480	r24	502
o149	3191	9411	480	r26	498
o150	9632	9103	487	r42	507
o151	9376	10258	488	r34	506
o152	11341	8341	489	r15	501
o153	8134	7005	489	r30	504
o154	3057	9760	494	r51	529
o155	10363	9341	497	r48	513
o156	4921	9416	503	r3	543
o157	10884	6488	504	r36	515
o158	5609	8852	506	r36	519
o159	8324	2994	507	r52	534
o160	7331	11978	507	r3	542
o161	10826	8946	508	r27	544
o162	7029	7373	508	r53	524
o163	9504	11787	512	r3	540
o164	10055	10475	515	r42	546
o165	9659	10751	517	r15	529
o166	5779	10994	517	r26	528
o167	7954	9298	519	r15	531
o168	3623	9681	520	r54	538
o169	7384	10422	520	r20	545
o170	11170	6037	522	r31	538
o171	9465	9071	523	r9	548
o172	8419	9101	524	r15	536
o173	8452	9938	524	r53	542
o174	5783	8663	527	r15	539
o175	8624	10132	532	r16	558
o176	9334	10299	532	r29	549
o177	9844	12258	533	r42	544
o178	9802	10421	533	r18	558
o179	8947	7340	534	r15	546
o180	10461	8255	536	r27	578
o181	5109	4742	542	r35	550
o182	9755	9032	544	r27	576
o183	9667	9036	545	r33	581
o184	3429	7146	546	r26	561
o185	7484	11839	546	r23	562
o186	10838	10918	546	r37	571
o187	8315	5814	551	r26	559
o188	9386	9648	551	r29	582
o189	8301	11583	552	r55	588
o190	4882	9201	553	r20	575
o191	9244	10074	559	r22	589
o192	9332	10064	563	r3	599
o193	6960	6733	567	r15	579
o194	9183	8987	569	r35	584
o195	10149	11535	569	r10	585
o196	11267	8753	570	r27	588
o197	10791	9958	574	r6	611
o198	9372	10321	578	r33	603
o199	10335	11988	580	r28	608
o200	10159	6152	583	r26	601
o201	10776	10573	584	r26	601
o202	9432	10210	587	r27	618
o203	9467	9103	588	r56	608
