order	x	y	placement_time	restaurant	ready_time
o1	29738	13218	7	r1	12
o2	31966	13002	8	r2	19
o3	27160	21003	16	r3	23
o4	29778	13252	30	r2	45
o5	28956	16945	34	r4	54
o6	26780	19206	36	r3	58
o7	29963	16306	41	r3	53
o8	25579	14906	47	r3	55
o9	27276	23053	48	r5	61
o10	29192	20365	52	r6	54
o11	28635	18925	56	r3	61
o12	28324	10831	57	r7	77
o13	26044	10944	62	r8	82
o14	29765	15987	63	r9	73
o15	27118	13652	64	r10	67
o16	29203	19732	65	r11	69
o17	30492	10723	65	r12	88
o18	30011	12597	66	r13	81
o19	25358	22320	66	r14	72
o20	25723	11000	68	r7	93
o21	30563	12032	68	r15	78
o22	13427	37424	69	r16	89
o23	26120	16087	69	r17	96
o24	34197	3114	69	r18	84
o25	28039	19852	70	r19	85
o26	29819	16658	70	r17	96
o27	27558	17836	71	r20	77
o28	34328	2736	71	r21	75
o29	25528	23983	73	r22	87
o30	29564	11603	74	r1	89
o31	28493	22572	75	r14	105
o32	30902	13387	76	r3	93
o33	29511	16447	76	r14	91
o34	28993	14851	78	r20	87
o35	34430	2612	80	r21	91
o36	25314	16089	80	r23	88
o37	27932	16266	82	r14	106
o38	34346	3115	84	r18	87
o39	27730	14201	84	r24	117
o40	16209	46306	85	r16	98
o41	29079	20299	87	r14	105
o42	31088	11474	88	r14	99
o43	30446	12747	89	r25	98
o44	29205	19896	90	r14	105
o45	29464	11360	91	r13	114
o46	28232	19531	91	r26	121
o47	28888	18898	92	r14	112
o48	29433	12200	92	r9	94
o49	23063	17981	93	r14	120
o50	23565	17636	93	r14	107
o51	27440	14957	93	r26	123
o52	26083	14084	94	r23	106
o53	28575	20590	96	r14	125
o54	31138	9956	97	r12	105
o55	25891	19873	98	r27	103
o56	29022	19059	100	r28	109
o57	16747	27562	102	r29	120
o58	23271	12934	103	r30	130
o59	29747	17207	104	r31	128
o60	23887	17886	105	r17	130
o61	25423	14817	106	r32	136
o62	23695	17884	106	r14	138
o63	27407	12835	107	r7	137
o64	31462	13866	108	r15	118
o65	29986	12903	108	r33	113
o66	28446	16503	108	r14	132
o67	33030	5138	109	r18	118
o68	18468	20256	109	r34	131
o69	24510	21890	109	r14	127
o70	28799	19417	109	r35	130
o71	28873	11706	110	r14	132
o72	26183	20675	111	r22	127
o73	30376	12685	112	r24	136
o74	30831	13666	112	r15	122
o75	34057	0	113	r21	122
o76	27070	16041	113	r36	133
o77	31380	12476	114	r37	132
o78	27913	14427	117	r23	127
o79	29373	6835	117	r21	134
o80	30888	10848	118	r38	128
o81	26532	13279	118	r23	124
o82	28064	10542	118	r8	144
o83	29911	12114	119	r39	121
o84	29220	19746	120	r11	121
o85	23945	17315	122	r14	140
o86	32142	5575	123	r21	135
o87	30062	12816	127	r40	147
o88	30698	10367	127	r18	129
o89	29516	7659	127	r41	137
o90	29673	15034	128	r33	151
o91	31622	12494	128	r14	148
o92	26079	15045	129	r7	152
o93	30901	13561	130	r42	133
o94	28404	13780	132	r40	157
o95	26358	14642	136	r20	151
o96	24395	17240	137	r43	158
o97	29884	17278	137	r42	140
o98	27185	20228	140	r44	144
o99	27479	14832	140	r10	142
o100	23999	9039	140	r45	150
o101	26700	22400	140	r22	153
o102	31067	9382	140	r7	152
o103	11564	32471	141	r46	154
o104	25784	16017	142	r14	157
o105	28659	23389	143	r14	159
o106	29501	12574	143	r3	163
o107	24016	16280	144	r14	152
o108	10950	34973	146	r47	158
o109	26236	15129	147	r48	170
o110	30364	11117	147	r49	157
o111	25640	16847	148	r28	165
o112	30218	11327	149	r37	167
o113	28862	13454	149	r23	157
o114	30259	15129	149	r50	175
o115	26885	17141	152	r17	170
o116	21022	29809	153	r34	159
o117	34369	3152	153	r18	168
o118	29295	20395	153	r51	179
o119	25923	14233	155	r30	175
o120	30995	10046	155	r12	174
o121	27183	8811	156	r1	161
o122	30120	14411	157	r14	166
o123	29736	17958	157	r52	180
o124	26614	8716	158	r41	168
o125	31814	13163	158	r53	168
o126	23938	21174	160	r14	170
o127	24117	17099	163	r14	170
o128	29149	15552	163	r38	178
o129	28913	19443	164	r54	171
o130	28893	18702	164	r28	171
o131	27893	17206	164	r20	169
o132	3239	29724	167	r46	181
o133	28482	19022	167	r28	182
o134	32819	2509	168	r21	175
o135	28588	21601	168	r14	177
o136	27469	16742	170	r14	176
o137	31077	10293	170	r1	175
o138	24184	17961	171	r55	175
o139	28849	19130	171	r17	192
o140	25573	12162	171	r27	173
o141	25835	14144	173	r56	184
o142	26463	15955	173	r36	197
o143	21058	19421	175	r43	244
o144	27494	20402	175	r43	224
o145	24782	16247	175	r20	185
o146	29241	20658	177	r14	180
o147	30402	15499	180	r31	200
o148	24072	16892	180	r43	244
o149	24127	21071	186	r43	235
o150	26862	18805	186	r35	203
o151	26811	15705	186	r23	196
o152	25403	8934	188	r8	217
o153	28418	21775	188	r55	198
o154	28425	13551	191	r52	206
o155	30957	12726	193	r57	213
o156	32234	4974	193	r18	194
o157	28979	13235	194	r48	209
o158	27357	13239	195	r10	198
o159	29662	12658	195	r12	206
o160	27675	14023	196	r14	211
o161	23537	15295	197	r56	217
o162	27484	12116	197	r14	207
o163	29835	17213	198	r25	217
o164	27410	19560	199	r14	214
o165	31268	4554	201	r21	209
o166	30985	9038	202	r13	217
o167	25450	13371	202	r14	217
o168	23769	22797	202	r6	203
o169	30700	11398	203	r58	212
o170	24164	17391	204	r3	220
o171	29809	17723	210	r59	218
o172	19528	24869	211	r60	219
o173	29840	12577	212	r56	222
o174	29663	11690	214	r2	223
o175	23879	15765	215	r56	230
o176	22722	18292	217	r10	219
o177	24764	18111	218	r43	244
o178	31816	12867	219	r61	234
o179	30562	13375	219	r13	234
o180	25557	17171	219	r62	232
o181	28025	21042	220	r63	258
o182	28901	12572	224	r64	239
o183	31037	14812	226	r33	247
o184	26775	20720	226	r14	230
o185	30959	11058	226	r15	236
o186	27759	18269	227	r20	232
o187	31898	12935	227	r14	259
o188	27179	24497	230	r63	264
o189	26122	18830	230	r11	233
o190	3546	30631	230	r65	303
o191	31628	12941	234	r42	236
o192	28670	21230	235	r17	251
o193	25815	19545	235	r43	276
o194	28279	19061	236	r22	249
o195	27829	23727	237	r66	250
o196	30920	9773	237	r64	247
o197	34329	3160	238	r21	244
o198	31157	9161	238	r53	240
o199	27229	20776	239	r43	265
o200	32967	5412	240	r21	256
o201	25211	18518	240	r14	258
o202	29715	16307	240	r9	256
o203	22870	21029	241	r67	261
o204	26875	17569	241	r17	266
o205	24952	17351	242	r30	251
o206	29887	8162	245	r1	255
o207	29259	19305	245	r68	254
o208	29853	12974	246	r40	271
o209	30804	10454	246	r38	257
o210	25875	10609	248	r30	258
o211	30414	14227	248	r69	258
o212	30246	15351	249	r70	259
o213	30493	14252	249	r42	250
o214	21588	15278	249	r71	274
o215	30906	13943	249	r15	259
o216	30983	15200	249	r2	258
o217	26669	13710	250	r20	270
o218	31092	10469	253	r49	273
o219	29948	12826	256	r23	264
o220	27358	12060	258	r36	273
o221	30622	13376	258	r31	277
o222	29552	11811	259	r30	274
o223	28791	17500	259	r52	266
o224	26798	21689	259	r22	269
o225	25841	15496	259	r38	269
o226	32645	4542	261	r21	268
o227	31617	13239	261	r72	290
o228	29097	20746	262	r22	272
o229	24544	16206	263	r23	270
o230	34084	2674	263	r21	274
o231	32159	5587	264	r21	277
o232	23324	22404	265	r14	268
o233	28327	25593	266	r55	271
o234	25236	13688	266	r20	276
o235	31456	12479	267	r30	280
o236	26657	10668	267	r7	284
o237	25254	15896	269	r43	296
o238	28529	25480	271	r63	301
o239	34286	3139	271	r21	286
o240	32066	6554	272	r73	301
o241	30595	13381	276	r74	284
o242	24138	15326	276	r75	294
o243	27065	15854	284	r38	304
o244	28068	17161	285	r11	287
o245	28040	12647	286	r1	291
o246	25377	15000	287	r30	298
o247	27437	13978	291	r10	295
o248	32578	5760	291	r76	307
o249	30693	13095	292	r48	339
o250	28327	8961	293	r8	303
o251	29580	16870	294	r17	317
o252	30745	12655	297	r1	302
o253	33172	3841	298	r21	315
o254	27254	15678	298	r77	300
o255	23805	15730	298	r10	306
o256	22642	18964	298	r43	364
o257	28893	13410	299	r64	321
o258	26832	10765	299	r38	314
o259	31398	12434	299	r42	300
o260	25624	20136	300	r43	372
o261	30769	10332	300	r73	325
o262	24837	17782	300	r43	376
o263	30160	14358	300	r33	315
o264	29204	20446	302	r78	332
o265	0	31240	302	r65	311
o266	26120	10770	303	r15	313
o267	28702	16749	304	r79	316
o268	30395	13582	304	r50	337
o269	25309	17349	306	r4	315
o270	29973	16101	308	r40	328
o271	34223	3200	308	r21	316
o272	31009	9036	308	r13	323
o273	28427	17746	308	r28	317
o274	30635	10898	310	r30	320
o275	31647	12399	314	r80	329
o276	30234	14698	315	r72	328
o277	28090	19733	316	r11	317
o278	31792	12476	318	r81	335
o279	31579	12291	320	r61	335
o280	30862	13067	321	r38	341
o281	23936	18395	323	r7	334
o282	31095	10340	324	r37	330
o283	29921	17974	324	r31	344
o284	23527	16799	325	r82	330
o285	22555	15685	325	r43	360
o286	29108	20338	327	r14	329
o287	30082	17633	327	r59	336
o288	29766	16600	327	r42	328
o289	10841	24797	327	r65	348
o290	27691	14860	332	r69	343
o291	15115	25791	332	r29	358
o292	29595	19274	334	r83	342
o293	28134	16524	335	r20	345
o294	30654	10901	336	r84	348
o295	31234	8738	336	r85	361
o296	25436	20347	337	r19	357
o297	18710	22823	338	r29	358
o298	20483	21533	341	r77	369
