courier	x	y	on_time	off_time
c1	14478	20010	0	240
c2	17113	17770	0	240
c3	14378	13697	0	240
c4	14343	13688	0	240
c5	14428	13764	15	105
c6	14455	19939	15	105
c7	13647	16299	15	255
c8	17110	17815	15	255
c9	13607	16246	15	255
c10	14384	13744	30	150
c11	14380	13759	30	210
c12	14411	13684	30	210
c13	17162	17764	30	270
c14	14342	13774	30	270
c15	16402	16549	45	285
c16	13658	16298	45	285
c17	16488	16555	45	285
c18	14407	20018	45	285
c19	15012	21012	60	150
c20	15059	21048	60	150
c21	19051	13497	60	180
c22	15672	7449	60	180
c23	19103	13465	60	180
c24	16448	16516	60	180
c25	21666	3081	60	180
c26	14374	13695	75	255
c27	17931	11687	75	255
c28	13770	21363	75	315
c29	13807	21168	75	315
c30	16451	16573	75	315
c31	17335	17812	75	315
c32	15851	16181	75	315
c33	16848	13237	75	315
c34	15890	16121	75	315
c35	16040	13251	75	315
c36	14877	14951	75	315
c37	17426	17032	75	315
c38	16850	12332	75	315
c39	17380	17191	75	315
c40	16667	17059	90	330
c41	16249	18562	90	330
c42	14409	19967	90	330
c43	12465	16153	90	330
c44	13298	21000	90	330
c45	14412	19946	90	330
c46	15004	21049	90	330
c47	15011	21064	90	330
c48	15697	7518	105	345
c49	16707	17109	105	345
c50	16843	11724	105	345
c51	18259	11766	105	345
c52	17118	17887	105	345
c53	14562	15165	120	360
c54	16435	16571	120	360
c55	14588	15193	120	360
c56	17146	17803	135	375
c57	21635	3046	135	375
c58	18574	12126	135	375
c59	17170	17887	135	375
c60	16342	18567	135	375
c61	16486	17362	150	390
c62	14570	15138	150	390
c63	17182	17868	150	390
c64	16294	18618	150	390
c65	16193	18623	165	405
c66	18326	12956	165	405
c67	17159	17831	165	405
c68	15129	17744	180	270
c69	15170	17769	180	360
c70	15173	17799	180	420
c71	15128	19498	195	435
c72	16680	17129	210	300
c73	16698	17122	210	300
c74	16749	17072	210	450
c75	17684	13527	210	450
c76	16228	18587	210	450
c77	14954	14951	225	345
c78	15016	14527	240	480
c79	16906	11688	240	480
c80	18259	12982	255	435
c81	17951	13510	270	510
c82	12498	16128	270	510
c83	18250	11782	285	465
c84	17200	17799	300	480
c85	18435	13391	300	480
c86	17179	17856	300	480
c87	17118	17809	300	480
c88	13992	17800	300	540
c89	21437	3007	300	540
c90	16187	18651	300	540
c91	17051	10243	300	540
c92	16221	18643	300	540
c93	16159	18586	300	540
c94	13747	8323	315	435
c95	16160	18607	315	435
c96	16196	18645	315	435
c97	14168	20214	315	555
c98	16877	15223	330	570
c99	18018	14670	330	570
c100	14414	19957	330	570
c101	13932	8446	330	570
c102	16866	15191	330	570
c103	16278	18615	330	570
c104	14635	15327	330	570
c105	14624	15303	330	570
c106	16880	11673	330	570
c107	18678	12099	345	585
c108	21362	2993	345	585
c109	18669	12092	345	585
c110	17931	11713	345	585
c111	16186	18598	360	600
c112	14996	20994	360	600
c113	16163	18578	360	600
c114	17509	16984	360	600
c115	17445	16964	360	600
c116	17170	17878	360	600
c117	14597	15393	360	600
c118	17160	17845	360	600
c119	16989	17842	375	495
c120	14641	15376	375	555
c121	15549	12369	375	555
c122	21291	2007	375	555
c123	15537	12341	375	555
c124	21406	2921	375	555
c125	15853	16118	375	555
c126	18405	13065	375	555
c127	17161	16628	375	555
c128	15872	16119	375	555
c129	16417	17301	375	555
c130	18253	12968	390	570
c131	17929	13479	390	630
c132	15538	16962	390	630
c133	15510	16946	390	630
c134	18734	13903	390	630
c135	17981	13540	435	615
c136	14454	14855	435	615
c137	16330	18620	435	675
c138	17591	10812	435	675
c139	16099	9505	435	675
c140	16062	9446	435	675
c141	14395	14829	435	675
c142	16295	18620	435	675
c143	13687	21417	435	675
c144	13585	15784	435	675
c145	18720	13642	450	630
c146	18276	12970	450	630
c147	14389	20019	465	585
c148	17175	17850	465	585
