order	x	y	placement_time	restaurant	ready_time
o1	16883	21358	598	r1	639
o2	12727	17367	321	r2	328
o3	15416	16692	554	r3	577
o4	15703	19336	552	r4	570
o5	15643	19630	555	r5	563
o6	17589	13827	157	r6	170
o7	18373	10736	581	r7	603
o8	18985	15872	559	r8	566
o9	10601	21397	645	r9	690
o10	16123	22932	476	r10	492
o11	13641	17005	525	r2	530
o12	14850	17545	642	r11	667
o13	16029	24741	502	r12	505
o14	17570	14931	95	r13	97
o15	17820	14817	121	r14	137
o16	17665	13625	316	r15	322
o17	17807	17740	204	r16	224
o18	14625	17157	190	r3	207
o19	13223	16247	659	r17	666
o20	14821	17541	694	r2	705
o21	12770	19097	771	r3	778
o22	14298	24206	486	r18	517
o23	11195	20914	382	r19	407
o24	16140	16195	325	r20	337
o25	20853	3714	263	r21	283
o26	10592	20642	214	r22	251
o27	12956	13687	663	r23	673
o28	15181	11987	767	r24	798
o29	15538	16655	486	r25	489
o30	16672	14438	634	r26	672
o31	9282	19646	584	r27	621
o32	18029	14700	457	r28	469
o33	17435	18328	644	r29	661
o34	14973	10542	468	r30	493
o35	19722	5271	586	r31	601
o36	16058	24244	519	r32	541
o37	17996	11829	527	r33	552
o38	17686	15736	645	r34	658
o39	11251	17087	619	r35	652
o40	14019	17277	637	r36	673
o41	16426	22839	306	r37	312
o42	15449	21495	673	r38	709
o43	14517	21851	530	r39	576
o44	21458	5077	212	r21	245
o45	15598	20314	562	r38	593
o46	17190	17852	508	r40	541
o47	15322	20738	619	r41	647
o48	16399	12168	542	r42	543
o49	12787	21098	153	r43	178
o50	16258	23554	517	r44	525
o51	17738	17389	155	r23	182
o52	11054	20052	742	r45	753
o53	16770	15328	149	r46	154
o54	14570	24732	441	r47	478
o55	16607	14374	757	r3	773
o56	18621	16072	581	r23	617
o57	16335	15548	641	r2	656
o58	13909	18597	538	r48	563
o59	14288	22317	717	r49	728
o60	17654	13572	513	r50	554
o61	18029	17351	494	r20	506
o62	18052	14657	493	r51	549
o63	13644	18327	594	r52	600
o64	16724	21850	610	r53	632
o65	13605	17463	534	r11	565
o66	17508	16770	479	r1	515
o67	16176	14205	535	r54	553
o68	18216	12839	583	r55	593
o69	16750	19415	646	r1	659
o70	15029	21704	587	r10	605
o71	14427	19773	222	r39	232
o72	16174	14627	594	r2	601
o73	14216	11680	594	r56	619
o74	16603	21053	251	r57	262
o75	14748	25616	563	r58	593
o76	13823	18410	539	r23	576
o77	15934	16248	640	r59	678
o78	17842	14882	491	r60	522
o79	15744	14556	596	r61	599
o80	13305	16516	244	r62	250
o81	16717	15134	90	r63	112
o82	10856	19088	638	r64	659
o83	15691	9031	191	r65	198
o84	18261	12357	599	r66	616
o85	14163	16177	738	r2	743
o86	15378	20039	583	r54	615
o87	10521	23299	313	r67	330
o88	16166	19555	598	r68	623
o89	12170	18608	613	r54	650
o90	16629	14732	280	r69	285
o91	14224	22628	647	r57	650
o92	20482	0	618	r70	666
o93	15480	11916	476	r71	498
o94	13363	16105	470	r2	473
o95	16261	23268	395	r72	415
o96	16316	22878	560	r73	565
o97	20694	6584	139	r21	156
o98	17381	15221	481	r74	482
o99	10717	18913	527	r57	532
o100	12367	20736	198	r49	209
o101	12104	16860	459	r75	484
o102	11095	20035	294	r9	330
o103	18110	14687	333	r55	336
o104	15817	20259	418	r38	446
o105	15650	25924	193	r32	206
o106	16143	14173	549	r27	571
o107	14450	23733	459	r10	477
o108	16530	20493	556	r76	576
o109	16378	19493	587	r77	612
o110	13857	18958	612	r78	640
o111	14606	19993	147	r57	149
o112	16694	21911	733	r41	764
o113	21634	5324	232	r31	243
o114	14250	17352	651	r79	652
o115	15569	15909	743	r80	759
o116	15790	22502	322	r81	325
o117	11391	18054	234	r14	250
o118	14297	24255	581	r81	588
o119	14199	24611	257	r82	265
o120	9802	24570	601	r83	607
o121	16709	20946	388	r38	414
o122	14669	17834	538	r84	584
o123	17948	13649	779	r23	796
o124	15801	22409	661	r85	679
o125	12962	14696	627	r14	649
o126	17839	14787	615	r20	645
o127	12620	19178	310	r14	336
o128	17536	14974	138	r86	165
o129	10296	17689	530	r27	565
o130	14402	22054	358	r87	371
o131	16036	14854	515	r88	527
o132	16343	22618	515	r89	521
o133	18045	15743	561	r90	573
o134	18114	4999	596	r21	638
o135	15565	23475	164	r23	186
o136	12848	19059	515	r91	548
o137	18295	11608	247	r46	255
o138	12496	11366	40	r92	42
o139	13430	17340	37	r69	49
o140	12162	18946	167	r2	180
o141	10916	21169	643	r9	681
o142	11391	19469	216	r45	239
o143	17157	15169	567	r20	573
o144	12155	24912	687	r44	698
o145	16758	17650	470	r93	506
o146	17070	14889	120	r55	128
o147	17575	13767	493	r23	519
o148	12874	16900	610	r54	645
o149	16874	21398	503	r41	529
o150	18794	16195	765	r59	802
o151	18114	16639	567	r94	637
o152	14475	16936	300	r74	305
o153	15195	12454	141	r95	152
o154	15283	26073	625	r81	627
o155	17520	17087	125	r96	155
o156	13130	19092	708	r2	711
o157	14059	18659	212	r54	235
o158	13877	19127	580	r2	588
o159	12734	16442	349	r91	385
o160	16284	14940	643	r24	655
o161	14157	24454	169	r97	207
o162	16648	18022	607	r29	625
o163	14829	22928	554	r18	585
o164	13181	16532	241	r14	258
o165	17457	15727	348	r38	370
