courier	x	y	on_time	off_time
c1	6116	8091	0	240
c2	7815	6504	0	240
c3	6660	2645	15	135
c4	6683	2692	15	135
c5	9519	4258	15	135
c6	9534	4270	30	270
c7	3553	4044	75	315
c8	3610	4049	75	315
c9	2156	6107	105	195
c10	2146	6063	105	225
c11	2142	6022	105	285
c12	2161	6022	105	285
c13	2082	6077	105	285
c14	3545	4029	135	315
c15	3560	4063	135	375
c16	7848	4159	150	270
c17	2108	6062	165	255
c18	2134	6031	165	255
c19	7859	6066	165	345
c20	2105	6036	165	345
c21	7896	6453	180	270
c22	8376	5048	195	375
c23	3966	6464	195	375
c24	8396	5049	195	375
c25	8779	8667	210	300
c26	5671	4721	210	300
c27	3604	4050	210	300
c28	5603	4739	210	300
c29	8717	8655	210	330
c30	8101	6489	210	330
c31	7813	4245	240	330
c32	7815	4203	270	390
c33	4263	5492	285	375
c34	4267	5536	285	405
c35	8388	6478	300	420
c36	3977	6195	300	420
c37	2103	6082	300	420
c38	8098	6246	330	420
c39	2081	6055	330	420
c40	2140	6092	360	480
c41	8487	2834	375	495
c42	8752	6675	390	480
c43	8132	6073	420	510
c44	8179	6070	420	510
c45	8509	3946	420	540
c46	8156	6579	435	525
c47	3766	1441	435	615
c48	3808	1455	435	615
c49	8275	5004	450	630
c50	9238	6370	450	630
c51	3793	4233	450	630
c52	8103	6506	450	630
c53	3842	4263	465	585
c54	7872	6934	465	585
c55	7902	6532	465	585
c56	8575	6394	480	600
c57	7777	4222	480	600
c58	8574	6412	480	600
c59	7822	4194	480	600
c60	8521	6386	480	600
c61	3805	1449	480	600
c62	5856	7954	495	735
c63	4258	5508	495	735
c64	5924	7943	495	735
c65	2095	6045	495	735
c66	7820	6964	495	735
c67	5886	7995	495	735
c68	9365	6179	510	690
c69	8237	5028	510	690
c70	9353	6138	510	690
c71	3797	4280	510	750
c72	3837	4288	510	750
c73	2214	6016	525	705
c74	2285	6001	525	705
c75	8079	6552	525	705
c76	8095	6579	525	705
c77	7811	5279	525	705
c78	3837	4268	540	660
c79	8087	6240	540	660
c80	8205	5034	540	660
c81	8203	5003	540	660
c82	3806	4308	540	660
c83	8270	4992	540	660
c84	3601	4118	540	720
c85	3537	4052	540	720
c86	8118	6309	540	720
c87	8116	6242	540	720
c88	4050	4103	555	735
c89	4112	4075	555	735
c90	6697	3787	555	735
c91	4037	4140	555	735
c92	6753	3783	570	810
c93	6752	3783	570	810
c94	6760	3763	570	810
c95	5611	4730	585	705
c96	8031	5023	585	705
c97	8108	6283	585	705
c98	4334	5977	585	705
c99	4328	6004	585	705
c100	8132	6290	585	705
c101	7974	5034	585	765
c102	4326	5965	585	765
c103	9345	6089	600	780
c104	9324	6104	600	780
c105	7818	4213	615	705
c106	7775	4241	615	795
c107	8072	6504	645	765
c108	8078	6530	645	765
c109	9283	6171	660	750
c110	9356	6135	660	750
c111	7848	3274	660	750
c112	4857	6028	705	825
c113	7842	4219	705	825
c114	7835	4226	705	825
c115	7787	4239	705	825
c116	7891	6595	750	840
c117	7817	4172	750	840
