order	x	y	placement_time	restaurant	ready_time
o1	9511	8768	85	r1	123
o2	6214	8042	86	r2	92
o3	3874	6057	96	r3	115
o4	3115	8863	98	r2	133
o5	9028	9755	108	r4	153
o6	8527	9614	111	r5	146
o7	8580	10886	118	r6	148
o8	8709	11565	119	r4	179
o9	9803	9413	126	r6	156
o10	7349	4978	128	r2	140
o11	8241	9919	133	r7	150
o12	8936	10155	139	r5	161
o13	7663	11099	145	r8	160
o14	8877	10577	146	r3	169
o15	8927	9836	147	r8	160
o16	7536	10438	148	r9	168
o17	8221	7385	152	r5	193
o18	9228	9451	155	r10	168
o19	6587	8574	158	r11	181
o20	8340	9481	165	r12	195
o21	9236	11371	173	r12	203
o22	6772	9581	175	r13	185
o23	7929	5754	175	r8	182
o24	6027	6911	176	r5	207
o25	7419	10713	176	r2	202
o26	8282	8157	180	r5	225
o27	7967	7126	182	r8	192
o28	7610	9106	185	r14	203
o29	7349	9141	187	r8	193
o30	10637	9175	189	r15	199
o31	8482	9584	192	r3	204
o32	8274	10271	193	r16	212
o33	7968	6963	194	r15	204
o34	9192	5780	195	r17	200
o35	8516	9283	196	r7	205
o36	8977	11091	196	r18	208
o37	1535	8591	197	r19	203
o38	10023	7852	197	r20	217
o39	2783	4511	197	r21	222
o40	9626	10060	198	r5	233
o41	2818	10033	199	r22	229
o42	8404	10025	203	r5	241
o43	9915	9285	204	r23	223
o44	8142	7189	204	r10	224
o45	10144	7934	212	r13	230
o46	8062	5150	212	r24	222
o47	9525	9418	212	r25	233
o48	7102	7945	213	r14	225
o49	9581	3177	213	r26	223
o50	10053	8083	213	r27	227
o51	7100	10207	214	r7	217
o52	5521	9039	215	r26	225
o53	8266	9422	216	r28	227
o54	6141	5912	218	r15	228
o55	6421	11039	220	r26	230
o56	8337	8907	221	r26	232
o57	9799	9348	222	r20	237
o58	6121	6070	222	r14	229
o59	8823	9831	223	r29	234
o60	9881	9648	224	r14	229
o61	7894	9083	224	r15	234
o62	7408	10527	228	r20	240
o63	7895	7602	229	r5	273
o64	2887	8989	230	r16	241
o65	10627	9287	231	r30	240
o66	4693	8962	231	r9	241
o67	9093	6043	232	r26	236
o68	7751	10287	234	r24	243
o69	10194	8065	235	r31	245
o70	9735	10428	236	r3	251
o71	8082	6523	238	r32	268
o72	7135	6391	238	r31	248
o73	4053	8142	239	r2	245
o74	8762	10872	239	r15	249
o75	8034	8231	243	r5	288
o76	8948	6164	244	r27	274
o77	8119	6933	246	r30	258
o78	9733	7321	250	r33	266
o79	10270	3355	252	r34	264
o80	9357	5735	256	r29	266
o81	7603	4768	257	r35	266
o82	8910	9805	258	r20	283
o83	6414	7218	260	r10	271
o84	4917	9248	261	r15	271
o85	8575	9610	262	r20	282
o86	6488	8115	263	r36	281
o87	6321	6615	263	r26	287
o88	4700	8471	266	r26	287
o89	7362	7491	266	r5	311
o90	6666	5527	266	r36	279
o91	7721	8990	268	r37	288
o92	4413	9054	269	r18	284
o93	9108	5692	269	r27	299
o94	4363	9211	270	r38	300
o95	8646	7764	270	r3	300
o96	4626	8973	271	r15	286
o97	6741	5883	275	r15	290
o98	7392	8418	275	r36	289
o99	2867	6332	276	r39	306
o100	2713	7998	277	r26	287
o101	2881	6352	277	r40	290
o102	9688	9692	278	r41	290
o103	5931	7689	279	r28	293
o104	7309	5198	279	r42	299
o105	7601	7277	282	r38	312
o106	6652	8552	282	r10	313
o107	2221	8663	283	r43	304
o108	7942	9926	283	r44	313
o109	10512	7994	311	r23	338
o110	8369	9497	317	r15	327
o111	8632	10226	318	r14	329
o112	7086	8244	318	r15	328
o113	9828	8025	319	r27	334
o114	6863	8829	322	r36	340
o115	7974	9428	322	r5	360
o116	6377	11390	323	r45	353
o117	8345	10839	323	r24	333
o118	1863	8576	324	r46	329
o119	3142	8746	327	r47	348
o120	6261	6686	327	r10	346
o121	9430	6833	328	r33	344
o122	8290	10808	329	r18	358
o123	4149	8255	332	r39	343
o124	9521	8538	333	r20	348
o125	8035	9269	333	r39	348
o126	5301	5370	333	r39	355
o127	9269	10295	334	r5	375
o128	4075	8564	337	r26	347
o129	8327	9714	339	r30	349
