order	x	y	placement_time	restaurant	ready_time
o1	8760	6563	756	r1	786
o2	4842	6929	522	r2	537
o3	10697	6302	876	r3	891
o4	11373	3977	928	r4	936
o5	9030	10224	474	r5	500
o6	6774	6378	667	r6	682
o7	8486	11001	829	r7	838
o8	6077	11823	521	r8	526
o9	7462	9244	706	r9	725
o10	7586	12186	835	r10	849
o11	8127	8656	897	r3	917
o12	9816	10634	535	r11	553
o13	8056	8885	938	r12	971
o14	8198	9208	724	r13	725
o15	7078	7299	865	r8	867
o16	8962	7418	873	r8	883
o17	8156	4983	538	r14	548
o18	3066	8994	218	r15	234
o19	9589	10750	783	r16	793
o20	6161	9323	961	r8	981
o21	8121	9155	779	r17	785
o22	8054	5401	741	r14	751
o23	9875	5946	879	r18	893
o24	2146	9404	823	r19	838
o25	8498	8887	439	r20	455
o26	8834	11350	840	r21	877
o27	6320	6239	518	r22	531
o28	9406	9849	664	r23	694
o29	8859	8784	841	r24	867
o30	6821	11293	648	r8	657
o31	5878	8935	509	r25	521
o32	10144	9196	994	r23	1012
o33	8488	8979	731	r26	747
o34	8738	8308	687	r3	711
o35	8962	8848	823	r27	838
o36	11534	10318	755	r28	765
o37	6972	9872	965	r29	972
o38	9805	11346	718	r30	739
o39	7963	10220	276	r31	282
o40	8253	11156	705	r32	721
o41	10797	8540	928	r33	958
o42	10205	6577	817	r30	837
o43	4575	9565	791	r34	806
o44	11527	10252	538	r35	550
o45	7898	8133	871	r36	893
o46	9454	11284	417	r37	447
o47	11428	6536	865	r38	886
o48	10938	9866	845	r39	865
o49	9283	12167	945	r9	960
o50	9531	12139	849	r12	874
o51	7084	6105	872	r25	883
o52	5476	9021	701	r8	719
o53	11450	10237	348	r40	373
o54	9781	10401	284	r37	290
o55	9338	10291	843	r24	875
o56	7284	8843	797	r41	827
o57	6436	9051	975	r42	985
o58	7201	7405	656	r43	686
o59	7215	10649	906	r1	936
o60	8951	8278	820	r13	822
o61	9233	6413	778	r26	800
o62	7972	10780	310	r44	324
o63	8222	10497	622	r45	636
o64	8540	11588	235	r46	247
o65	8089	10416	715	r47	732
o66	8613	7874	635	r48	650
o67	9473	10834	806	r8	809
o68	9403	6891	821	r49	831
o69	8020	9033	902	r12	918
o70	9976	10648	546	r50	571
o71	7240	8631	601	r45	617
o72	9453	4803	786	r51	796
o73	11652	10328	701	r52	731
o74	7520	8538	787	r23	802
o75	4933	8938	783	r53	794
o76	10723	8909	677	r49	690
o77	9158	10421	414	r54	421
o78	8505	10149	723	r55	733
o79	9275	9774	886	r27	899
o80	6412	9075	702	r36	731
o81	10147	11898	927	r56	959
o82	8840	8312	301	r5	310
o83	11556	8683	439	r55	459
o84	9450	12257	952	r8	965
o85	3719	9997	436	r57	443
o86	7742	11581	917	r58	952
o87	9606	12208	387	r18	403
o88	9271	8150	888	r59	910
o89	4950	7333	411	r19	421
o90	11516	8738	801	r60	802
o91	9381	10316	328	r30	339
o92	8721	8091	770	r61	800
o93	8145	10688	868	r62	914
o94	9682	9233	784	r15	804
o95	9097	10076	814	r63	834
o96	10444	9168	642	r1	672
o97	4915	6992	696	r64	717
o98	9124	8908	832	r65	852
o99	8460	10393	807	r66	811
o100	4336	6251	514	r6	533
o101	7629	8944	420	r67	450
o102	10869	11353	802	r68	822
o103	7174	6915	307	r69	314
o104	11424	8679	718	r28	731
o105	6092	5273	881	r6	897
o106	6827	12123	838	r34	858
o107	8133	11532	627	r70	632
o108	11620	10414	946	r55	956
o109	10160	4113	405	r71	416
o110	9386	6557	764	r14	774
o111	5661	9077	406	r41	443
o112	7213	9302	855	r72	867
o113	11246	9547	942	r73	972
o114	11565	9878	223	r54	240
o115	4386	7209	863	r25	883
o116	10362	9384	395	r74	425
o117	6496	9121	714	r8	729
o118	9494	10225	792	r23	822
o119	9327	7978	866	r55	876
o120	9840	9765	953	r75	973
o121	9078	10128	539	r3	559
o122	2509	7537	693	r76	723
o123	1375	7486	827	r77	835
o124	10569	9600	837	r78	850
o125	4468	10040	817	r76	849
o126	5899	9374	770	r5	785
o127	7709	10827	871	r23	901
o128	7765	7616	962	r79	969
o129	9698	8686	979	r55	989
o130	9459	10526	363	r55	373
o131	3957	5392	734	r80	745
o132	10032	9314	327	r81	357
o133	1306	6716	484	r76	509
o134	7054	7647	643	r59	654
o135	8133	11069	205	r82	218
o136	9969	12060	849	r81	879
o137	9954	10456	370	r39	391
o138	9453	10586	596	r8	611
o139	9606	11269	709	r17	715
o140	9185	6873	316	r31	321
o141	9192	12218	852	r17	867
o142	7255	12114	98	r82	113
o143	7385	11773	638	r32	663
o144	7220	8985	813	r83	843
o145	7880	11620	684	r1	714
o146	4306	7243	798	r53	806
o147	7338	8541	860	r63	869
o148	4231	7368	1025	r84	1075
o149	10065	9812	842	r8	864
o150	10377	9438	327	r12	356
o151	8497	11072	509	r85	533
o152	8924	11567	845	r23	872
o153	10341	10687	797	r54	809
o154	9792	11054	549	r8	555
o155	7865	11238	414	r86	430
o156	6757	8066	800	r15	825
o157	9077	10251	857	r87	902
o158	9769	12417	557	r88	572
o159	9289	7591	770	r51	780
o160	8428	9238	807	r89	808
o161	7730	9306	693	r23	709
o162	4537	10180	785	r64	815
o163	8936	7060	440	r35	448
o164	10562	9338	365	r68	385
o165	10773	9631	724	r48	729
o166	6759	11688	441	r70	470
o167	11467	9808	548	r90	578
o168	8272	11781	69	r82	81
o169	5709	9064	226	r32	253
